func_calls,mean_distances,grad_c_distances,pc_c_distances
2.000000000000000000e+02,2.061271500035794304e+02,1.894442517198055498e+02,nan
4.000000000000000000e+02,2.058114612416370619e+02,1.906990985631554736e+02,nan
6.000000000000000000e+02,2.051530447941337627e+02,1.911093695949946607e+02,nan
8.000000000000000000e+02,2.036805717306188512e+02,1.901254285443877734e+02,nan
1.000000000000000000e+03,2.021266747166579592e+02,1.901035870282050837e+02,nan
1.200000000000000000e+03,1.985849223276585462e+02,1.886170290728753969e+02,nan
1.400000000000000000e+03,1.949940576908365699e+02,1.883546928702086802e+02,nan
1.600000000000000000e+03,1.870098092810314654e+02,1.828060459725180920e+02,nan
1.800000000000000000e+03,1.749945134540919582e+02,1.716767105271020171e+02,nan
2.000000000000000000e+03,1.727913793947350030e+02,1.688611859358177583e+02,1.727885145151106201e+02
2.200000000000000000e+03,1.798895397755355816e+02,1.763716839908445309e+02,1.749825171157528132e+02
2.400000000000000000e+03,1.759556509307224701e+02,1.740536643355601996e+02,1.729056257016678728e+02
2.600000000000000000e+03,1.732590686024571198e+02,1.692936810887522086e+02,1.709364107400521959e+02
2.800000000000000000e+03,1.734504989413826479e+02,1.715961715368402736e+02,1.709829866979766280e+02
3.000000000000000000e+03,1.821960182357589986e+02,1.799750897360889326e+02,1.719777111678290851e+02
3.200000000000000000e+03,1.843477954350438779e+02,1.821709943353296239e+02,1.715377476851937217e+02
3.400000000000000000e+03,1.850367018186663302e+02,1.821821035422257467e+02,1.716709634247577867e+02
3.600000000000000000e+03,1.865946983482205610e+02,1.840264945740106555e+02,1.723701870519793431e+02
3.800000000000000000e+03,1.983090178594604254e+02,1.962244477368764137e+02,1.702811041191060895e+02
4.000000000000000000e+03,1.979449291424250532e+02,1.954631153117602480e+02,1.690716905711374238e+02
4.200000000000000000e+03,1.921553889320620669e+02,1.893773060731473947e+02,1.722544842442963500e+02
4.400000000000000000e+03,1.871041512701063141e+02,1.847630659223092664e+02,1.738527960672968788e+02
4.600000000000000000e+03,1.940146004249000384e+02,1.910491080600418741e+02,1.700186096410551500e+02
4.800000000000000000e+03,1.913400655744680421e+02,1.887520388733703953e+02,1.730532990734355963e+02
5.000000000000000000e+03,1.932445824886947605e+02,1.903740754126957313e+02,1.746949941769999270e+02
5.200000000000000000e+03,1.931743691307151778e+02,1.900033098497523270e+02,1.774005164327156479e+02
