func_calls,mean_distances,grad_c_distances,pc_c_distances
2.000000000000000000e+02,2.258915910251053560e+02,1.969507513912095931e+02,nan
4.000000000000000000e+02,2.250198285728401117e+02,1.964297611679384374e+02,nan
6.000000000000000000e+02,2.238290222778451266e+02,1.956647329755140277e+02,nan
8.000000000000000000e+02,2.222393500338604042e+02,1.949922706725223804e+02,nan
1.000000000000000000e+03,2.196489758184644643e+02,1.945390845022769781e+02,nan
1.200000000000000000e+03,2.145598642488729411e+02,1.916627156177075619e+02,nan
1.400000000000000000e+03,2.090782811096530907e+02,1.910205053718493957e+02,nan
1.600000000000000000e+03,1.990289616963957258e+02,1.853066490105192372e+02,nan
1.800000000000000000e+03,1.890512358377038140e+02,1.778166219969209294e+02,nan
2.000000000000000000e+03,1.880281269090932312e+02,1.804455122623667478e+02,nan
2.200000000000000000e+03,1.911484932969251247e+02,1.848960292023494674e+02,1.888423366287166516e+02
2.400000000000000000e+03,1.988238427798590635e+02,1.919075712967549521e+02,1.883472137018995340e+02
2.600000000000000000e+03,1.960908492404687138e+02,1.937657796892287649e+02,1.880105161943901066e+02
2.800000000000000000e+03,2.090979867488737511e+02,2.036601288530554541e+02,1.894517858223705105e+02
3.000000000000000000e+03,2.182204644849507247e+02,2.153596320702202433e+02,1.919206725058363361e+02
3.200000000000000000e+03,2.224504302797280104e+02,2.183071102451228853e+02,1.894632843588858293e+02
3.400000000000000000e+03,2.249091778750540982e+02,2.219507015149735309e+02,1.926645655045123533e+02
3.600000000000000000e+03,2.302394140685152024e+02,2.268852597491392658e+02,1.915097546497162000e+02
3.800000000000000000e+03,2.319896135391500707e+02,2.290550600395550589e+02,1.938168535815532891e+02
4.000000000000000000e+03,2.267954028711894239e+02,2.239316593301507226e+02,1.952252611246013316e+02
4.200000000000000000e+03,2.305785747947531092e+02,2.240556695645339857e+02,1.957228262382077730e+02
4.400000000000000000e+03,2.265776585969406938e+02,2.226024145718020009e+02,1.976114059094363427e+02
4.600000000000000000e+03,2.298899426136164550e+02,2.265824226368694667e+02,1.972455697231929435e+02
4.800000000000000000e+03,2.228244549434879502e+02,2.202930895996036327e+02,1.960648187929136839e+02
5.000000000000000000e+03,2.119448200848148360e+02,2.066025191997049717e+02,1.993281470668791542e+02
5.200000000000000000e+03,2.135515836936601772e+02,2.093057376039241433e+02,1.989366697504328840e+02
5.400000000000000000e+03,2.355346200645138595e+02,2.281073929304740489e+02,1.942019313671215741e+02
5.600000000000000000e+03,2.294938708359369741e+02,2.258932507501098996e+02,1.989584882220151769e+02
5.800000000000000000e+03,2.276454683013062663e+02,2.235186270646241269e+02,2.019443398769400062e+02
6.000000000000000000e+03,2.372305447861607206e+02,2.288712517897253349e+02,1.987974186081912933e+02
6.200000000000000000e+03,2.374674775867799497e+02,2.289466997600702314e+02,1.999613523332231466e+02
6.400000000000000000e+03,2.382197569906526553e+02,2.302621968850065457e+02,2.073583566903825215e+02
6.600000000000000000e+03,2.385754249451514397e+02,2.324662796731231822e+02,2.139418846805077692e+02
6.800000000000000000e+03,2.428753615999442843e+02,2.329412235711575079e+02,2.147063688637758787e+02
7.000000000000000000e+03,2.530426587216838925e+02,2.467188986604797378e+02,2.149537622081276425e+02
7.200000000000000000e+03,2.487821831523897629e+02,2.416522477468752754e+02,2.154059914475351434e+02
7.400000000000000000e+03,2.477873692582483045e+02,2.410124281079090736e+02,2.149588706784800820e+02
7.600000000000000000e+03,2.480744947653076622e+02,2.412989550918257748e+02,2.121355717216839025e+02
7.800000000000000000e+03,2.510435727422133425e+02,2.404826115285121375e+02,2.139882840743058807e+02
8.000000000000000000e+03,2.481775000154023019e+02,2.364371463357815628e+02,2.201074362628799292e+02
8.200000000000000000e+03,2.523303340838444058e+02,2.382495733099711117e+02,2.153908366692189134e+02
8.400000000000000000e+03,2.500380990926546190e+02,2.375240205276103893e+02,2.174926617007659502e+02
8.600000000000000000e+03,2.487621482594835811e+02,2.375204375590200527e+02,2.227818499351332093e+02
8.800000000000000000e+03,2.454723898381466540e+02,2.323573670106247846e+02,2.287271455266651401e+02
9.000000000000000000e+03,2.471182319265859633e+02,2.307616055750858095e+02,2.309346809459321435e+02
9.200000000000000000e+03,2.451837022705005040e+02,2.289016095258598114e+02,2.326941832598811288e+02
9.400000000000000000e+03,2.486074207269764145e+02,2.328652913159208708e+02,2.343407026547321266e+02
9.600000000000000000e+03,2.445024697977167705e+02,2.277551885250697410e+02,2.361177867316158085e+02
9.800000000000000000e+03,2.507482079299806230e+02,2.319947843538652137e+02,2.338158639160459984e+02
1.000000000000000000e+04,2.565539119712334468e+02,2.406778868398515669e+02,2.315864057390989217e+02
1.020000000000000000e+04,2.613883404549353031e+02,2.485335825968554389e+02,2.152384966315845247e+02
1.040000000000000000e+04,2.585044191544509999e+02,2.446832229585842526e+02,2.306087031124990858e+02
1.060000000000000000e+04,2.594208437574649224e+02,2.422003747311325697e+02,2.268385138112676316e+02
1.080000000000000000e+04,2.576664177116109613e+02,2.397407206070022596e+02,2.325110666728188562e+02
1.100000000000000000e+04,2.604065950241023870e+02,2.374456968730647191e+02,2.357758982253845375e+02
1.120000000000000000e+04,2.540241525206557185e+02,2.382424893446032002e+02,2.432154414805536931e+02
1.140000000000000000e+04,2.558216815817968381e+02,2.352462469144496708e+02,2.430905255156814917e+02
1.160000000000000000e+04,2.548697669039206914e+02,2.419319285471352998e+02,2.455777582189570580e+02
1.180000000000000000e+04,2.539719717469427565e+02,2.287240431667990208e+02,2.467450121702639763e+02
1.200000000000000000e+04,2.498007473526559465e+02,2.309935972929514207e+02,2.491680122030254267e+02
1.220000000000000000e+04,2.505593315602515645e+02,2.331559959613957744e+02,2.491017785684559271e+02
1.240000000000000000e+04,2.516535695589880106e+02,2.288320328561871122e+02,2.488563387298497389e+02
1.260000000000000000e+04,2.501056715174831311e+02,2.224660920224741005e+02,2.479638606408513795e+02
1.280000000000000000e+04,2.489412332808556414e+02,2.361992184199782798e+02,2.481914599376698902e+02
1.300000000000000000e+04,2.489514573198430867e+02,2.318859575920554903e+02,2.480210067163680208e+02
1.320000000000000000e+04,2.469389465705035036e+02,2.325560253992762227e+02,2.468271581301661115e+02
1.340000000000000000e+04,2.445137644021243659e+02,2.311470077897969588e+02,2.442957014528224420e+02
1.360000000000000000e+04,2.433166105238555303e+02,2.277619960567353985e+02,2.427700418514738772e+02
1.380000000000000000e+04,2.423157042983706901e+02,2.232375487090614001e+02,2.415296906003590891e+02
1.400000000000000000e+04,2.426803146967595808e+02,2.259497710123289096e+02,2.421790182134791962e+02
1.420000000000000000e+04,2.387785999487024924e+02,2.254626051453411719e+02,2.366152574034375391e+02
1.440000000000000000e+04,2.440028444170050648e+02,2.338079916533031337e+02,2.437787773079103033e+02
1.460000000000000000e+04,2.467938356951543994e+02,2.368113677947470990e+02,2.453021505281890882e+02
1.480000000000000000e+04,2.422410504226736805e+02,2.341834667148730773e+02,2.422352399712609667e+02
1.500000000000000000e+04,2.418232273299504129e+02,2.345813086213989891e+02,2.418197798761168258e+02
1.520000000000000000e+04,2.410674075363337749e+02,2.311474320858675640e+02,2.410645458847637599e+02
1.540000000000000000e+04,2.412793113709584532e+02,2.313518890313141299e+02,2.412670819732279313e+02
1.560000000000000000e+04,2.407256235422866553e+02,2.313717231507558552e+02,2.407250066053402975e+02
1.580000000000000000e+04,2.402734267205894128e+02,2.309838189236863855e+02,2.402654390075447282e+02
1.600000000000000000e+04,2.423294195216751632e+02,2.315990365197984033e+02,2.419383721782860164e+02
1.620000000000000000e+04,2.381750315452103735e+02,2.291880350403320676e+02,2.380925016268568584e+02
1.640000000000000000e+04,2.373332553725456648e+02,2.267314743029118631e+02,2.370878229117629985e+02
1.660000000000000000e+04,2.396272823179976683e+02,2.284378026662581362e+02,2.395783885258479984e+02
1.680000000000000000e+04,2.378981891166234561e+02,2.263341406543873404e+02,2.378883486449613827e+02
1.700000000000000000e+04,2.377056858697413304e+02,2.267371335635687615e+02,2.376987527629644603e+02
1.720000000000000000e+04,2.367431627617747552e+02,2.273193925078325321e+02,2.367404429226955358e+02
