func_calls,mean_distances,grad_c_distances,pc_c_distances
2.000000000000000000e+02,2.179274818201905930e+02,1.965970185590978190e+02,nan
4.000000000000000000e+02,2.173470501265479982e+02,1.972009925355523592e+02,nan
6.000000000000000000e+02,2.162047438088572164e+02,1.965298269390856376e+02,nan
8.000000000000000000e+02,2.147834872720680721e+02,1.958508005691904543e+02,nan
1.000000000000000000e+03,2.125388078468304229e+02,1.958661005954110692e+02,nan
1.200000000000000000e+03,2.094179895183070812e+02,1.953537846338107613e+02,nan
1.400000000000000000e+03,2.016771229408703334e+02,1.896486767506611102e+02,nan
1.600000000000000000e+03,1.946923202485731110e+02,1.869696202670726848e+02,nan
1.800000000000000000e+03,1.919983265659367362e+02,1.859844318348287686e+02,nan
2.000000000000000000e+03,1.903150340362469706e+02,1.836836459636202221e+02,nan
2.200000000000000000e+03,1.829463522718296247e+02,1.776956955178131921e+02,1.786145386912435811e+02
2.400000000000000000e+03,1.819489764987487206e+02,1.761730698925503305e+02,1.817775953456390710e+02
2.600000000000000000e+03,1.798192769162024831e+02,1.744928434997189015e+02,1.797820582814920272e+02
2.800000000000000000e+03,1.754843005455608989e+02,1.721460645177998572e+02,1.745509583299272265e+02
3.000000000000000000e+03,1.757107008406898956e+02,1.732439412438898501e+02,1.754013976688276557e+02
3.200000000000000000e+03,1.797952284313462599e+02,1.755293025541582779e+02,1.785502125058828824e+02
3.400000000000000000e+03,1.800851441729078601e+02,1.776716704930065589e+02,1.777717007223191956e+02
3.600000000000000000e+03,1.787420396352357841e+02,1.770864921715740081e+02,1.766462628815996538e+02
3.800000000000000000e+03,1.805075331453978151e+02,1.757106014892290773e+02,1.777305007529859893e+02
4.000000000000000000e+03,1.883868544306460535e+02,1.849867744248635688e+02,1.757096848263368258e+02
4.200000000000000000e+03,1.822057750677272452e+02,1.774820029712460610e+02,1.773173891527582384e+02
4.400000000000000000e+03,1.781198427081396574e+02,1.740267555806795485e+02,1.761597214861103282e+02
4.600000000000000000e+03,1.802254563092679120e+02,1.768909543766668264e+02,1.769774210494428530e+02
4.800000000000000000e+03,1.887082278439621348e+02,1.853008121994131443e+02,1.768294791886733321e+02
5.000000000000000000e+03,1.828534725668920373e+02,1.792669391242569361e+02,1.773806557951366756e+02
5.200000000000000000e+03,1.792814613094754748e+02,1.767379192125824261e+02,1.763616187506408153e+02
5.400000000000000000e+03,1.774163651757185960e+02,1.762950549637542110e+02,1.761411806146510912e+02
5.600000000000000000e+03,1.768177904195325709e+02,1.748388464511956499e+02,1.754687799346179702e+02
5.800000000000000000e+03,1.757035433623701692e+02,1.724596875753465497e+02,1.746790647250836628e+02
6.000000000000000000e+03,1.755369659611459667e+02,1.737212940339138072e+02,1.745472462792010333e+02
6.200000000000000000e+03,1.775965900926129848e+02,1.751678357458487483e+02,1.749254425027484388e+02
6.400000000000000000e+03,1.854474839305937337e+02,1.809199467202810752e+02,1.739046409205747636e+02
6.600000000000000000e+03,1.870936124597261312e+02,1.815344984904413650e+02,1.715229779571494078e+02
6.800000000000000000e+03,1.886743244803205641e+02,1.836955763477079699e+02,1.732376049624250527e+02
7.000000000000000000e+03,1.904923976596469117e+02,1.865675111459010509e+02,1.743282345771902726e+02
7.200000000000000000e+03,1.866837199214519956e+02,1.805544607978988267e+02,1.792796474662159198e+02
7.400000000000000000e+03,1.845282141041358273e+02,1.785395240104788002e+02,1.796268457546100024e+02
7.600000000000000000e+03,1.834259225692327675e+02,1.709585021383886101e+02,1.793948094373060655e+02
7.800000000000000000e+03,1.821812528264499917e+02,1.740849920833340434e+02,1.787648602943057767e+02
8.000000000000000000e+03,1.852617024875769403e+02,1.787140887884835365e+02,1.788658067351275918e+02
8.200000000000000000e+03,1.835002076049272546e+02,1.735200845225712385e+02,1.781120956365371626e+02
8.400000000000000000e+03,1.830821884178576227e+02,1.770603166056836528e+02,1.780479881159177467e+02
8.600000000000000000e+03,1.849451801241404496e+02,1.755599230176374306e+02,1.772284070970996481e+02
8.800000000000000000e+03,1.867976887770218184e+02,1.775708971891372414e+02,1.766218229580501600e+02
9.000000000000000000e+03,1.855565666825587812e+02,1.787533865832889717e+02,1.781263731411818583e+02
9.200000000000000000e+03,1.845571817776408636e+02,1.769255408825269171e+02,1.791058900924940076e+02
9.400000000000000000e+03,1.831224277969445495e+02,1.757110589788996435e+02,1.786808333257748700e+02
9.600000000000000000e+03,1.837050372077830787e+02,1.755429094711616926e+02,1.784939844415989967e+02
9.800000000000000000e+03,1.825933485549280135e+02,1.760211456093781806e+02,1.798096194342674039e+02
1.000000000000000000e+04,1.857914794114558390e+02,1.784548869881907649e+02,1.771922221781188682e+02
1.020000000000000000e+04,1.822477620548999369e+02,1.748035062795843828e+02,1.807535977344508922e+02
