func_calls,mean_distances,grad_c_distances,pc_c_distances
2.000000000000000000e+02,2.066041735443264145e+02,1.942884678592667456e+02,nan
4.000000000000000000e+02,2.060369136174973903e+02,1.942109469251009841e+02,nan
6.000000000000000000e+02,2.050839829006236528e+02,1.936875422293373958e+02,nan
8.000000000000000000e+02,2.036424810497719022e+02,1.929961861544591102e+02,nan
1.000000000000000000e+03,2.015385311236540531e+02,1.930967608287947144e+02,nan
1.200000000000000000e+03,1.990040280781116735e+02,1.923812669613623143e+02,nan
1.400000000000000000e+03,1.967066929662462087e+02,1.931809175781818908e+02,nan
1.600000000000000000e+03,1.941054998356873966e+02,1.895672297094974681e+02,nan
1.800000000000000000e+03,1.984277914658872533e+02,1.906116470234506437e+02,1.931568039158802037e+02
2.000000000000000000e+03,1.996793482004295299e+02,1.938384007297836149e+02,1.939187711020485665e+02
2.200000000000000000e+03,2.016553790386471121e+02,1.944462422518729170e+02,1.934237337116245499e+02
2.400000000000000000e+03,1.996540049670756787e+02,1.924922153234455493e+02,1.944014810835469405e+02
2.600000000000000000e+03,2.006277991065152548e+02,1.946680040466769697e+02,1.945376710036864267e+02
2.800000000000000000e+03,2.023731511544355044e+02,1.971377371431121617e+02,1.945742339257178060e+02
3.000000000000000000e+03,2.009289660469890464e+02,1.919935336000154109e+02,1.934637084380195802e+02
3.200000000000000000e+03,2.008831048120198943e+02,1.957213222407133344e+02,1.940064122583282824e+02
3.400000000000000000e+03,2.024340942437103479e+02,1.986127576822533456e+02,1.949495437654616410e+02
3.600000000000000000e+03,2.060606884985189993e+02,2.007461838789230626e+02,1.949490134018982985e+02
3.800000000000000000e+03,2.042054154411952140e+02,2.011769212623583201e+02,1.956593279083853361e+02
4.000000000000000000e+03,2.027087252723509323e+02,1.999461060446989791e+02,1.949315940315579780e+02
4.200000000000000000e+03,2.051755572710717388e+02,2.034063851883708480e+02,1.946476348645087171e+02
4.400000000000000000e+03,2.086059068908382415e+02,2.038030166962712144e+02,1.952830305149464891e+02
