func_calls,mean_distances,grad_c_distances,pc_c_distances
2.000000000000000000e+02,2.062502394422444922e+02,1.924232841656130404e+02,nan
4.000000000000000000e+02,2.056380044843185146e+02,1.921300321916936866e+02,nan
6.000000000000000000e+02,2.048657939367548124e+02,1.927261318867202533e+02,nan
8.000000000000000000e+02,2.031565897513479513e+02,1.917686069086896339e+02,nan
1.000000000000000000e+03,2.011233489283715414e+02,1.923518010904649316e+02,nan
1.200000000000000000e+03,1.965825711693642290e+02,1.898237361105534831e+02,nan
1.400000000000000000e+03,1.916989532484402048e+02,1.879990045555256017e+02,nan
1.600000000000000000e+03,1.875624128903950805e+02,1.838410362753649281e+02,nan
1.800000000000000000e+03,1.843864392505330727e+02,1.813571441547411212e+02,1.843825784637010656e+02
2.000000000000000000e+03,1.764592963235042475e+02,1.731679369657982193e+02,1.738281191544085118e+02
2.200000000000000000e+03,1.843306403155179396e+02,1.821873446671274337e+02,1.835986274367376723e+02
2.400000000000000000e+03,1.905059114099047122e+02,1.872528359033787524e+02,1.857025476722719475e+02
2.600000000000000000e+03,1.951820731891727974e+02,1.925137349758044252e+02,1.861627899405270625e+02
2.800000000000000000e+03,1.969866236074977905e+02,1.944102218101788253e+02,1.861337578293504009e+02
3.000000000000000000e+03,2.005177605141211359e+02,1.990774319444833225e+02,1.860816835873201853e+02
3.200000000000000000e+03,2.040020753216347202e+02,2.006101231466086574e+02,1.844856356961337269e+02
3.400000000000000000e+03,2.077265327363591609e+02,2.054000275466354424e+02,1.841031081474990287e+02
3.600000000000000000e+03,2.147198090767169276e+02,2.125142061117530261e+02,1.828951429923170053e+02
3.800000000000000000e+03,2.139955222497520140e+02,2.114342900818051874e+02,1.847170847353069405e+02
4.000000000000000000e+03,2.164521736562060710e+02,2.148993724180977267e+02,1.831178978696530351e+02
4.200000000000000000e+03,2.199442139591608623e+02,2.181396684064216345e+02,1.828255774934909823e+02
4.400000000000000000e+03,2.232082268008150834e+02,2.181544622371822584e+02,1.823912497197719063e+02
4.600000000000000000e+03,2.253168934670782164e+02,2.220023878633241168e+02,1.790566238126500309e+02
