func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+02,3.062798087213447502e+02,2.718875040442467821e+02,nan
8.000000000000000000e+02,3.056093435503769911e+02,2.720866557684627196e+02,nan
1.200000000000000000e+03,3.044570685830367438e+02,2.713123066805221129e+02,nan
1.600000000000000000e+03,3.027517305318333456e+02,2.707147348495458914e+02,nan
2.000000000000000000e+03,2.999232785128444903e+02,2.700001727626847128e+02,nan
2.400000000000000000e+03,2.955995016433693081e+02,2.687865501236651653e+02,nan
2.800000000000000000e+03,2.875651830424012019e+02,2.646696891127059530e+02,nan
3.200000000000000000e+03,2.785968726284365289e+02,2.617472123214269573e+02,nan
3.600000000000000000e+03,2.734904681377273619e+02,2.615166756825552739e+02,nan
4.000000000000000000e+03,2.704311439085357165e+02,2.615355006119642098e+02,nan
4.400000000000000000e+03,2.669794290717571812e+02,2.592866606279014832e+02,2.668381744971466105e+02
4.800000000000000000e+03,2.713962287105758833e+02,2.643100723961503036e+02,2.685594153735929694e+02
5.200000000000000000e+03,2.693385096613877181e+02,2.643854600060620896e+02,2.659217511748134939e+02
5.600000000000000000e+03,2.730743530667403434e+02,2.675950382617751302e+02,2.666711368196615126e+02
6.000000000000000000e+03,2.771647039870213121e+02,2.723916935911409496e+02,2.672039069245741416e+02
6.400000000000000000e+03,2.791242821077847793e+02,2.737397427240479146e+02,2.662158706739376157e+02
6.800000000000000000e+03,2.758137242893555481e+02,2.709693112846374561e+02,2.634760859431850690e+02
7.200000000000000000e+03,2.732221137657307395e+02,2.703814971073872471e+02,2.607285073685509929e+02
7.600000000000000000e+03,2.768605349843941781e+02,2.731563082958736572e+02,2.593483984395212474e+02
8.000000000000000000e+03,2.820543845679846413e+02,2.792033187131477234e+02,2.621087807152890718e+02
8.400000000000000000e+03,2.867196558342404273e+02,2.828817111077451045e+02,2.616652828774265345e+02
8.800000000000000000e+03,2.925083342019831889e+02,2.895908755018085117e+02,2.628833084798909567e+02
9.200000000000000000e+03,2.934303977746450869e+02,2.888734553399359584e+02,2.623352753443375605e+02
9.600000000000000000e+03,2.913068550745760490e+02,2.875854321567168768e+02,2.618994210448233844e+02
1.000000000000000000e+04,2.880299747259145988e+02,2.813032303652918245e+02,2.614413697139561918e+02
1.040000000000000000e+04,2.945143346692793784e+02,2.902843861575249207e+02,2.608703359547826608e+02
