func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+02,3.062778113715891095e+02,2.717389564477294357e+02,nan
8.000000000000000000e+02,3.055044319138553419e+02,2.715777976693867686e+02,nan
1.200000000000000000e+03,3.041043090318133864e+02,2.698947904373164874e+02,nan
1.600000000000000000e+03,3.025735090132438927e+02,2.699086218876377643e+02,nan
2.000000000000000000e+03,3.002912534102232485e+02,2.698438864433242657e+02,nan
2.400000000000000000e+03,2.958109648990982237e+02,2.674197659624657604e+02,nan
2.800000000000000000e+03,2.893721480641462449e+02,2.652478090842295160e+02,nan
3.200000000000000000e+03,2.827689353702961057e+02,2.648959028165349991e+02,nan
3.600000000000000000e+03,2.760734553847598818e+02,2.637141812814290347e+02,nan
4.000000000000000000e+03,2.676139951238347976e+02,2.587835549987619856e+02,nan
4.400000000000000000e+03,2.610739296612434828e+02,2.532452382710136192e+02,2.610214780540204060e+02
4.800000000000000000e+03,2.620244824089905933e+02,2.544111572272182968e+02,2.612844345174373757e+02
5.200000000000000000e+03,2.686196628252328651e+02,2.608630429322071791e+02,2.646684063536215490e+02
5.600000000000000000e+03,2.723994500656687592e+02,2.615447057495435956e+02,2.651075216808965820e+02
6.000000000000000000e+03,2.782123409887515777e+02,2.618945905681661088e+02,2.669555696760377828e+02
6.400000000000000000e+03,2.799869954340385902e+02,2.725956218295154372e+02,2.665355565338448969e+02
6.800000000000000000e+03,2.844878760655068390e+02,2.741479593942685256e+02,2.666589942536884905e+02
7.200000000000000000e+03,2.828944374557481183e+02,2.733687807417408635e+02,2.652237188235672534e+02
7.600000000000000000e+03,2.839528000811660036e+02,2.733024276176663534e+02,2.645669958332157989e+02
8.000000000000000000e+03,2.846550061206251598e+02,2.763711234193425526e+02,2.636499113350442371e+02
8.400000000000000000e+03,2.858778518407429488e+02,2.769368980557932218e+02,2.635070422350639205e+02
8.800000000000000000e+03,2.890452931067225677e+02,2.810232702975314965e+02,2.642818969011862009e+02
9.200000000000000000e+03,2.842874483056937720e+02,2.792040875021418742e+02,2.644111416267871277e+02
9.600000000000000000e+03,2.787700421600035838e+02,2.714971232308608933e+02,2.619321020550100343e+02
1.000000000000000000e+04,2.768962006006400429e+02,2.704729966683559041e+02,2.614757061333256161e+02
1.040000000000000000e+04,2.745166740587807226e+02,2.702739628243605239e+02,2.608977877162225241e+02
1.080000000000000000e+04,2.727685997233335797e+02,2.686073334305031040e+02,2.585741174474079003e+02
1.120000000000000000e+04,2.684811425219971852e+02,2.636005297130277540e+02,2.563366370517382506e+02
1.160000000000000000e+04,2.710857604433655865e+02,2.667552073137337061e+02,2.564713698031900435e+02
1.200000000000000000e+04,2.726729398558888988e+02,2.664845307626177373e+02,2.573375414524258531e+02
