func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+02,3.062603439885334069e+02,2.709984755389205020e+02,nan
8.000000000000000000e+02,3.054045478633339599e+02,2.701608092651606512e+02,nan
1.200000000000000000e+03,3.042209381161247279e+02,2.699232478023271256e+02,nan
1.600000000000000000e+03,3.027194460736188262e+02,2.704981878193920579e+02,nan
2.000000000000000000e+03,3.001855568672391996e+02,2.699071303138261442e+02,nan
2.400000000000000000e+03,2.956122699440713291e+02,2.683929559317926987e+02,nan
2.800000000000000000e+03,2.892500251533710411e+02,2.670668986066154389e+02,nan
3.200000000000000000e+03,2.818471849733771251e+02,2.660335890650482042e+02,nan
3.600000000000000000e+03,2.807072784140030990e+02,2.688720992457272700e+02,nan
4.000000000000000000e+03,2.746856662638076614e+02,2.651364916344561493e+02,nan
4.400000000000000000e+03,2.808488430128777509e+02,2.723667772448893629e+02,2.743936111556753303e+02
4.800000000000000000e+03,2.841594127152976057e+02,2.778042912813745602e+02,2.748926455939729863e+02
5.200000000000000000e+03,2.863720012762106535e+02,2.792946326346405499e+02,2.744655131987677805e+02
5.600000000000000000e+03,2.744875718229642985e+02,2.693854850423026619e+02,2.700479307293385887e+02
6.000000000000000000e+03,2.747587451842902055e+02,2.673439320245114459e+02,2.686130050395337321e+02
6.400000000000000000e+03,2.729906795003693105e+02,2.676388514095617097e+02,2.664794574584154816e+02
6.800000000000000000e+03,2.728450995912770622e+02,2.676370459013603522e+02,2.650895087631502065e+02
7.200000000000000000e+03,2.735746629397252718e+02,2.687025833919452111e+02,2.633795567212016522e+02
7.600000000000000000e+03,2.748124699210184190e+02,2.698325871268722267e+02,2.618549317463877060e+02
8.000000000000000000e+03,2.794557255478704860e+02,2.739853971905411640e+02,2.628604381015817353e+02
8.400000000000000000e+03,2.819175597169346474e+02,2.777485055586257090e+02,2.626083887637361158e+02
8.800000000000000000e+03,2.907079879169374976e+02,2.868692154248965380e+02,2.652764077503248359e+02
9.200000000000000000e+03,3.072736209503295868e+02,3.035990113015287193e+02,2.666002133187157028e+02
9.600000000000000000e+03,3.081488540869806911e+02,3.040514305792323171e+02,2.655061760426415844e+02
1.000000000000000000e+04,3.128060210111929678e+02,3.082705436605951377e+02,2.654237814540271074e+02
1.040000000000000000e+04,3.143074749807190074e+02,3.102900819606129517e+02,2.646574295133540886e+02
1.080000000000000000e+04,3.106413570579903194e+02,3.057726886746695527e+02,2.636566396912048162e+02
1.120000000000000000e+04,3.055714150019688304e+02,3.031900923544996544e+02,2.627286638303274344e+02
1.160000000000000000e+04,3.140356789294266378e+02,3.101223503681327429e+02,2.628076853004744180e+02
1.200000000000000000e+04,3.122414500109013602e+02,3.076631723148950073e+02,2.623032688441210780e+02
1.240000000000000000e+04,3.178618365657570735e+02,3.135172749931892895e+02,2.621242388463406314e+02
1.280000000000000000e+04,3.130981287219954083e+02,3.071472581525345049e+02,2.638983265787572350e+02
1.320000000000000000e+04,3.211257627079875192e+02,3.139798619821687566e+02,2.632494202027598362e+02
1.360000000000000000e+04,3.276431505421463157e+02,3.236493856259101563e+02,2.646422487530513763e+02
1.400000000000000000e+04,3.279365697211120505e+02,3.239624853422917568e+02,2.658297870368681970e+02
1.440000000000000000e+04,3.292312732132224937e+02,3.224283348665848621e+02,2.665708257106300607e+02
1.480000000000000000e+04,3.290063501141488587e+02,3.244660686047604372e+02,2.680955577260577911e+02
1.520000000000000000e+04,3.334759258531045134e+02,3.287597806217899006e+02,2.687477791094571558e+02
1.560000000000000000e+04,3.224660213274273701e+02,3.193352190484302469e+02,2.744448871254637083e+02
1.600000000000000000e+04,3.231807468396169725e+02,3.192910366603487660e+02,2.743223758130878309e+02
1.640000000000000000e+04,3.183920309488974567e+02,3.136084348373501598e+02,2.775840857725657997e+02
1.680000000000000000e+04,3.183829358080716361e+02,3.137650521643755610e+02,2.794295080572962888e+02
1.720000000000000000e+04,3.174868044254165511e+02,3.124231786211498729e+02,2.817222629460730445e+02
1.760000000000000000e+04,3.223687315562582967e+02,3.161737867380359717e+02,2.778057146020771029e+02
1.800000000000000000e+04,3.252528283219041327e+02,3.189093582598050602e+02,2.794678019912525997e+02
1.840000000000000000e+04,3.270750482838461721e+02,3.204687462725214573e+02,2.837381608935630197e+02
1.880000000000000000e+04,3.288100646382306422e+02,3.239288374401090209e+02,2.838290843779826105e+02
1.920000000000000000e+04,3.247204206526154167e+02,3.175719791518462785e+02,2.866267112979478497e+02
1.960000000000000000e+04,3.299334526891774999e+02,3.237263714354617719e+02,2.862116820577700764e+02
2.000000000000000000e+04,3.222263826017705242e+02,3.168195660680815422e+02,2.913867745607869324e+02
2.040000000000000000e+04,3.235923982038825670e+02,3.179951517035638631e+02,2.921774807474998852e+02
2.080000000000000000e+04,3.271146287143316727e+02,3.208508302462042252e+02,2.920686421234823342e+02
2.120000000000000000e+04,3.221758141233272568e+02,3.169504680328046788e+02,2.951753142332790389e+02
2.160000000000000000e+04,3.284178403406981488e+02,3.204130487522886028e+02,2.955209675000695029e+02
2.200000000000000000e+04,3.248639914635642185e+02,3.206917160913483826e+02,2.996277258027469657e+02
2.240000000000000000e+04,3.310072090111212901e+02,3.251962061858194488e+02,2.984869062945266478e+02
2.280000000000000000e+04,3.315948731171006898e+02,3.245365097430389483e+02,2.998229298183613309e+02
2.320000000000000000e+04,3.330486333103493166e+02,3.252284848903994430e+02,2.990844524177845187e+02
2.360000000000000000e+04,3.355112787497648128e+02,3.298308146337406015e+02,2.989286518538764312e+02
2.400000000000000000e+04,3.331838773266464955e+02,3.255617156560353465e+02,3.022746877065791296e+02
2.440000000000000000e+04,3.347665902777555402e+02,3.278524306211506882e+02,3.009170466439599636e+02
2.480000000000000000e+04,3.328784883045567540e+02,3.261846179133843293e+02,3.010809554197340958e+02
2.520000000000000000e+04,3.273196130405374333e+02,3.210198431856557590e+02,3.039628873569603229e+02
2.560000000000000000e+04,3.268236949025703666e+02,3.216565820823590229e+02,3.029942107510081541e+02
2.600000000000000000e+04,3.262768218486185674e+02,3.211465155625763828e+02,3.041705570245881063e+02
2.640000000000000000e+04,3.276023999814461831e+02,3.186073951167135760e+02,3.038630748993579118e+02
2.680000000000000000e+04,3.250980827900801273e+02,3.179025582399232803e+02,3.048990813843410592e+02
2.720000000000000000e+04,3.308348595881454344e+02,3.205467392015742121e+02,3.022807099510203557e+02
2.760000000000000000e+04,3.319972327995221804e+02,3.245780960043438199e+02,3.014275845668584566e+02
2.800000000000000000e+04,3.294812910200304259e+02,3.238332099720606720e+02,3.027683932841141541e+02
2.840000000000000000e+04,3.298068768135323126e+02,3.211163187815793094e+02,3.018451733630030844e+02
2.880000000000000000e+04,3.337643666717940505e+02,3.270196426726486720e+02,2.997032778077003172e+02
2.920000000000000000e+04,3.316945461913824715e+02,3.250508527059088237e+02,3.025763763707925591e+02
2.960000000000000000e+04,3.374688794142061283e+02,3.290452298529302197e+02,2.989023682893512728e+02
3.000000000000000000e+04,3.383554264911816176e+02,3.286221137859801615e+02,3.018686938460506894e+02
3.040000000000000000e+04,3.392574301881529095e+02,3.273470949630326459e+02,3.022204849661591766e+02
3.080000000000000000e+04,3.416809998750100590e+02,3.311194415426114119e+02,3.013797359197309333e+02
3.120000000000000000e+04,3.384212722549475529e+02,3.294793265949567171e+02,3.040541787635781930e+02
3.160000000000000000e+04,3.402911330948672344e+02,3.296367236278430255e+02,3.039089946361940520e+02
3.200000000000000000e+04,3.327757987138124349e+02,3.219110046348147876e+02,3.092565527885690244e+02
3.240000000000000000e+04,3.360315679734114838e+02,3.246911036412175235e+02,3.064096364766386955e+02
3.280000000000000000e+04,3.345307613444812205e+02,3.215925372579430359e+02,3.070047354305362433e+02
3.320000000000000000e+04,3.322498069237688014e+02,3.212641431896159361e+02,3.113900829477121306e+02
3.360000000000000000e+04,3.314404181732941197e+02,3.198026371730022674e+02,3.138154010177818236e+02
3.400000000000000000e+04,3.344828842162731917e+02,3.191353921426906481e+02,3.106494287347541672e+02
3.440000000000000000e+04,3.319919630366505885e+02,3.195512779384966962e+02,3.158727488266370642e+02
3.480000000000000000e+04,3.341551087765906232e+02,3.204794414094131412e+02,3.126094220888588211e+02
3.520000000000000000e+04,3.313293056042427338e+02,3.175940529610129488e+02,3.177124831437703847e+02
3.560000000000000000e+04,3.311721840578060210e+02,3.188609103736403654e+02,3.174595935428529287e+02
3.600000000000000000e+04,3.307681337240128414e+02,3.153711969639124959e+02,3.170529579409159169e+02
3.640000000000000000e+04,3.335321836556985886e+02,3.224221329312187549e+02,3.153620819197881247e+02
3.680000000000000000e+04,3.295588038499341224e+02,3.193873206494158694e+02,3.206337676180243079e+02
3.720000000000000000e+04,3.279795171675240226e+02,3.161362299801869540e+02,3.211301297226791576e+02
3.760000000000000000e+04,3.256694991075908092e+02,3.131607060922357846e+02,3.216409462300366044e+02
3.800000000000000000e+04,3.235198423909398571e+02,3.093834231594146331e+02,3.216047565227841005e+02
3.840000000000000000e+04,3.224722402038357814e+02,3.095045286658661894e+02,3.208818979265118401e+02
3.880000000000000000e+04,3.202632404946858742e+02,3.106511139442843614e+02,3.200215519475368637e+02
3.920000000000000000e+04,3.248793710291022308e+02,3.181136382401523406e+02,3.218777233281867893e+02
3.960000000000000000e+04,3.246495925260818467e+02,3.148585133983052060e+02,3.215454369920275326e+02
4.000000000000000000e+04,3.251248678404597854e+02,3.179645177006092354e+02,3.217060294146285742e+02
4.040000000000000000e+04,3.279565851379060177e+02,3.193361068224728001e+02,3.212440783650246203e+02
4.080000000000000000e+04,3.269138070767721729e+02,3.166468057214354417e+02,3.215975763471458322e+02
4.120000000000000000e+04,3.283806384593984262e+02,3.175637150274982332e+02,3.217410179567465320e+02
4.160000000000000000e+04,3.301386303182440543e+02,3.215154170248952710e+02,3.208052949663109530e+02
4.200000000000000000e+04,3.303613594202357717e+02,3.214016197046762500e+02,3.198655571248685305e+02
4.240000000000000000e+04,3.314896491865767416e+02,3.243909418135290821e+02,3.206344017511062248e+02
4.280000000000000000e+04,3.288345452757604335e+02,3.201079250600235468e+02,3.220079707527960409e+02
4.320000000000000000e+04,3.291108770173707967e+02,3.221214538219579708e+02,3.224043636194892315e+02
4.360000000000000000e+04,3.297892023359523250e+02,3.205377473567097582e+02,3.221734254784945506e+02
4.400000000000000000e+04,3.295131277392301286e+02,3.209607978043864591e+02,3.224637004394307951e+02
4.440000000000000000e+04,3.283877328469112058e+02,3.215207409982542117e+02,3.229872550003565266e+02
4.480000000000000000e+04,3.278378874701651853e+02,3.196428544602038073e+02,3.228744719553554887e+02
4.520000000000000000e+04,3.271674934530042265e+02,3.188727652487681894e+02,3.223243649999872105e+02
4.560000000000000000e+04,3.269878195824405793e+02,3.195923472185324954e+02,3.218900936459910440e+02
4.600000000000000000e+04,3.282093995375194595e+02,3.205167140823080558e+02,3.220386648046982145e+02
