func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+02,3.062875466167625405e+02,2.721776528351176694e+02,nan
8.000000000000000000e+02,3.054982962939405979e+02,2.721782485418221427e+02,nan
1.200000000000000000e+03,3.043072364321494092e+02,2.716296722630007139e+02,nan
1.600000000000000000e+03,3.025915162800914686e+02,2.714996393434121842e+02,nan
2.000000000000000000e+03,2.995324392521181949e+02,2.706942000190680915e+02,nan
2.400000000000000000e+03,2.953505667343762298e+02,2.703076246370222293e+02,nan
2.800000000000000000e+03,2.887813307779023262e+02,2.689710255082026720e+02,nan
3.200000000000000000e+03,2.809146810300501897e+02,2.663816663544679955e+02,nan
3.600000000000000000e+03,2.760885711547958863e+02,2.660423623920536329e+02,nan
4.000000000000000000e+03,2.778012941609441668e+02,2.693780381576737000e+02,nan
4.400000000000000000e+03,2.799742669675865727e+02,2.711956464481920648e+02,2.769626146481465980e+02
4.800000000000000000e+03,2.790502904964815798e+02,2.732353817996957446e+02,2.750689722059042879e+02
5.200000000000000000e+03,2.908581276974700813e+02,2.810932408660960959e+02,2.777587997940331093e+02
5.600000000000000000e+03,2.940253509582831839e+02,2.873461671371412649e+02,2.766279020492203244e+02
6.000000000000000000e+03,2.915748409419499012e+02,2.844074970448543240e+02,2.747742075459127591e+02
6.400000000000000000e+03,2.887583024466275674e+02,2.828419904848847750e+02,2.729539647695659710e+02
6.800000000000000000e+03,3.015275768061284793e+02,2.953514066079466147e+02,2.745244909492677721e+02
7.200000000000000000e+03,3.219465116365364565e+02,3.162887353313264498e+02,2.740961882407682424e+02
7.600000000000000000e+03,3.257066767256822573e+02,3.195230043155972908e+02,2.735851817690086705e+02
8.000000000000000000e+03,3.342858841727006620e+02,3.244129427471178246e+02,2.731083839493740015e+02
8.400000000000000000e+03,3.494388266818057218e+02,3.420567153203986095e+02,2.713697943659028056e+02
8.800000000000000000e+03,3.626761374656424550e+02,3.535340133527539592e+02,2.706589366053555068e+02
9.200000000000000000e+03,3.575056659779852453e+02,3.465759021696364925e+02,2.707792424094987496e+02
9.600000000000000000e+03,3.599140725394599372e+02,3.505346333826202567e+02,2.727448006679726404e+02
1.000000000000000000e+04,3.716394840906854142e+02,3.604225979459249629e+02,2.720756233155898940e+02
1.040000000000000000e+04,3.707412274501282923e+02,3.606124849876618441e+02,2.758877704906822714e+02
1.080000000000000000e+04,3.628399021473247785e+02,3.557819863827448330e+02,2.788002810854215454e+02
1.120000000000000000e+04,3.560575382292871041e+02,3.460305953038218831e+02,2.800540861431295525e+02
1.160000000000000000e+04,3.621281219486804162e+02,3.508167139334533431e+02,2.790339686119559133e+02
1.200000000000000000e+04,3.707432407176455627e+02,3.595070718445853117e+02,2.790353143836480854e+02
1.240000000000000000e+04,3.745313330695889817e+02,3.655628560069893069e+02,2.793669770331536597e+02
1.280000000000000000e+04,3.822316613502632094e+02,3.682818169079855579e+02,2.787825866104813599e+02
1.320000000000000000e+04,3.796435809702434767e+02,3.663423344948689646e+02,2.806907156392485376e+02
1.360000000000000000e+04,3.941258652631813106e+02,3.814811340965540012e+02,2.827221461858778184e+02
1.400000000000000000e+04,3.913906462957071994e+02,3.766052254249239013e+02,2.861006914800130403e+02
1.440000000000000000e+04,4.017572738417412097e+02,3.925027201840508724e+02,2.810637730299222881e+02
1.480000000000000000e+04,4.070764980264266342e+02,3.981833423697454464e+02,2.783186886899991350e+02
1.520000000000000000e+04,4.045731561405155503e+02,3.928939380568440924e+02,2.859271861064122504e+02
