func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+02,3.062946334574251637e+02,2.716824321439318055e+02,nan
8.000000000000000000e+02,3.055843543732423768e+02,2.719335506586215843e+02,nan
1.200000000000000000e+03,3.048350235284015071e+02,2.724391986304663646e+02,nan
1.600000000000000000e+03,3.033268364875064549e+02,2.723834350314745620e+02,nan
2.000000000000000000e+03,3.003452513117039189e+02,2.705953091930320511e+02,nan
2.400000000000000000e+03,2.964495577159175923e+02,2.695472721496671511e+02,nan
2.800000000000000000e+03,2.892138765194908956e+02,2.666614093502987544e+02,nan
3.200000000000000000e+03,2.810869646128134036e+02,2.646449471628336028e+02,nan
3.600000000000000000e+03,2.725525899876674316e+02,2.603034360149803206e+02,nan
4.000000000000000000e+03,2.650501083618952975e+02,2.562837709446856138e+02,nan
4.400000000000000000e+03,2.636847077553132408e+02,2.543609273840019682e+02,2.634438419038878578e+02
4.800000000000000000e+03,2.728087403949136274e+02,2.639898320161505012e+02,2.663287226128860539e+02
5.200000000000000000e+03,2.758408497072256296e+02,2.673301205310061732e+02,2.661329187466424173e+02
5.600000000000000000e+03,2.841455880388286346e+02,2.754922988917575140e+02,2.662448336330708116e+02
6.000000000000000000e+03,2.960726547480241493e+02,2.884498279438470831e+02,2.658620808250452683e+02
6.400000000000000000e+03,2.963499008264173540e+02,2.899127700154779745e+02,2.656882769613793016e+02
6.800000000000000000e+03,3.015151786298472416e+02,2.963353948819985249e+02,2.663802515734386702e+02
7.200000000000000000e+03,3.075720474530838828e+02,3.013103059320624197e+02,2.668182392096797457e+02
7.600000000000000000e+03,3.164797645449606875e+02,3.110251195296273750e+02,2.674574616200385435e+02
8.000000000000000000e+03,3.133452722576605538e+02,3.084346060759965553e+02,2.669747601365836545e+02
8.400000000000000000e+03,3.140860444498914035e+02,3.054426337483604357e+02,2.663333169221916137e+02
8.800000000000000000e+03,3.205343250674759474e+02,3.139121366209706707e+02,2.666290822021252893e+02
9.200000000000000000e+03,3.173743311636164321e+02,3.103395786456547967e+02,2.684558404225549566e+02
9.600000000000000000e+03,3.221423600048590856e+02,3.155183034610062123e+02,2.690514744536370699e+02
1.000000000000000000e+04,3.328039777588531933e+02,3.266686133612224694e+02,2.703932784101728544e+02
1.040000000000000000e+04,3.421862298620567913e+02,3.365358404250757189e+02,2.687758602383759694e+02
1.080000000000000000e+04,3.338501341862996696e+02,3.294297853135012133e+02,2.725443418403559122e+02
1.120000000000000000e+04,3.379470683260666988e+02,3.320089087104242367e+02,2.712188091600801840e+02
1.160000000000000000e+04,3.424796400738484294e+02,3.340304933192453518e+02,2.720736628069399785e+02
1.200000000000000000e+04,3.421489934113341178e+02,3.357444923261987810e+02,2.733812084937435998e+02
1.240000000000000000e+04,3.433588671896663982e+02,3.386830898614105081e+02,2.738996804159782528e+02
1.280000000000000000e+04,3.325030700937369943e+02,3.273025845687320157e+02,2.806664429824882063e+02
1.320000000000000000e+04,3.371558965898895508e+02,3.306971432442369405e+02,2.816976643843937040e+02
1.360000000000000000e+04,3.307001738555158568e+02,3.255229292571702899e+02,2.863056507264006996e+02
1.400000000000000000e+04,3.375855482451245280e+02,3.310201523383704512e+02,2.858047451033645530e+02
1.440000000000000000e+04,3.385434482349073733e+02,3.314525339212829067e+02,2.880904961878042059e+02
1.480000000000000000e+04,3.452930067565835088e+02,3.371097974903255476e+02,2.867285928231794969e+02
1.520000000000000000e+04,3.425300148106204574e+02,3.324463780618829105e+02,2.869026868381233726e+02
1.560000000000000000e+04,3.379531784651885573e+02,3.297886595676379784e+02,2.900164476542380498e+02
