func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+02,3.061303057608176346e+02,2.712272864892055395e+02,nan
8.000000000000000000e+02,3.051773255215696281e+02,2.702209151189600220e+02,nan
1.200000000000000000e+03,3.040721247610386513e+02,2.700347351293799534e+02,nan
1.600000000000000000e+03,3.018680783903859037e+02,2.684474141902446718e+02,nan
2.000000000000000000e+03,2.997812541469333496e+02,2.697961249387792577e+02,nan
2.400000000000000000e+03,2.953594922861585133e+02,2.688027820366260130e+02,nan
2.800000000000000000e+03,2.875939463932689364e+02,2.660026969649163107e+02,nan
3.200000000000000000e+03,2.810591488651497230e+02,2.665942909327034727e+02,nan
3.600000000000000000e+03,2.730571199986597435e+02,2.628743577214954144e+02,nan
4.000000000000000000e+03,2.696156595466368344e+02,2.599977896243355531e+02,nan
4.400000000000000000e+03,2.799050386352522537e+02,2.684644682091615095e+02,2.692694036082397133e+02
4.800000000000000000e+03,2.872899855062543679e+02,2.796148399437913099e+02,2.690736489674221161e+02
5.200000000000000000e+03,2.986233222162070433e+02,2.932613027845786178e+02,2.695944827051128527e+02
5.600000000000000000e+03,2.992375364450268194e+02,2.942558035935720682e+02,2.693303254422320379e+02
6.000000000000000000e+03,3.051874756374990056e+02,2.992601756672618194e+02,2.697106360484832521e+02
6.400000000000000000e+03,2.936149432568764155e+02,2.870146624428111295e+02,2.689430974049786869e+02
6.800000000000000000e+03,2.975693144737493867e+02,2.904747400088112386e+02,2.697397948340378093e+02
7.200000000000000000e+03,3.086444027262454597e+02,3.035149052728041283e+02,2.698821093126329060e+02
7.600000000000000000e+03,3.189357423063906367e+02,3.113757049156624248e+02,2.700513837387204603e+02
8.000000000000000000e+03,3.178123455991629953e+02,3.091799878033605751e+02,2.702288355792098287e+02
8.400000000000000000e+03,3.140563153656153190e+02,3.057103452416671416e+02,2.703590013495134485e+02
8.800000000000000000e+03,3.238716248153587571e+02,3.172731659228225567e+02,2.696352297195346637e+02
9.200000000000000000e+03,3.322472862360503996e+02,3.247554818026039811e+02,2.700563610336984652e+02
9.600000000000000000e+03,3.396606641878559003e+02,3.329304062498662802e+02,2.680679088315708896e+02
1.000000000000000000e+04,3.408459905688810636e+02,3.335765804675275490e+02,2.701074704235722947e+02
1.040000000000000000e+04,3.419790284569280630e+02,3.350042918840793504e+02,2.735382449785590211e+02
1.080000000000000000e+04,3.473519183452605716e+02,3.408453343420348460e+02,2.733517845616293016e+02
1.120000000000000000e+04,3.487812471196207298e+02,3.433911169293450030e+02,2.724308053687930169e+02
1.160000000000000000e+04,3.620690312399360096e+02,3.538694320096699357e+02,2.703457337756888137e+02
1.200000000000000000e+04,3.573559231970987184e+02,3.497119102839606626e+02,2.729282517839738489e+02
1.240000000000000000e+04,3.579394582885597060e+02,3.518833014517411470e+02,2.762425918200334536e+02
1.280000000000000000e+04,3.545915896902966438e+02,3.474298848365959316e+02,2.813491275496305093e+02
1.320000000000000000e+04,3.624827963275183720e+02,3.559593187725707821e+02,2.798857152573872327e+02
1.360000000000000000e+04,3.604803153227147163e+02,3.539388764365945121e+02,2.859931982784285083e+02
1.400000000000000000e+04,3.646211548092312000e+02,3.596510825222468384e+02,2.875415901387394797e+02
1.440000000000000000e+04,3.577482607453227388e+02,3.510910607100219067e+02,2.903868166968809987e+02
1.480000000000000000e+04,3.721912981855355156e+02,3.653305427266921015e+02,2.870183666769900128e+02
1.520000000000000000e+04,3.705971653930864704e+02,3.653009242161361385e+02,2.890574822899878313e+02
1.560000000000000000e+04,3.642965737502934189e+02,3.595141932723874447e+02,2.942984935115728149e+02
1.600000000000000000e+04,3.698917404430199554e+02,3.634606204830755587e+02,2.914722265766883993e+02
1.640000000000000000e+04,3.667495532635008431e+02,3.610978933119245085e+02,2.978030361490120868e+02
1.680000000000000000e+04,3.641880851393800640e+02,3.570921209381465360e+02,3.006720289820003131e+02
1.720000000000000000e+04,3.609098876006427190e+02,3.532018523338175555e+02,3.050229508014924136e+02
1.760000000000000000e+04,3.618051471463648454e+02,3.517105261183318134e+02,3.040361056727192590e+02
1.800000000000000000e+04,3.616743133986312841e+02,3.520651755020572296e+02,3.096245871446616889e+02
1.840000000000000000e+04,3.641978487421476416e+02,3.547235466844938401e+02,3.110316882898711128e+02
1.880000000000000000e+04,3.611025316330687929e+02,3.539314395881523296e+02,3.151847560561429304e+02
1.920000000000000000e+04,3.605446712189613550e+02,3.534736748849823584e+02,3.200522728081467676e+02
1.960000000000000000e+04,3.655947073709909887e+02,3.591793293603260508e+02,3.213011532741247720e+02
2.000000000000000000e+04,3.645120841686494941e+02,3.590100326745650250e+02,3.223193102825799201e+02
2.040000000000000000e+04,3.700515509009897528e+02,3.626918852993911742e+02,3.189914635757942847e+02
2.080000000000000000e+04,3.676792404806301420e+02,3.618611422237783017e+02,3.221743981000467443e+02
2.120000000000000000e+04,3.725338104096117036e+02,3.672373173559657857e+02,3.164526821359694395e+02
2.160000000000000000e+04,3.776822271453204962e+02,3.725937379601393218e+02,3.159574926571361857e+02
2.200000000000000000e+04,3.766806370470620209e+02,3.709217441183035362e+02,3.178250089695652605e+02
2.240000000000000000e+04,3.812817965420888981e+02,3.747259517782173930e+02,3.162905198823101500e+02
2.280000000000000000e+04,3.843004263327568424e+02,3.771117724577961781e+02,3.158258897498662918e+02
2.320000000000000000e+04,3.870363456175861074e+02,3.824726564083778158e+02,3.131801802731471867e+02
2.360000000000000000e+04,3.887952828274216586e+02,3.822567207094465402e+02,3.079103386836072218e+02
2.400000000000000000e+04,3.910081680699487379e+02,3.819473852468351538e+02,3.098170583868306949e+02
2.440000000000000000e+04,3.931646225051940178e+02,3.844183738085151845e+02,3.103989778626852853e+02
2.480000000000000000e+04,3.909323143048832776e+02,3.864594287187316013e+02,3.111433302036602413e+02
2.520000000000000000e+04,3.955306354403461455e+02,3.920153298372893005e+02,3.097670076972049742e+02
2.560000000000000000e+04,3.986332045226367313e+02,3.955916306175217301e+02,3.129393066078457650e+02
2.600000000000000000e+04,4.001151354648860661e+02,3.921464004468163012e+02,3.203248591480296454e+02
2.640000000000000000e+04,3.997885747392409712e+02,3.930156460090241239e+02,3.250472949790587336e+02
2.680000000000000000e+04,4.010693415412151808e+02,3.936609749836925403e+02,3.235460466486593418e+02
2.720000000000000000e+04,4.040383987291620542e+02,3.956811581058040588e+02,3.248746580259801817e+02
2.760000000000000000e+04,4.030493143305101853e+02,3.931736568968577785e+02,3.293480068946167307e+02
2.800000000000000000e+04,4.070046674605254680e+02,3.960272886869715308e+02,3.222820947089248307e+02
2.840000000000000000e+04,4.055560782660722907e+02,3.920726934416574636e+02,3.327458197765301406e+02
2.880000000000000000e+04,4.054948526104724351e+02,3.960436760195243551e+02,3.375624541436816912e+02
2.920000000000000000e+04,4.043792196867863140e+02,3.949884848474176238e+02,3.455171874426048362e+02
2.960000000000000000e+04,4.027660098356426488e+02,3.881795730126538047e+02,3.496095538178144011e+02
3.000000000000000000e+04,4.022790958738455629e+02,3.890750933584734526e+02,3.548012758414270706e+02
3.040000000000000000e+04,3.987057185410898796e+02,3.897677235140656080e+02,3.620789572071390694e+02
3.080000000000000000e+04,3.997136359059885535e+02,3.845118301515882422e+02,3.614590062336910137e+02
3.120000000000000000e+04,3.983265699143859138e+02,3.814191384287751703e+02,3.654300185890003831e+02
3.160000000000000000e+04,4.010141726490080032e+02,3.898654043918819525e+02,3.587342665855139217e+02
3.200000000000000000e+04,4.016690586265488605e+02,3.916055853308885162e+02,3.602355066729127202e+02
3.240000000000000000e+04,3.990101633124759815e+02,3.842822961910814001e+02,3.706501486585348175e+02
3.280000000000000000e+04,3.956202148992080652e+02,3.847219091191556686e+02,3.785137941523270229e+02
3.320000000000000000e+04,3.925500289013208999e+02,3.830992648573771930e+02,3.825124702741511555e+02
3.360000000000000000e+04,3.933563480213270509e+02,3.804918996443008155e+02,3.816374180518160983e+02
3.400000000000000000e+04,3.947026648778883100e+02,3.844988484942711011e+02,3.801378895268119891e+02
3.440000000000000000e+04,3.947511697282315595e+02,3.834578247087700902e+02,3.794019980221003152e+02
3.480000000000000000e+04,3.970281863039668337e+02,3.839386156792841120e+02,3.776756081619140559e+02
3.520000000000000000e+04,4.002325488157207474e+02,3.883055620288654950e+02,3.723433672977765809e+02
3.560000000000000000e+04,4.040758007434491219e+02,3.872688035203462960e+02,3.634750458139293983e+02
3.600000000000000000e+04,4.037654723609986149e+02,3.858649491783874623e+02,3.658454681897294449e+02
3.640000000000000000e+04,4.011061563090956952e+02,3.805630205212667647e+02,3.733411756660901801e+02
3.680000000000000000e+04,4.019390755901966941e+02,3.843862297857330645e+02,3.728400564539905986e+02
3.720000000000000000e+04,4.012777834085172231e+02,3.890447688662353016e+02,3.776374955067062160e+02
3.760000000000000000e+04,4.010318339556141609e+02,3.872043433998577484e+02,3.791280182006912014e+02
3.800000000000000000e+04,3.985372617578757399e+02,3.863446519815186093e+02,3.854624411512436950e+02
3.840000000000000000e+04,3.964882554943440027e+02,3.842664780647111229e+02,3.880991798181789250e+02
3.880000000000000000e+04,3.948179204375916242e+02,3.843735407399378801e+02,3.898369323678040814e+02
3.920000000000000000e+04,3.962029337868578409e+02,3.829308590483693706e+02,3.889322509538906729e+02
3.960000000000000000e+04,3.943163718228295807e+02,3.820212079652686725e+02,3.895759136867271764e+02
4.000000000000000000e+04,3.934438823598340491e+02,3.862038994100229843e+02,3.899372738189194934e+02
4.040000000000000000e+04,3.931690288122766788e+02,3.807753025321321161e+02,3.898996761097602075e+02
4.080000000000000000e+04,3.901321633029100440e+02,3.807478759780930204e+02,3.893966402132014082e+02
4.120000000000000000e+04,3.913598666381769817e+02,3.762916148572949737e+02,3.900414446480417610e+02
4.160000000000000000e+04,3.883855252847351949e+02,3.752089724389958860e+02,3.883757375380512826e+02
4.200000000000000000e+04,3.867866455712198217e+02,3.737388605912664161e+02,3.865871264434721297e+02
4.240000000000000000e+04,3.849490057732056130e+02,3.734459222809907146e+02,3.843459705152765196e+02
4.280000000000000000e+04,3.853448959014473871e+02,3.738356597176098148e+02,3.847880048338451502e+02
4.320000000000000000e+04,3.872291084053862846e+02,3.718762131330343550e+02,3.872274493962448219e+02
4.360000000000000000e+04,3.849932824698158242e+02,3.634839279410214772e+02,3.847851019550051319e+02
4.400000000000000000e+04,3.855508640218329788e+02,3.704657783892444058e+02,3.854958751298727861e+02
4.440000000000000000e+04,3.827188455337132496e+02,3.700830648971006553e+02,3.817909416267886513e+02
4.480000000000000000e+04,3.789680349372745809e+02,3.684001475437782460e+02,3.748925253560943816e+02
4.520000000000000000e+04,3.776429067623727747e+02,3.629368534771258510e+02,3.728798189793040478e+02
4.560000000000000000e+04,3.772875364232847346e+02,3.636988196998056537e+02,3.720509274768864429e+02
4.600000000000000000e+04,3.767162718644063375e+02,3.607923116215237087e+02,3.721471011679326466e+02
4.640000000000000000e+04,3.757615682529385026e+02,3.594896937354545798e+02,3.703761747077088557e+02
4.680000000000000000e+04,3.735578403870819102e+02,3.602008274967430452e+02,3.659545210301947691e+02
4.720000000000000000e+04,3.719317085413655946e+02,3.549769769203140868e+02,3.626682823040422932e+02
4.760000000000000000e+04,3.727400746569040848e+02,3.600208047550077595e+02,3.667088491358598503e+02
4.800000000000000000e+04,3.720564303567009006e+02,3.596237128818381734e+02,3.660345082845182105e+02
4.840000000000000000e+04,3.694685263140558504e+02,3.587509007870622213e+02,3.600816070621511926e+02
4.880000000000000000e+04,3.709517931961510726e+02,3.596758867033240676e+02,3.649235848924024026e+02
4.920000000000000000e+04,3.705565425088547613e+02,3.604702536766583307e+02,3.643237666392235496e+02
4.960000000000000000e+04,3.684877676031164242e+02,3.559876939114994343e+02,3.600086186076850367e+02
5.000000000000000000e+04,3.655073533767431400e+02,3.543032998950952219e+02,3.544375279753791119e+02
5.040000000000000000e+04,3.660258691685584722e+02,3.547289087872469509e+02,3.577170257492293786e+02
5.080000000000000000e+04,3.686741648194168874e+02,3.566225533170142512e+02,3.648328280535799308e+02
5.120000000000000000e+04,3.670371171056384014e+02,3.501947637586913515e+02,3.624831743182895707e+02
5.160000000000000000e+04,3.666722397823554047e+02,3.518316792109773132e+02,3.625744920582852728e+02
5.200000000000000000e+04,3.668550265737398490e+02,3.513115327314638989e+02,3.635942937616600830e+02
5.240000000000000000e+04,3.658487074539633568e+02,3.543236594024355668e+02,3.614491252468775428e+02
5.280000000000000000e+04,3.676437069874602344e+02,3.558961727064964293e+02,3.651152194147730370e+02
5.320000000000000000e+04,3.676673542618713100e+02,3.563881325220035592e+02,3.654419872711050061e+02
5.360000000000000000e+04,3.660081350140192740e+02,3.550256162762755139e+02,3.622847230785425268e+02
5.400000000000000000e+04,3.671480512986739768e+02,3.551301363288759489e+02,3.651421466101085684e+02
5.440000000000000000e+04,3.643374501993847048e+02,3.538238521779331904e+02,3.601166387932739781e+02
5.480000000000000000e+04,3.636548848972427663e+02,3.503607349710474068e+02,3.599136280618867545e+02
5.520000000000000000e+04,3.654517043234905600e+02,3.485882606338323626e+02,3.640602959449547598e+02
5.560000000000000000e+04,3.679924778363671294e+02,3.527251656308366137e+02,3.677831314036525328e+02
5.600000000000000000e+04,3.652693656830207942e+02,3.532423329152492784e+02,3.639604724804127613e+02
5.640000000000000000e+04,3.656840918708582535e+02,3.524585051439937615e+02,3.649352070465440647e+02
5.680000000000000000e+04,3.647280613025382650e+02,3.530430335223327916e+02,3.636916450689262774e+02
5.720000000000000000e+04,3.638408547327347833e+02,3.522672946309189683e+02,3.623853573535602663e+02
5.760000000000000000e+04,3.630015081778255990e+02,3.502345648449789337e+02,3.610511131706563788e+02
5.800000000000000000e+04,3.628975048291306962e+02,3.470493057461390549e+02,3.612020254439569271e+02
5.840000000000000000e+04,3.619007128743118074e+02,3.470196157052605486e+02,3.598439737684801116e+02
5.880000000000000000e+04,3.613825672315635984e+02,3.439717693057903034e+02,3.593238805244832292e+02
5.920000000000000000e+04,3.620430573974657591e+02,3.472838007156165645e+02,3.610256405523795706e+02
5.960000000000000000e+04,3.641079757886028574e+02,3.503632976267933259e+02,3.640612173140730761e+02
6.000000000000000000e+04,3.645717933653605769e+02,3.541509778283785863e+02,3.645543542757403657e+02
6.040000000000000000e+04,3.641394067153216838e+02,3.558553083815921809e+02,3.640426814856110695e+02
6.080000000000000000e+04,3.637960365706684343e+02,3.566194742081108870e+02,3.636256243126559298e+02
