func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+02,3.063566378096020912e+02,2.718860979833737019e+02,nan
8.000000000000000000e+02,3.057502349713459466e+02,2.729211946427228668e+02,nan
1.200000000000000000e+03,3.047026267312027130e+02,2.726287936744447506e+02,nan
1.600000000000000000e+03,3.027936216922890935e+02,2.714184545483095690e+02,nan
2.000000000000000000e+03,3.000995807357774083e+02,2.704056556312183375e+02,nan
2.400000000000000000e+03,2.953787980176660426e+02,2.684173038886185623e+02,nan
2.800000000000000000e+03,2.875703381444580486e+02,2.637409192997641298e+02,nan
3.200000000000000000e+03,2.805926602185551246e+02,2.630932066313270070e+02,nan
3.600000000000000000e+03,2.731389046497673689e+02,2.610228092033345888e+02,nan
4.000000000000000000e+03,2.655840405891266869e+02,2.552024655172566554e+02,nan
4.400000000000000000e+03,2.583888533370236473e+02,2.501694312663280755e+02,2.580877523217228600e+02
4.800000000000000000e+03,2.646589562758219927e+02,2.564038643825773534e+02,2.621837658024609823e+02
5.200000000000000000e+03,2.612676509538188725e+02,2.552029521140155737e+02,2.579928243296229766e+02
5.600000000000000000e+03,2.620854826068893999e+02,2.564474515720461909e+02,2.571781985564644515e+02
6.000000000000000000e+03,2.650781626859016455e+02,2.599422531996023622e+02,2.566134947520944820e+02
6.400000000000000000e+03,2.705085457823363981e+02,2.611283170689602002e+02,2.569954276816261540e+02
6.800000000000000000e+03,2.722912471558696552e+02,2.670325934033328963e+02,2.571415410888018869e+02
7.200000000000000000e+03,2.711412480067236856e+02,2.653431904759169129e+02,2.552924797546435798e+02
7.600000000000000000e+03,2.759800260104239555e+02,2.716916092921176755e+02,2.558762160405627810e+02
8.000000000000000000e+03,2.691888699188972964e+02,2.651871526706236182e+02,2.518569027826601427e+02
8.400000000000000000e+03,2.694743851953872422e+02,2.652145398152019311e+02,2.506868502587257979e+02
8.800000000000000000e+03,2.709762941950173740e+02,2.663198555765621336e+02,2.508910555693727815e+02
9.200000000000000000e+03,2.849351749734437931e+02,2.796587079771728668e+02,2.534486122859839554e+02
9.600000000000000000e+03,2.844640256343845408e+02,2.794923134789390247e+02,2.538050610200866117e+02
1.000000000000000000e+04,2.905835788346643085e+02,2.860169622213948628e+02,2.547545236510379425e+02
1.040000000000000000e+04,2.997843983575252196e+02,2.945309599248467407e+02,2.547541028541661774e+02
1.080000000000000000e+04,2.944877840006728889e+02,2.904110919734276877e+02,2.545842045817558699e+02
1.120000000000000000e+04,2.912612322638120190e+02,2.829662670954738246e+02,2.542244064578785583e+02
1.160000000000000000e+04,2.994233904776032205e+02,2.946553140833385100e+02,2.541510867798702122e+02
1.200000000000000000e+04,3.094893089282834353e+02,3.053699798926999165e+02,2.533677330489878443e+02
1.240000000000000000e+04,3.169177961670478680e+02,3.119646065312076644e+02,2.522906129476583885e+02
1.280000000000000000e+04,3.133825612347243919e+02,3.089628875573703226e+02,2.535379303362848020e+02
1.320000000000000000e+04,3.234225115193657984e+02,3.188741694710417960e+02,2.544958212947786649e+02
1.360000000000000000e+04,3.213966830435741144e+02,3.162880509199485459e+02,2.558081194914185801e+02
1.400000000000000000e+04,3.316170164336880930e+02,3.256155092227701857e+02,2.493903410840292736e+02
1.440000000000000000e+04,3.305221725012389129e+02,3.253458715130106498e+02,2.527712178210655907e+02
1.480000000000000000e+04,3.365080949479169021e+02,3.307383296418290684e+02,2.493479014050528804e+02
1.520000000000000000e+04,3.324561215671669174e+02,3.266995957493064680e+02,2.543340744299617597e+02
1.560000000000000000e+04,3.313332528470322131e+02,3.272167441887750101e+02,2.597098435848072882e+02
1.600000000000000000e+04,3.361535497532054819e+02,3.309465065659356924e+02,2.562963770058436239e+02
1.640000000000000000e+04,3.393968385223888049e+02,3.336325306136438371e+02,2.570861245915962741e+02
1.680000000000000000e+04,3.397324498569465732e+02,3.357084734137328041e+02,2.590719348785561920e+02
1.720000000000000000e+04,3.345254580790239061e+02,3.296106232107708820e+02,2.648008735660621937e+02
1.760000000000000000e+04,3.337765458107414815e+02,3.278815612824905088e+02,2.662884672144602405e+02
1.800000000000000000e+04,3.399833970309679785e+02,3.352868478040302875e+02,2.608844743499734022e+02
1.840000000000000000e+04,3.479515078322178283e+02,3.430740465889254551e+02,2.595479410031290399e+02
1.880000000000000000e+04,3.420305304759507408e+02,3.370646150956388851e+02,2.737000942573978932e+02
1.920000000000000000e+04,3.483076162564107108e+02,3.432662756749620030e+02,2.705894986500985624e+02
1.960000000000000000e+04,3.524475520317272981e+02,3.469288539373661706e+02,2.714655660120990888e+02
2.000000000000000000e+04,3.531833327753317917e+02,3.463659272230993906e+02,2.757039561118597817e+02
2.040000000000000000e+04,3.578708169488435828e+02,3.519403971439741667e+02,2.748914441138019811e+02
2.080000000000000000e+04,3.535077406857325855e+02,3.469497677330633110e+02,2.816021030952908859e+02
2.120000000000000000e+04,3.551405730624569514e+02,3.500845241511684094e+02,2.781115357823418321e+02
2.160000000000000000e+04,3.568160734589146728e+02,3.502168831624868517e+02,2.807345476580915715e+02
2.200000000000000000e+04,3.570521691260189527e+02,3.495155446942130197e+02,2.821621684721422980e+02
2.240000000000000000e+04,3.525269661842850155e+02,3.435428702472035525e+02,2.957379478418400254e+02
2.280000000000000000e+04,3.496854516390914114e+02,3.431501141902657537e+02,3.010698950955119244e+02
2.320000000000000000e+04,3.504349828673373395e+02,3.442501962641305795e+02,2.994855274090134571e+02
2.360000000000000000e+04,3.494229487861464918e+02,3.381023560297180097e+02,2.974667260647716489e+02
2.400000000000000000e+04,3.521639420755336687e+02,3.402800577523056518e+02,2.957943007192349683e+02
2.440000000000000000e+04,3.526530635085069889e+02,3.391239069148820704e+02,2.948454662234796615e+02
2.480000000000000000e+04,3.553452096373308109e+02,3.467431058439841536e+02,2.914666835881679390e+02
2.520000000000000000e+04,3.541796072036970031e+02,3.452455884056114996e+02,2.968166379089453812e+02
2.560000000000000000e+04,3.546520343101641402e+02,3.465570613476235735e+02,2.976339922887042349e+02
2.600000000000000000e+04,3.582390990607611343e+02,3.479481855074291730e+02,2.935969534626786412e+02
2.640000000000000000e+04,3.577366148461255193e+02,3.487358119478419667e+02,3.018559250115397390e+02
2.680000000000000000e+04,3.581700640003799663e+02,3.466320808009298275e+02,3.095882258038607802e+02
2.720000000000000000e+04,3.594722841836369298e+02,3.459347363359595420e+02,3.071203451118065573e+02
2.760000000000000000e+04,3.572061544029151605e+02,3.427466218597296006e+02,3.138681161723358741e+02
2.800000000000000000e+04,3.574850977931136526e+02,3.477140565732682944e+02,3.132386387427077921e+02
2.840000000000000000e+04,3.603694820999535864e+02,3.496320232104558272e+02,3.136333855121695251e+02
2.880000000000000000e+04,3.592921169345782459e+02,3.511519384907938957e+02,3.204898730038268582e+02
2.920000000000000000e+04,3.591298034073235499e+02,3.518068832419302225e+02,3.232794406628092361e+02
2.960000000000000000e+04,3.563980018320900740e+02,3.499369616575816053e+02,3.277305325616976006e+02
3.000000000000000000e+04,3.583179278732487205e+02,3.516686386954428940e+02,3.267543622760931044e+02
3.040000000000000000e+04,3.575282100122292945e+02,3.502642989175275829e+02,3.303231306578218209e+02
3.080000000000000000e+04,3.562181659513122440e+02,3.489743974637476072e+02,3.324027245631718870e+02
