func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+02,3.064042641941973102e+02,2.723184338331753338e+02,nan
8.000000000000000000e+02,3.056994358990328919e+02,2.727057328755168442e+02,nan
1.200000000000000000e+03,3.045986731000759846e+02,2.726987618143188001e+02,nan
1.600000000000000000e+03,3.027604346306693515e+02,2.720496080990533301e+02,nan
2.000000000000000000e+03,3.002608522684254240e+02,2.724144409174914472e+02,nan
2.400000000000000000e+03,2.957365667118376678e+02,2.706226876351930741e+02,nan
2.800000000000000000e+03,2.896428640789398514e+02,2.702331491829102674e+02,nan
3.200000000000000000e+03,2.760414234697878442e+02,2.611863346973439661e+02,nan
3.600000000000000000e+03,2.691640800951971642e+02,2.600462095787030421e+02,nan
4.000000000000000000e+03,2.612919133463036019e+02,2.536750743754536757e+02,nan
4.400000000000000000e+03,2.711227082188120221e+02,2.627975855728316219e+02,2.602687262876798400e+02
4.800000000000000000e+03,2.671147322024845039e+02,2.606377964528772395e+02,2.599486450570586271e+02
5.200000000000000000e+03,2.666386439519066585e+02,2.593283242802532982e+02,2.583353500971735457e+02
5.600000000000000000e+03,2.608313130977375067e+02,2.541577410809768764e+02,2.545480385113677073e+02
6.000000000000000000e+03,2.624283259149670471e+02,2.576261233952982934e+02,2.535552280349045589e+02
6.400000000000000000e+03,2.649670041322756333e+02,2.610153371928639672e+02,2.521055381488459659e+02
6.800000000000000000e+03,2.692671467695113847e+02,2.644920971769974471e+02,2.524265958699106420e+02
7.200000000000000000e+03,2.685900209193643491e+02,2.644527485305728192e+02,2.520148854402645497e+02
7.600000000000000000e+03,2.732168057238685606e+02,2.648969675063926275e+02,2.518145925611361804e+02
8.000000000000000000e+03,2.862372598105775410e+02,2.812045430024401753e+02,2.529456168881130793e+02
8.400000000000000000e+03,2.881880467686829093e+02,2.832610303422016500e+02,2.532604424803101892e+02
8.800000000000000000e+03,2.850713101821840496e+02,2.785205086562020256e+02,2.536757040089489124e+02
9.200000000000000000e+03,2.827189707697457379e+02,2.791151362202411974e+02,2.532903728829882368e+02
9.600000000000000000e+03,2.784120710619463352e+02,2.753480569191007703e+02,2.531406034310395796e+02
1.000000000000000000e+04,2.796119603253048354e+02,2.763922093457572942e+02,2.523428587116571578e+02
1.040000000000000000e+04,2.765167813089444735e+02,2.731335470205592628e+02,2.526179905947164741e+02
1.080000000000000000e+04,2.777877729154178610e+02,2.731352376335865415e+02,2.529690231553852016e+02
1.120000000000000000e+04,2.849095096949301933e+02,2.803160986628226397e+02,2.531000129834054064e+02
1.160000000000000000e+04,2.888207923914123967e+02,2.846869721482466389e+02,2.531331362317802132e+02
1.200000000000000000e+04,2.986055823677955345e+02,2.942288243281884661e+02,2.524137100407254479e+02
1.240000000000000000e+04,3.046195881710780782e+02,3.016193853315222100e+02,2.520007586322351187e+02
1.280000000000000000e+04,3.124265607474982858e+02,3.065987089564138159e+02,2.521397017558549010e+02
1.320000000000000000e+04,3.201757063819846962e+02,3.142987467420804819e+02,2.495628397320148792e+02
1.360000000000000000e+04,3.309309988984599613e+02,3.265558318209431263e+02,2.478232562626521940e+02
1.400000000000000000e+04,3.251516738219278295e+02,3.200114759342552020e+02,2.497569388689497316e+02
1.440000000000000000e+04,3.224008043898209621e+02,3.181703541120651835e+02,2.525618503935345132e+02
1.480000000000000000e+04,3.180133574444956821e+02,3.133682704770677105e+02,2.576347763524078687e+02
1.520000000000000000e+04,3.216313474517226609e+02,3.151780151075092817e+02,2.568027348485483117e+02
1.560000000000000000e+04,3.198436259505232897e+02,3.138545815861524488e+02,2.593846538137902940e+02
1.600000000000000000e+04,3.262286931899590172e+02,3.214201805375808476e+02,2.599069173881276811e+02
1.640000000000000000e+04,3.327568274449600381e+02,3.265866620678412460e+02,2.580766613488973462e+02
1.680000000000000000e+04,3.387070562850021247e+02,3.333388564117931878e+02,2.540710670375212601e+02
1.720000000000000000e+04,3.435965199279128228e+02,3.383087524370702681e+02,2.500451177098302082e+02
1.760000000000000000e+04,3.442418140874836467e+02,3.393493489196401924e+02,2.503804055534484689e+02
1.800000000000000000e+04,3.544802070462883989e+02,3.489785366989394220e+02,2.426597777583078255e+02
