# evals, best
2.000000000000000000e+02,1.975562046248676255e+07
4.000000000000000000e+02,1.093036839642119035e+07
6.000000000000000000e+02,4.711084879179818556e+06
8.000000000000000000e+02,4.711084879179818556e+06
1.000000000000000000e+03,4.711084879179818556e+06
1.200000000000000000e+03,4.711084879179818556e+06
1.400000000000000000e+03,4.711084879179818556e+06
1.600000000000000000e+03,4.711084879179818556e+06
1.800000000000000000e+03,4.711084879179818556e+06
2.000000000000000000e+03,4.711084879179818556e+06
2.200000000000000000e+03,4.711084879179818556e+06
2.400000000000000000e+03,4.711084879179818556e+06
2.600000000000000000e+03,4.711084879179818556e+06
2.800000000000000000e+03,4.711084879179818556e+06
3.000000000000000000e+03,4.711084879179818556e+06
3.200000000000000000e+03,4.711084879179818556e+06
3.400000000000000000e+03,4.711084879179818556e+06
3.600000000000000000e+03,4.711084879179818556e+06
3.800000000000000000e+03,4.711084879179818556e+06
4.000000000000000000e+03,4.711084879179818556e+06
4.200000000000000000e+03,4.711084879179818556e+06
4.400000000000000000e+03,4.711084879179818556e+06
4.600000000000000000e+03,4.711084879179818556e+06
4.800000000000000000e+03,4.711084879179818556e+06
5.000000000000000000e+03,4.711084879179818556e+06
5.200000000000000000e+03,4.711084879179818556e+06
5.400000000000000000e+03,4.711084879179818556e+06
5.600000000000000000e+03,4.711084879179818556e+06
5.800000000000000000e+03,4.711084879179818556e+06
6.000000000000000000e+03,4.711084879179818556e+06
6.200000000000000000e+03,2.909769146139531396e+06
6.400000000000000000e+03,2.909769146139531396e+06
6.600000000000000000e+03,2.909769146139531396e+06
6.800000000000000000e+03,2.362757657735032029e+06
7.000000000000000000e+03,2.279973638062748592e+06
7.200000000000000000e+03,1.841938218016617699e+06
7.400000000000000000e+03,1.826848549795835046e+06
7.600000000000000000e+03,1.826848549795835046e+06
7.800000000000000000e+03,1.749215068894733209e+06
8.000000000000000000e+03,1.492741652315094601e+06
8.200000000000000000e+03,1.492741652315094601e+06
8.400000000000000000e+03,8.282316046748821391e+05
8.600000000000000000e+03,8.282316046748821391e+05
8.800000000000000000e+03,8.282316046748821391e+05
9.000000000000000000e+03,8.282316046748821391e+05
9.200000000000000000e+03,8.282316046748821391e+05
9.400000000000000000e+03,8.282316046748821391e+05
9.600000000000000000e+03,8.282316046748821391e+05
9.800000000000000000e+03,8.282316046748821391e+05
1.000000000000000000e+04,8.282316046748821391e+05
1.020000000000000000e+04,7.516649469792706659e+05
1.040000000000000000e+04,6.333060505707622506e+05
1.060000000000000000e+04,6.333060505707622506e+05
