# evals, best
2.000000000000000000e+02,4.301760797022721916e+07
4.000000000000000000e+02,3.203153898343558982e+07
6.000000000000000000e+02,1.805038881872699037e+07
8.000000000000000000e+02,1.484112972448525019e+07
1.000000000000000000e+03,1.484112972448525019e+07
1.200000000000000000e+03,1.484112972448525019e+07
1.400000000000000000e+03,1.284168740113515779e+07
1.600000000000000000e+03,1.284168740113515779e+07
1.800000000000000000e+03,1.284168740113515779e+07
2.000000000000000000e+03,1.284168740113515779e+07
2.200000000000000000e+03,1.284168740113515779e+07
2.400000000000000000e+03,1.284168740113515779e+07
2.600000000000000000e+03,9.789699246322000399e+06
2.800000000000000000e+03,9.789699246322000399e+06
3.000000000000000000e+03,7.484487945090979338e+06
3.200000000000000000e+03,7.484487945090979338e+06
3.400000000000000000e+03,7.484487945090979338e+06
3.600000000000000000e+03,7.484487945090979338e+06
3.800000000000000000e+03,7.484487945090979338e+06
4.000000000000000000e+03,7.484487945090979338e+06
4.200000000000000000e+03,5.308092136881176382e+06
4.400000000000000000e+03,4.533781034183512442e+06
4.600000000000000000e+03,4.533781034183512442e+06
4.800000000000000000e+03,4.533781034183512442e+06
5.000000000000000000e+03,4.533781034183512442e+06
5.200000000000000000e+03,4.533781034183512442e+06
5.400000000000000000e+03,4.533781034183512442e+06
5.600000000000000000e+03,4.533781034183512442e+06
5.800000000000000000e+03,4.533781034183512442e+06
6.000000000000000000e+03,4.533781034183512442e+06
6.200000000000000000e+03,4.533781034183512442e+06
6.400000000000000000e+03,4.533781034183512442e+06
6.600000000000000000e+03,3.671602649881660473e+06
6.800000000000000000e+03,3.671602649881660473e+06
7.000000000000000000e+03,3.671602649881660473e+06
7.200000000000000000e+03,3.671602649881660473e+06
7.400000000000000000e+03,3.208220837806400377e+06
7.600000000000000000e+03,3.208220837806400377e+06
7.800000000000000000e+03,3.208220837806400377e+06
8.000000000000000000e+03,3.208220837806400377e+06
8.200000000000000000e+03,3.208220837806400377e+06
8.400000000000000000e+03,2.679144743618845940e+06
8.600000000000000000e+03,2.679144743618845940e+06
8.800000000000000000e+03,2.679144743618845940e+06
9.000000000000000000e+03,2.679144743618845940e+06
9.200000000000000000e+03,2.679144743618845940e+06
9.400000000000000000e+03,2.679144743618845940e+06
9.600000000000000000e+03,1.983957021647054702e+06
9.800000000000000000e+03,1.983957021647054702e+06
1.000000000000000000e+04,1.983957021647054702e+06
1.020000000000000000e+04,1.983957021647054702e+06
1.040000000000000000e+04,1.983957021647054702e+06
1.060000000000000000e+04,1.983957021647054702e+06
1.080000000000000000e+04,1.838387835207592696e+06
1.100000000000000000e+04,1.484865802223240724e+06
1.120000000000000000e+04,1.192744246645680629e+06
1.140000000000000000e+04,1.192744246645680629e+06
1.160000000000000000e+04,9.982665692184132058e+05
1.180000000000000000e+04,9.982665692184132058e+05
1.200000000000000000e+04,9.982665692184132058e+05
1.220000000000000000e+04,9.982665692184132058e+05
1.240000000000000000e+04,6.544204376715046819e+05
1.260000000000000000e+04,6.544204376715046819e+05
1.280000000000000000e+04,6.544204376715046819e+05
1.300000000000000000e+04,6.239434320478494046e+05
1.320000000000000000e+04,3.732617887367728399e+05
1.340000000000000000e+04,3.732617887367728399e+05
1.360000000000000000e+04,3.732617887367728399e+05
1.380000000000000000e+04,3.732617887367728399e+05
1.400000000000000000e+04,3.732617887367728399e+05
1.420000000000000000e+04,2.576562931413869374e+05
1.440000000000000000e+04,2.576562931413869374e+05
1.460000000000000000e+04,2.576562931413869374e+05
1.480000000000000000e+04,2.576562931413869374e+05
1.500000000000000000e+04,2.576562931413869374e+05
1.520000000000000000e+04,2.429287785518661258e+05
1.540000000000000000e+04,2.429287785518661258e+05
1.560000000000000000e+04,2.264962448600610369e+05
1.580000000000000000e+04,2.264962448600610369e+05
1.600000000000000000e+04,2.196011471164054528e+05
1.620000000000000000e+04,2.196011471164054528e+05
1.640000000000000000e+04,1.624891496633464703e+05
1.660000000000000000e+04,1.624891496633464703e+05
1.680000000000000000e+04,1.624891496633464703e+05
1.700000000000000000e+04,1.378354311460277822e+05
1.720000000000000000e+04,1.378354311460277822e+05
1.740000000000000000e+04,1.378265858009272197e+05
1.760000000000000000e+04,1.319759794803496916e+05
1.780000000000000000e+04,1.125459729181745934e+05
1.800000000000000000e+04,1.125459729181745934e+05
1.820000000000000000e+04,1.125459729181745934e+05
1.840000000000000000e+04,1.052886136131119420e+05
1.860000000000000000e+04,1.005991086890376755e+05
1.880000000000000000e+04,9.747290245089928794e+04
1.900000000000000000e+04,9.747290245089928794e+04
1.920000000000000000e+04,9.204453467998582346e+04
1.940000000000000000e+04,8.845638287636876339e+04
1.960000000000000000e+04,8.845638287636876339e+04
1.980000000000000000e+04,8.845638287636876339e+04
2.000000000000000000e+04,7.659038076030563388e+04
2.020000000000000000e+04,7.659038076030563388e+04
2.040000000000000000e+04,7.659038076030563388e+04
2.060000000000000000e+04,7.659038076030563388e+04
2.080000000000000000e+04,7.659038076030563388e+04
2.100000000000000000e+04,7.080758865813723241e+04
2.120000000000000000e+04,7.080758865813723241e+04
2.140000000000000000e+04,7.080758865813723241e+04
2.160000000000000000e+04,7.080758865813723241e+04
2.180000000000000000e+04,7.080758865813723241e+04
2.200000000000000000e+04,7.080758865813723241e+04
2.220000000000000000e+04,6.600964097250894702e+04
2.240000000000000000e+04,6.278550659170835570e+04
2.260000000000000000e+04,6.278550659170835570e+04
2.280000000000000000e+04,6.278550659170835570e+04
2.300000000000000000e+04,6.242267566760144109e+04
2.320000000000000000e+04,6.242267566760144109e+04
2.340000000000000000e+04,6.242267566760144109e+04
2.360000000000000000e+04,6.242267566760144109e+04
2.380000000000000000e+04,6.242267566760144109e+04
2.400000000000000000e+04,6.242267566760144109e+04
2.420000000000000000e+04,5.223361342812532530e+04
2.440000000000000000e+04,5.223361342812532530e+04
2.460000000000000000e+04,5.223361342812532530e+04
2.480000000000000000e+04,5.223361342812532530e+04
2.500000000000000000e+04,5.223361342812532530e+04
2.520000000000000000e+04,5.223361342812532530e+04
2.540000000000000000e+04,5.223361342812532530e+04
2.560000000000000000e+04,5.223361342812532530e+04
2.580000000000000000e+04,5.223361342812532530e+04
2.600000000000000000e+04,4.957104977958233212e+04
2.620000000000000000e+04,4.957104977958233212e+04
2.640000000000000000e+04,4.957104977958233212e+04
2.660000000000000000e+04,4.408786956085173733e+04
2.680000000000000000e+04,4.408786956085173733e+04
2.700000000000000000e+04,4.355836002477392321e+04
2.720000000000000000e+04,4.355836002477392321e+04
2.740000000000000000e+04,3.925406082695491205e+04
2.760000000000000000e+04,3.762325007724230818e+04
2.780000000000000000e+04,3.762325007724230818e+04
2.800000000000000000e+04,3.762325007724230818e+04
2.820000000000000000e+04,3.436592589556206804e+04
2.840000000000000000e+04,3.041753508258827060e+04
2.860000000000000000e+04,3.041753508258827060e+04
2.880000000000000000e+04,3.041753508258827060e+04
2.900000000000000000e+04,3.041753508258827060e+04
2.920000000000000000e+04,2.826863345087882044e+04
2.940000000000000000e+04,2.726104156586216050e+04
2.960000000000000000e+04,2.726104156586216050e+04
2.980000000000000000e+04,2.658178162050558603e+04
3.000000000000000000e+04,2.454079400118180638e+04
3.020000000000000000e+04,2.066400476525787235e+04
3.040000000000000000e+04,2.066400476525787235e+04
3.060000000000000000e+04,2.066400476525787235e+04
3.080000000000000000e+04,2.066400476525787235e+04
3.100000000000000000e+04,2.066400476525787235e+04
3.120000000000000000e+04,2.066400476525787235e+04
3.140000000000000000e+04,2.066400476525787235e+04
3.160000000000000000e+04,2.004787720581180110e+04
3.180000000000000000e+04,1.594451915533974716e+04
3.200000000000000000e+04,1.594451915533974716e+04
3.220000000000000000e+04,1.594451915533974716e+04
3.240000000000000000e+04,1.594451915533974716e+04
3.260000000000000000e+04,1.594451915533974716e+04
3.280000000000000000e+04,1.594451915533974716e+04
3.300000000000000000e+04,1.594451915533974716e+04
3.320000000000000000e+04,1.594451915533974716e+04
3.340000000000000000e+04,1.448929688036622974e+04
3.360000000000000000e+04,1.448929688036622974e+04
3.380000000000000000e+04,1.448929688036622974e+04
3.400000000000000000e+04,1.448929688036622974e+04
3.420000000000000000e+04,1.448929688036622974e+04
3.440000000000000000e+04,1.208542267245818221e+04
3.460000000000000000e+04,1.208542267245818221e+04
3.480000000000000000e+04,1.208542267245818221e+04
3.500000000000000000e+04,1.208542267245818221e+04
3.520000000000000000e+04,1.208542267245818221e+04
3.540000000000000000e+04,1.208542267245818221e+04
3.560000000000000000e+04,1.208542267245818221e+04
3.580000000000000000e+04,1.028095400988100664e+04
3.600000000000000000e+04,1.017067766063429553e+04
3.620000000000000000e+04,1.017067766063429553e+04
3.640000000000000000e+04,1.017067766063429553e+04
3.660000000000000000e+04,9.349996611021801073e+03
3.680000000000000000e+04,8.532844001944038610e+03
3.700000000000000000e+04,7.744509787604636585e+03
3.720000000000000000e+04,7.555084871345638021e+03
3.740000000000000000e+04,7.555084871345638021e+03
3.760000000000000000e+04,7.555084871345638021e+03
3.780000000000000000e+04,7.555084871345638021e+03
3.800000000000000000e+04,7.555084871345638021e+03
3.820000000000000000e+04,7.555084871345638021e+03
3.840000000000000000e+04,7.555084871345638021e+03
3.860000000000000000e+04,7.343213333926555606e+03
3.880000000000000000e+04,7.077200516910927945e+03
3.900000000000000000e+04,6.551257272946460034e+03
3.920000000000000000e+04,5.413387535590875814e+03
3.940000000000000000e+04,5.413387535590875814e+03
3.960000000000000000e+04,5.413387535590875814e+03
3.980000000000000000e+04,5.413387535590875814e+03
4.000000000000000000e+04,5.413387535590875814e+03
4.020000000000000000e+04,5.413387535590875814e+03
4.040000000000000000e+04,5.332086609237909215e+03
4.060000000000000000e+04,4.930873683924240140e+03
4.080000000000000000e+04,4.424074011386266648e+03
4.100000000000000000e+04,4.424074011386266648e+03
4.120000000000000000e+04,4.424074011386266648e+03
4.140000000000000000e+04,4.039371127553132283e+03
4.160000000000000000e+04,4.039371127553132283e+03
4.180000000000000000e+04,4.039371127553132283e+03
4.200000000000000000e+04,4.039371127553132283e+03
4.220000000000000000e+04,4.039371127553132283e+03
4.240000000000000000e+04,4.039371127553132283e+03
4.260000000000000000e+04,3.998679246161414994e+03
4.280000000000000000e+04,3.496378662829860332e+03
4.300000000000000000e+04,3.496378662829860332e+03
4.320000000000000000e+04,3.206468494536326943e+03
4.340000000000000000e+04,3.206468494536326943e+03
4.360000000000000000e+04,3.137222704229710871e+03
4.380000000000000000e+04,3.137222704229710871e+03
4.400000000000000000e+04,3.040701116494296457e+03
4.420000000000000000e+04,3.040701116494296457e+03
4.440000000000000000e+04,2.957546382939678097e+03
4.460000000000000000e+04,2.872144257281345290e+03
4.480000000000000000e+04,2.808087372743105334e+03
4.500000000000000000e+04,2.685938330706540455e+03
4.520000000000000000e+04,2.615028911579950545e+03
4.540000000000000000e+04,2.392465648226113444e+03
4.560000000000000000e+04,2.340791865772695019e+03
4.580000000000000000e+04,2.287443591941939303e+03
4.600000000000000000e+04,2.287443591941939303e+03
4.620000000000000000e+04,2.253164595661514340e+03
4.640000000000000000e+04,2.253164595661514340e+03
4.660000000000000000e+04,2.253164595661514340e+03
