# evals, best
2.000000000000000000e+02,1.736314623460945487e+07
4.000000000000000000e+02,1.015367951999870315e+07
6.000000000000000000e+02,7.996289954166846350e+06
8.000000000000000000e+02,7.934136822798564099e+06
1.000000000000000000e+03,7.934136822798564099e+06
1.200000000000000000e+03,7.934136822798564099e+06
1.400000000000000000e+03,7.934136822798564099e+06
1.600000000000000000e+03,7.934136822798564099e+06
1.800000000000000000e+03,7.934136822798564099e+06
2.000000000000000000e+03,7.934136822798564099e+06
2.200000000000000000e+03,7.934136822798564099e+06
2.400000000000000000e+03,7.934136822798564099e+06
2.600000000000000000e+03,7.934136822798564099e+06
2.800000000000000000e+03,6.558353452735248022e+06
3.000000000000000000e+03,5.677413252049098723e+06
3.200000000000000000e+03,5.677413252049098723e+06
3.400000000000000000e+03,5.677413252049098723e+06
3.600000000000000000e+03,5.677413252049098723e+06
3.800000000000000000e+03,5.677413252049098723e+06
4.000000000000000000e+03,4.611982382931136526e+06
4.200000000000000000e+03,4.611982382931136526e+06
4.400000000000000000e+03,4.611982382931136526e+06
4.600000000000000000e+03,4.611982382931136526e+06
4.800000000000000000e+03,4.611982382931136526e+06
5.000000000000000000e+03,3.522871467911137268e+06
5.200000000000000000e+03,3.235544549211780541e+06
5.400000000000000000e+03,3.235544549211780541e+06
5.600000000000000000e+03,3.235544549211780541e+06
5.800000000000000000e+03,2.986278368700666819e+06
6.000000000000000000e+03,2.942848835356134921e+06
6.200000000000000000e+03,2.942848835356134921e+06
6.400000000000000000e+03,2.942848835356134921e+06
6.600000000000000000e+03,2.942848835356134921e+06
6.800000000000000000e+03,2.942848835356134921e+06
7.000000000000000000e+03,2.338905657595137134e+06
7.200000000000000000e+03,2.338905657595137134e+06
7.400000000000000000e+03,2.291797621890426613e+06
7.600000000000000000e+03,2.291797621890426613e+06
7.800000000000000000e+03,1.924893330229976680e+06
8.000000000000000000e+03,1.924893330229976680e+06
8.200000000000000000e+03,1.924893330229976680e+06
8.400000000000000000e+03,1.924893330229976680e+06
8.600000000000000000e+03,1.633354965047063539e+06
8.800000000000000000e+03,1.360306420688787941e+06
9.000000000000000000e+03,1.351334395802225685e+06
9.200000000000000000e+03,7.827736456939199707e+05
9.400000000000000000e+03,7.827736456939199707e+05
9.600000000000000000e+03,7.827736456939199707e+05
9.800000000000000000e+03,5.401392880554446019e+05
1.000000000000000000e+04,5.401392880554446019e+05
1.020000000000000000e+04,5.401392880554446019e+05
1.040000000000000000e+04,5.401392880554446019e+05
1.060000000000000000e+04,5.401392880554446019e+05
1.080000000000000000e+04,5.401392880554446019e+05
1.100000000000000000e+04,5.197065121396749746e+05
1.120000000000000000e+04,5.197065121396749746e+05
1.140000000000000000e+04,4.281780672998359660e+05
1.160000000000000000e+04,4.281780672998359660e+05
1.180000000000000000e+04,4.281780672998359660e+05
1.200000000000000000e+04,4.281780672998359660e+05
1.220000000000000000e+04,4.281780672998359660e+05
1.240000000000000000e+04,4.059568756922536413e+05
1.260000000000000000e+04,3.239871402676812140e+05
1.280000000000000000e+04,3.239871402676812140e+05
1.300000000000000000e+04,3.239871402676812140e+05
1.320000000000000000e+04,3.239871402676812140e+05
1.340000000000000000e+04,3.239871402676812140e+05
1.360000000000000000e+04,3.239871402676812140e+05
1.380000000000000000e+04,2.586693964892637741e+05
1.400000000000000000e+04,2.586693964892637741e+05
1.420000000000000000e+04,2.586693964892637741e+05
1.440000000000000000e+04,2.449547447389892186e+05
1.460000000000000000e+04,2.449547447389892186e+05
1.480000000000000000e+04,2.449547447389892186e+05
1.500000000000000000e+04,2.449547447389892186e+05
1.520000000000000000e+04,2.449547447389892186e+05
1.540000000000000000e+04,1.942599486509834533e+05
1.560000000000000000e+04,1.942599486509834533e+05
1.580000000000000000e+04,1.942599486509834533e+05
1.600000000000000000e+04,1.788601786768455640e+05
1.620000000000000000e+04,1.788601786768455640e+05
1.640000000000000000e+04,1.571031951846234733e+05
1.660000000000000000e+04,1.571031951846234733e+05
1.680000000000000000e+04,1.571031951846234733e+05
1.700000000000000000e+04,1.571031951846234733e+05
1.720000000000000000e+04,1.571031951846234733e+05
1.740000000000000000e+04,1.335177144090845250e+05
1.760000000000000000e+04,1.335177144090845250e+05
1.780000000000000000e+04,1.291790494566021953e+05
1.800000000000000000e+04,1.110370565947736904e+05
1.820000000000000000e+04,1.110370565947736904e+05
1.840000000000000000e+04,8.916477829681614821e+04
1.860000000000000000e+04,8.291996534554605023e+04
1.880000000000000000e+04,8.291996534554605023e+04
1.900000000000000000e+04,6.914141580860060640e+04
1.920000000000000000e+04,6.914141580860060640e+04
1.940000000000000000e+04,6.768546333548937400e+04
1.960000000000000000e+04,6.768546333548937400e+04
1.980000000000000000e+04,6.768546333548937400e+04
2.000000000000000000e+04,6.244912927027166734e+04
2.020000000000000000e+04,5.794840702783229062e+04
2.040000000000000000e+04,5.794840702783229062e+04
2.060000000000000000e+04,4.983410420020797028e+04
2.080000000000000000e+04,4.983410420020797028e+04
2.100000000000000000e+04,4.983410420020797028e+04
2.120000000000000000e+04,4.711892267651048314e+04
2.140000000000000000e+04,4.711892267651048314e+04
2.160000000000000000e+04,4.711892267651048314e+04
2.180000000000000000e+04,4.711892267651048314e+04
2.200000000000000000e+04,4.123833949927747017e+04
2.220000000000000000e+04,3.862975699689427711e+04
2.240000000000000000e+04,3.862975699689427711e+04
2.260000000000000000e+04,3.862975699689427711e+04
2.280000000000000000e+04,3.862975699689427711e+04
2.300000000000000000e+04,3.862975699689427711e+04
2.320000000000000000e+04,3.862975699689427711e+04
2.340000000000000000e+04,3.862975699689427711e+04
2.360000000000000000e+04,3.520277226946728479e+04
2.380000000000000000e+04,3.520277226946728479e+04
2.400000000000000000e+04,3.520277226946728479e+04
2.420000000000000000e+04,3.142670887059422239e+04
2.440000000000000000e+04,2.680487510667250535e+04
2.460000000000000000e+04,1.973723317872337066e+04
2.480000000000000000e+04,1.973723317872337066e+04
2.500000000000000000e+04,1.973723317872337066e+04
2.520000000000000000e+04,1.973723317872337066e+04
2.540000000000000000e+04,1.973723317872337066e+04
2.560000000000000000e+04,1.973723317872337066e+04
2.580000000000000000e+04,1.973723317872337066e+04
2.600000000000000000e+04,1.633068781404541187e+04
2.620000000000000000e+04,1.379418442359202709e+04
