func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+01,9.861367316388518134e+01,9.649108039988973928e+01,nan
8.000000000000000000e+01,9.818068892354345678e+01,9.634969128227892554e+01,nan
1.200000000000000000e+02,9.721882633769808990e+01,9.447707067386619428e+01,nan
1.600000000000000000e+02,9.417696891417628535e+01,8.939834867534055718e+01,nan
2.000000000000000000e+02,8.883073866092334470e+01,7.487019173222378754e+01,nan
2.400000000000000000e+02,8.927715270534051228e+01,8.114970275269273259e+01,8.909962064903842816e+01
2.800000000000000000e+02,8.588522719379157877e+01,7.821690670501227771e+01,8.429958429341493797e+01
3.200000000000000000e+02,8.353399960141976521e+01,8.002734779752711347e+01,8.257753523657339656e+01
3.600000000000000000e+02,8.645752148535369486e+01,8.404056940837106993e+01,8.614500442437989136e+01
4.000000000000000000e+02,8.345144660323295227e+01,8.283214801333126331e+01,8.287588723245008282e+01
4.400000000000000000e+02,8.961149182124529489e+01,8.911981489902434816e+01,8.440524546363226932e+01
4.800000000000000000e+02,9.268517226437300849e+01,9.113322917413479729e+01,8.357260746913335936e+01
5.200000000000000000e+02,9.799475913723499332e+01,9.321529153546903501e+01,8.266834485657194875e+01
5.600000000000000000e+02,9.478444479964913683e+01,9.263426690970071320e+01,8.108441571541017368e+01
6.000000000000000000e+02,9.361847722136691630e+01,9.287318192481470192e+01,8.068503449277065442e+01
6.400000000000000000e+02,8.759278755436069730e+01,8.612183218713605015e+01,8.725682648209090075e+01
6.800000000000000000e+02,9.103637731517558507e+01,8.881741618332976884e+01,8.730666590186565656e+01
7.200000000000000000e+02,9.548260714126078597e+01,9.329062939924789077e+01,8.820913547646487984e+01
7.600000000000000000e+02,9.361145560039577163e+01,9.294222867063663784e+01,8.328144358444238549e+01
8.000000000000000000e+02,1.011764249280849413e+02,9.718192691224804491e+01,8.415554485020571462e+01
8.400000000000000000e+02,9.834486433463362687e+01,9.821402596365429361e+01,8.836713768979014105e+01
8.800000000000000000e+02,9.528936786893554256e+01,9.242701739260205329e+01,9.517086725606131381e+01
9.200000000000000000e+02,9.122349763436351111e+01,8.713281540844420192e+01,8.915915100743123389e+01
9.600000000000000000e+02,9.038214251877995764e+01,8.697886357074233388e+01,8.993706923920213114e+01
1.000000000000000000e+03,9.100901415065025901e+01,8.321789380744243658e+01,8.889192711400949065e+01
1.040000000000000000e+03,9.218304501569882348e+01,9.131669336458124064e+01,9.216915642026748401e+01
1.080000000000000000e+03,9.197336822985093363e+01,9.156986802468674114e+01,9.184055933752787837e+01
1.120000000000000000e+03,9.076733465412053192e+01,8.626202914576251146e+01,9.015499087679489776e+01
1.160000000000000000e+03,8.504671845827546406e+01,8.177297213204482773e+01,8.047333097969757887e+01
1.200000000000000000e+03,8.105889387031433557e+01,8.098232486444898370e+01,7.187056527619628810e+01
1.240000000000000000e+03,7.872593799199933073e+01,7.828987740690817532e+01,6.614012319640477244e+01
1.280000000000000000e+03,8.331736314919081110e+01,7.842331965670560123e+01,8.114194240797091595e+01
1.320000000000000000e+03,7.926136505183799841e+01,7.890310575981668251e+01,7.926132638484925508e+01
1.360000000000000000e+03,7.725575671982971926e+01,7.017401613854218567e+01,7.724261226592744833e+01
1.400000000000000000e+03,7.740242306423151319e+01,6.847641043668670591e+01,6.152364595698504246e+01
1.440000000000000000e+03,7.618942714615785405e+01,7.221577975901116986e+01,6.630417599211716606e+01
