func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+01,9.865384641067360860e+01,9.544089575667318570e+01,9.801451591860124779e+01
8.000000000000000000e+01,9.848556704435718245e+01,9.464745488025647546e+01,9.738112224473437095e+01
1.200000000000000000e+02,9.812740368282838688e+01,9.520212772285802316e+01,9.739650687220824921e+01
1.600000000000000000e+02,9.652459209168520715e+01,9.231060546623089635e+01,9.595005779941863011e+01
2.000000000000000000e+02,9.597238048049126746e+01,9.408092731717866286e+01,9.594601577821096328e+01
2.400000000000000000e+02,9.189796706900047241e+01,8.639542143044816669e+01,9.189100673974894562e+01
2.800000000000000000e+02,9.324716637353607496e+01,8.680014963499463931e+01,9.318230710617319801e+01
3.200000000000000000e+02,9.213379190471407298e+01,8.735165592358910658e+01,9.186087180793401785e+01
3.600000000000000000e+02,9.410372554417716628e+01,9.272047295750527951e+01,8.948064289374578095e+01
4.000000000000000000e+02,9.109580275575316932e+01,9.056034064850729237e+01,8.926086848477282842e+01
4.400000000000000000e+02,9.598476939156431342e+01,9.594458962677413183e+01,8.775073504041009187e+01
4.800000000000000000e+02,9.704683855137407988e+01,9.704154060015561356e+01,8.553558351774806567e+01
5.200000000000000000e+02,1.065335187040355009e+02,1.064908912242576946e+02,8.460834813550161471e+01
5.600000000000000000e+02,1.155389538330740180e+02,1.095308620308451140e+02,8.040837473825682480e+01
6.000000000000000000e+02,1.205834274490304665e+02,1.205782073900877265e+02,8.023531519774461174e+01
6.400000000000000000e+02,1.241079803156016084e+02,1.187180892654915851e+02,7.827779960218072119e+01
6.800000000000000000e+02,1.215471188126413722e+02,1.183040126493741440e+02,7.889423456430480996e+01
7.200000000000000000e+02,1.272644859886067934e+02,1.157820872315774920e+02,7.797558810790231121e+01
7.600000000000000000e+02,1.309838529359670645e+02,1.299415786029461231e+02,7.815380918144727218e+01
8.000000000000000000e+02,1.255110312574150271e+02,1.249908663156889617e+02,1.252234635548871609e+02
8.400000000000000000e+02,1.217879021332204701e+02,1.215851409261675542e+02,1.183022461084894559e+02
8.800000000000000000e+02,1.354710526864897133e+02,1.307945034178883077e+02,6.820845843578804590e+01
9.200000000000000000e+02,1.261688595028225564e+02,1.243703018362241153e+02,1.234036003135024941e+02
9.600000000000000000e+02,1.279896437116218806e+02,1.268425347638769267e+02,1.251031575280036492e+02
1.000000000000000000e+03,1.225653243942475399e+02,1.208575796031988148e+02,1.079638404272330376e+02
1.040000000000000000e+03,1.196615579152022946e+02,1.138193198030326982e+02,1.024847948480209539e+02
1.080000000000000000e+03,1.157946514004217562e+02,9.705736273934331848e+01,9.477441219951622031e+01
1.120000000000000000e+03,1.054900296431909510e+02,8.552262932420147479e+01,7.354886464727742634e+01
1.160000000000000000e+03,9.273688029656716481e+01,9.136012223499893992e+01,6.276036441828445334e+01
