func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+01,7.859545828849228144e+01,7.003960358473969450e+01,nan
8.000000000000000000e+01,7.848726252965127514e+01,7.496100749739346725e+01,nan
1.200000000000000000e+02,7.801326337166426583e+01,7.565646799036046843e+01,nan
1.600000000000000000e+02,7.745497841351627244e+01,7.503797857144553518e+01,nan
2.000000000000000000e+02,7.561349741404440294e+01,7.073663734565536743e+01,nan
2.400000000000000000e+02,7.173388992491551619e+01,6.753822370233604033e+01,nan
2.800000000000000000e+02,6.328275149998896865e+01,6.249350102695363773e+01,nan
3.200000000000000000e+02,5.887584147370724708e+01,5.887328401499553365e+01,nan
3.600000000000000000e+02,5.500276731538458108e+01,5.447905925226415036e+01,5.467072259130507916e+01
4.000000000000000000e+02,6.613464917349057259e+01,6.600443046028037486e+01,5.716311955576581738e+01
4.400000000000000000e+02,7.129945759333811850e+01,7.000982213983651548e+01,5.716955176001303585e+01
4.800000000000000000e+02,7.525324356411691440e+01,7.056608542993251376e+01,5.626538114984903416e+01
5.200000000000000000e+02,7.212996812592554363e+01,6.821169642547604894e+01,5.600505690076634835e+01
5.600000000000000000e+02,6.191385827608394266e+01,6.184507037731309254e+01,6.190984691805875428e+01
6.000000000000000000e+02,6.319034680165006534e+01,5.961990559269501233e+01,6.154662082632930975e+01
6.400000000000000000e+02,6.019331777787176208e+01,5.894501846613607654e+01,6.019289167198722623e+01
6.800000000000000000e+02,6.588366522964075500e+01,6.307963144533732702e+01,5.469547610865341625e+01
7.200000000000000000e+02,6.634951529825733019e+01,6.629668532423856675e+01,5.823314530243320775e+01
7.600000000000000000e+02,7.360255350369800453e+01,7.143550026701561251e+01,6.273267940264487663e+01
8.000000000000000000e+02,7.322585092453829247e+01,6.476812487744955149e+01,6.255144033845689222e+01
8.400000000000000000e+02,6.600556369563337000e+01,6.575166255966546203e+01,6.240907106204137733e+01
8.800000000000000000e+02,6.137072618154800097e+01,5.052675281839913168e+01,6.125053232423057636e+01
9.200000000000000000e+02,5.044013551954723340e+01,3.352823489997896900e+01,3.686814786086463869e+01
9.600000000000000000e+02,6.298584933659286378e+01,5.017175002782181537e+01,5.495220288403221076e+01
1.000000000000000000e+03,4.977776431160041426e+01,3.944863016669619071e+01,4.750667036997104020e+01
1.040000000000000000e+03,5.005728721597329667e+01,3.766940352011604887e+01,4.829233164908928444e+01
1.080000000000000000e+03,5.459509001737347234e+01,3.751989910247470306e+01,5.078563858305459888e+01
1.120000000000000000e+03,5.810789524960984664e+01,4.330862211701460041e+01,5.143930420489071054e+01
1.160000000000000000e+03,5.095745703862637299e+01,4.840219996139988723e+01,5.043574829308833785e+01
1.200000000000000000e+03,5.128490088039174566e+01,4.412896688265669098e+01,5.076209362468148356e+01
1.240000000000000000e+03,5.104312333175971617e+01,5.087984270326556668e+01,4.944235740891829067e+01
1.280000000000000000e+03,5.442073164798209461e+01,5.436207277799869075e+01,4.832937108483272226e+01
1.320000000000000000e+03,5.955038922719828776e+01,5.399843962020157306e+01,4.589158533174208543e+01
1.360000000000000000e+03,5.925805288316959718e+01,5.890198777291924870e+01,4.977047788658588701e+01
1.400000000000000000e+03,6.067726320482159963e+01,6.062618366635324207e+01,4.977333237563468060e+01
1.440000000000000000e+03,6.044144438749783177e+01,5.942034969510366693e+01,4.977651684626606965e+01
1.480000000000000000e+03,5.773968921877678895e+01,5.692841197394811559e+01,5.574704998518090093e+01
1.520000000000000000e+03,5.699894564426914911e+01,5.616880138165799963e+01,5.640767874641545632e+01
1.560000000000000000e+03,5.285920804611079404e+01,5.178620731452147652e+01,5.283176933973631861e+01
1.600000000000000000e+03,5.142171431104566182e+01,4.983526757472942137e+01,5.104130096765311464e+01
1.640000000000000000e+03,5.205033858642234179e+01,5.197423324766501196e+01,5.102907562984211154e+01
1.680000000000000000e+03,5.284636827943337778e+01,5.277108226131367275e+01,5.151782641370935778e+01
1.720000000000000000e+03,5.121551597389930066e+01,5.090113148964247358e+01,5.120583673061668151e+01
1.760000000000000000e+03,4.660871877660428453e+01,4.660787456256601757e+01,4.408795607945229023e+01
1.800000000000000000e+03,4.425908293451440301e+01,4.425036854139310094e+01,4.403247680729820246e+01
1.840000000000000000e+03,4.969111801166732079e+01,4.948092553050538100e+01,4.743249995218421589e+01
1.880000000000000000e+03,4.966516531586791672e+01,4.903159308410873507e+01,4.853200309508550703e+01
1.920000000000000000e+03,4.934952518129205146e+01,4.910877077951906955e+01,4.392656669948597425e+01
1.960000000000000000e+03,4.883898237401175635e+01,4.714989775105969017e+01,4.879959110318790749e+01
2.000000000000000000e+03,4.773845262717635052e+01,4.736362680537708769e+01,4.764195707086332021e+01
2.040000000000000000e+03,4.751320824991768887e+01,4.713935707377259376e+01,4.703979104215778051e+01
2.080000000000000000e+03,5.011839370861373766e+01,4.884024987879244151e+01,4.676093360126368736e+01
2.120000000000000000e+03,5.151565458824216392e+01,5.073287719191819889e+01,4.526889225126284089e+01
2.160000000000000000e+03,4.728520729617073215e+01,4.717249927433526580e+01,3.471168855360891570e+01
2.200000000000000000e+03,4.639174224263393143e+01,4.628545954860716449e+01,4.243148935448919445e+01
2.240000000000000000e+03,4.945123226657552351e+01,4.785785304256425832e+01,4.300682638361350030e+01
2.280000000000000000e+03,4.912733836566457057e+01,3.490746946302827070e+01,4.697196905374836007e+01
2.320000000000000000e+03,4.735609386779918140e+01,4.215035748508771007e+01,4.362254421367102708e+01
2.360000000000000000e+03,4.817451391722481446e+01,4.495396790917719443e+01,4.530964600670266407e+01
2.400000000000000000e+03,4.599083047546831438e+01,4.402315499725840198e+01,2.804603044669974210e+01
2.440000000000000000e+03,4.526519034424787691e+01,3.043260068861772893e+01,3.743089112594371670e+01
2.480000000000000000e+03,4.428186569840799791e+01,4.183150734042526864e+01,3.188006369780077875e+01
2.520000000000000000e+03,4.404780156416492076e+01,3.736366274922369257e+01,3.908387803207802591e+01
2.560000000000000000e+03,4.222094356836918649e+01,4.216268422500206725e+01,3.005606324189142953e+01
