func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+01,1.014453440317936384e+02,9.291315060552750538e+01,nan
8.000000000000000000e+01,1.003782581573027386e+02,8.668760670426439674e+01,nan
1.200000000000000000e+02,1.000161629422487266e+02,9.202656067309679599e+01,nan
1.600000000000000000e+02,9.933412893492213414e+01,9.329038618960962026e+01,nan
2.000000000000000000e+02,9.563516713170527339e+01,9.054316197045105241e+01,nan
2.400000000000000000e+02,9.062653622153317201e+01,8.792079058776282352e+01,nan
2.800000000000000000e+02,8.978646787101855864e+01,8.773842614658431671e+01,nan
3.200000000000000000e+02,8.814253782571371687e+01,8.796035146522315529e+01,8.626773846341176011e+01
3.600000000000000000e+02,9.879073414490932237e+01,9.563278685964256454e+01,9.255016018933581279e+01
4.000000000000000000e+02,1.063854506210539483e+02,1.019904123839023811e+02,9.155382863621879608e+01
4.400000000000000000e+02,1.087663416293050034e+02,9.825068126484825370e+01,8.348565600091838235e+01
4.800000000000000000e+02,9.516704269548355910e+01,9.313871268901316114e+01,9.495413509109242511e+01
5.200000000000000000e+02,8.336386047448971226e+01,8.167516258588869960e+01,7.851574807509342691e+01
5.600000000000000000e+02,8.333805127540635738e+01,7.961748188068860088e+01,7.252210875399464385e+01
6.000000000000000000e+02,8.862940249896669798e+01,8.559139597228943330e+01,8.810694342249441036e+01
6.400000000000000000e+02,8.331934124468804725e+01,8.219818475181051554e+01,8.308322758177584433e+01
6.800000000000000000e+02,7.840011557371548179e+01,7.594617256645801717e+01,7.526994965742346722e+01
7.200000000000000000e+02,7.836857090065798559e+01,7.613169456799133172e+01,7.833533325281103998e+01
7.600000000000000000e+02,8.040628099018654495e+01,7.989534522837598729e+01,7.856456694757858372e+01
8.000000000000000000e+02,8.056296086943349621e+01,7.714132539480087303e+01,7.651405425624612633e+01
8.400000000000000000e+02,8.055161587140841561e+01,7.964219344777112042e+01,7.283701774271347062e+01
8.800000000000000000e+02,7.648247885759127485e+01,7.609562049448510379e+01,7.277050802777549166e+01
9.200000000000000000e+02,7.028017942523165118e+01,7.027996684286146944e+01,5.745101864271722292e+01
9.600000000000000000e+02,6.740614940302292268e+01,6.376787228164867116e+01,6.334382888166677361e+01
1.000000000000000000e+03,6.389392811929693039e+01,6.366139341919484451e+01,3.326536572161747785e+01
1.040000000000000000e+03,6.305612808056456231e+01,6.231555776175788708e+01,5.234321312315299224e+01
1.080000000000000000e+03,6.282309455071436588e+01,5.711586761536516832e+01,6.197296577542960705e+01
1.120000000000000000e+03,6.389131719408725019e+01,5.339325703461452832e+01,6.163132388311881016e+01
1.160000000000000000e+03,6.711737264653847035e+01,6.323490633886649448e+01,6.463892378756123946e+01
1.200000000000000000e+03,6.554704188532612363e+01,5.855855563647644146e+01,6.489240447937294221e+01
1.240000000000000000e+03,6.594378092651386680e+01,5.965351082597620547e+01,6.325591914245451619e+01
1.280000000000000000e+03,6.604877918369730594e+01,5.942336403843817294e+01,6.263571205426160304e+01
1.320000000000000000e+03,6.177406229148689221e+01,5.824394293365973141e+01,6.169942968157159413e+01
1.360000000000000000e+03,5.674134264045740395e+01,4.880758765111367836e+01,5.604875098293490510e+01
1.400000000000000000e+03,5.161801067750662497e+01,4.648529623420897394e+01,4.471987749751138352e+01
1.440000000000000000e+03,5.163398009405548805e+01,4.950123614544155259e+01,4.409263710483042331e+01
1.480000000000000000e+03,5.149866976018559228e+01,5.096297567244116777e+01,4.840964781694118813e+01
1.520000000000000000e+03,5.028688690077527212e+01,4.881884283587615414e+01,4.871202229389925975e+01
1.560000000000000000e+03,4.887057045156167590e+01,4.886480335466314529e+01,4.819789206347456201e+01
1.600000000000000000e+03,4.844837291523413114e+01,4.734178717702174310e+01,4.754643906130867492e+01
1.640000000000000000e+03,4.783300272935048270e+01,4.716833732462944084e+01,4.636270013726594641e+01
1.680000000000000000e+03,4.522480654802570399e+01,4.520955042718279770e+01,4.478388483977126100e+01
1.720000000000000000e+03,4.009497362775533702e+01,3.933803594753032939e+01,3.995025273390696441e+01
1.760000000000000000e+03,2.777920290129796754e+01,2.563848545287786251e+01,2.275912351711284742e+01
1.800000000000000000e+03,2.796751947214945133e+01,2.598425868179587894e+01,1.918707379106383470e+01
1.840000000000000000e+03,3.454557413964867152e+01,3.116710016216890011e+01,3.263202329658130196e+01
1.880000000000000000e+03,3.605061760518808001e+01,2.994808686347113280e+01,3.264781538377460635e+01
1.920000000000000000e+03,4.370342087659036423e+01,3.350210363264687885e+01,1.967916919847278123e+01
1.960000000000000000e+03,4.302296611716705854e+01,3.867506981866012694e+01,2.501362836759647834e+01
2.000000000000000000e+03,4.170407926287991529e+01,3.218208950946398517e+01,4.037495375400315822e+01
2.040000000000000000e+03,4.201171891475382836e+01,3.990398165616220183e+01,3.429084034606984233e+01
2.080000000000000000e+03,4.427431690061105485e+01,3.867461824623746480e+01,4.066684270678462809e+01
2.120000000000000000e+03,4.270905504261089192e+01,4.106038159523803444e+01,3.922824946085916054e+01
2.160000000000000000e+03,4.149947234148674369e+01,4.018298481357347640e+01,4.144981371069732745e+01
2.200000000000000000e+03,3.828298039504365846e+01,3.772554628296378354e+01,3.288681189046278064e+01
2.240000000000000000e+03,3.863353695711091973e+01,3.860910639350647244e+01,3.783067380430657067e+01
2.280000000000000000e+03,3.552805497986813066e+01,3.487766604199241982e+01,3.470156118201903439e+01
2.320000000000000000e+03,3.626629507727741242e+01,2.441881683675395465e+01,3.371131231117490756e+01
2.360000000000000000e+03,3.291919249902148437e+01,3.228219208944774010e+01,2.912604986751050617e+01
2.400000000000000000e+03,3.079956548754669754e+01,2.931451550431600950e+01,2.833985727862331316e+01
2.440000000000000000e+03,2.936574242140226332e+01,2.921482194159970547e+01,2.759087932453399716e+01
2.480000000000000000e+03,3.065081441518363192e+01,2.623549017166711295e+01,3.030026792361593024e+01
2.520000000000000000e+03,3.205477964684443037e+01,2.578640597141923152e+01,3.147256747198988691e+01
2.560000000000000000e+03,3.077131993132071841e+01,3.044986502274243279e+01,3.059330276262883430e+01
2.600000000000000000e+03,3.252934201640005085e+01,2.921136219205721929e+01,2.714162788732378218e+01
2.640000000000000000e+03,3.099240721170053092e+01,2.554433163226016035e+01,3.095745250118647007e+01
2.680000000000000000e+03,2.999778272535775159e+01,2.275873481666473452e+01,2.669540784215390516e+01
2.720000000000000000e+03,2.642594363922165002e+01,2.131902485186130036e+01,2.053358624075535843e+01
2.760000000000000000e+03,2.517122627870657681e+01,2.015252087693918881e+01,2.268211970420612289e+01
2.800000000000000000e+03,2.457278105964667247e+01,1.979891701155353800e+01,2.209697691800332109e+01
2.840000000000000000e+03,2.390687637293024537e+01,1.780992519526321516e+01,2.251708131208722818e+01
2.880000000000000000e+03,2.312023736210176494e+01,1.586934040077880681e+01,2.109827473720023860e+01
2.920000000000000000e+03,2.240883138574417188e+01,1.725558970845615292e+01,1.746829011030392209e+01
