func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+01,1.009752362150632052e+02,9.864883783329194955e+01,nan
8.000000000000000000e+01,1.006228984403736035e+02,9.803468125316794612e+01,nan
1.200000000000000000e+02,9.994229485829717419e+01,9.772014371049556303e+01,nan
1.600000000000000000e+02,9.955264321732249755e+01,9.852177956526313096e+01,nan
2.000000000000000000e+02,9.741257804719232638e+01,9.604335384037132428e+01,nan
2.400000000000000000e+02,9.565063748488644535e+01,9.411042362644852233e+01,nan
2.800000000000000000e+02,9.384091117992034015e+01,9.122188662848022034e+01,9.356779180180940614e+01
3.200000000000000000e+02,9.537294805128381370e+01,9.244579995928481253e+01,9.407784871200455257e+01
3.600000000000000000e+02,9.692275697218678943e+01,9.590447164261502166e+01,9.663654357264441330e+01
4.000000000000000000e+02,9.638590299630503466e+01,9.637440756129389285e+01,9.463602470657261279e+01
4.400000000000000000e+02,9.908238814618343326e+01,9.907247640352299811e+01,9.080565796324694361e+01
4.800000000000000000e+02,9.691236385740054970e+01,9.252919456500255535e+01,9.155465141699851017e+01
5.200000000000000000e+02,9.919226687028040601e+01,9.834370000897681052e+01,9.375190919526194477e+01
5.600000000000000000e+02,1.012135016643649834e+02,1.008393078913378105e+02,8.998245917520006287e+01
6.000000000000000000e+02,1.021567794042636166e+02,9.693691729481695063e+01,8.948351972713972202e+01
6.400000000000000000e+02,9.966355607872769440e+01,9.594683579423588071e+01,9.652089093921534868e+01
6.800000000000000000e+02,9.908267400157870952e+01,9.862836207671841748e+01,9.851499192477452027e+01
7.200000000000000000e+02,1.029455736321889390e+02,1.028159288998937626e+02,9.480130031957899917e+01
7.600000000000000000e+02,1.055377992800140419e+02,1.054184400927526610e+02,9.321876797282948246e+01
8.000000000000000000e+02,1.144621522717887103e+02,1.141783966276415612e+02,8.309380112450379841e+01
8.400000000000000000e+02,1.153158307825983684e+02,1.140155645290923729e+02,8.705467818404250124e+01
8.800000000000000000e+02,1.228712840270149229e+02,1.223843115339766570e+02,8.718436470045908493e+01
9.200000000000000000e+02,1.171570151479341604e+02,1.148762823896312995e+02,9.290315908697479585e+01
9.600000000000000000e+02,1.255164530967292791e+02,1.027456426790323576e+02,9.441349908957967330e+01
1.000000000000000000e+03,1.267178949136940815e+02,8.396602052815741501e+01,9.212240615555393219e+01
1.040000000000000000e+03,1.339083991446552204e+02,8.840739251538006727e+01,8.849050525759778907e+01
1.080000000000000000e+03,1.365139544202890818e+02,9.655318924493359134e+01,8.984296331641340316e+01
1.120000000000000000e+03,1.309348484320638022e+02,8.765564007333625796e+01,1.003534668537308363e+02
1.160000000000000000e+03,1.339602136870424829e+02,9.337668396789125325e+01,9.613942719540452231e+01
1.200000000000000000e+03,1.297939537070326708e+02,9.997948482063594611e+01,1.213047201942914626e+02
1.240000000000000000e+03,1.257999491834999191e+02,1.255557632304269191e+02,1.085582746231339115e+02
1.280000000000000000e+03,1.245037004507812526e+02,1.241117521818044622e+02,9.514075541245699696e+01
1.320000000000000000e+03,1.195753833068224878e+02,1.135457880508520532e+02,7.048194466092654409e+01
1.360000000000000000e+03,1.184202630978994080e+02,6.325519702701890878e+01,7.181168520026949409e+01
1.400000000000000000e+03,1.120746398546114762e+02,6.537330588374770457e+01,7.996855034519707317e+01
1.440000000000000000e+03,1.093533311826948449e+02,9.189863670645669913e+01,6.718955645678634880e+01
1.480000000000000000e+03,1.135921609654327256e+02,6.979185484682896856e+01,9.184992223784699661e+01
1.520000000000000000e+03,1.045048149450662578e+02,6.456970479374663796e+01,7.789927419044647650e+01
1.560000000000000000e+03,9.825608647334044576e+01,6.868478105913969500e+01,6.116499192021484532e+01
1.600000000000000000e+03,9.560556086829021183e+01,6.260840706080949758e+01,6.134482320264415733e+01
1.640000000000000000e+03,9.096271499151835371e+01,5.696189271985963387e+01,5.477024157706745200e+01
1.680000000000000000e+03,8.061796994141920436e+01,6.416210309126827838e+01,6.577770100669975761e+01
1.720000000000000000e+03,7.368783595053825763e+01,6.548388938519478586e+01,6.530172813769007689e+01
1.760000000000000000e+03,7.084379825674550091e+01,6.535110840167828883e+01,6.657549691633876421e+01
1.800000000000000000e+03,7.100007348908171423e+01,6.735814763330598964e+01,6.914675121771229271e+01
1.840000000000000000e+03,7.115556129803053409e+01,7.100956139827070501e+01,7.109429446466486979e+01
1.880000000000000000e+03,7.381539228167004296e+01,7.027224902918200655e+01,7.211019771046274229e+01
1.920000000000000000e+03,6.989689297300770932e+01,6.809274544428149056e+01,6.878593846288207203e+01
1.960000000000000000e+03,6.732364270942710505e+01,6.602060593678274358e+01,6.546910759859187579e+01
2.000000000000000000e+03,6.363738245242559088e+01,6.196014211487878498e+01,6.235270292606220721e+01
2.040000000000000000e+03,6.733106976108636843e+01,6.731496032488219328e+01,6.432285964491154573e+01
2.080000000000000000e+03,6.468862155142272741e+01,6.464302819850009030e+01,6.466889099180632172e+01
2.120000000000000000e+03,6.281156890677032578e+01,6.237251296620441110e+01,6.216212491515932470e+01
2.160000000000000000e+03,6.202264072461220223e+01,6.110492545044030521e+01,6.187121930912105228e+01
2.200000000000000000e+03,6.357597454049367514e+01,6.274217870905606986e+01,6.205806819362702242e+01
