func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+01,1.010829110886247122e+02,8.674935612073480229e+01,nan
8.000000000000000000e+01,1.002049961167124081e+02,8.945790165572637420e+01,nan
1.200000000000000000e+02,9.807056142465233961e+01,8.666682903204976185e+01,nan
1.600000000000000000e+02,9.632986453833925111e+01,9.095324219991250914e+01,nan
2.000000000000000000e+02,9.284648859339348803e+01,9.020150954156260070e+01,nan
2.400000000000000000e+02,9.200298318103759243e+01,9.199108538534059676e+01,nan
2.800000000000000000e+02,9.213403932163022603e+01,9.099293449673882606e+01,nan
3.200000000000000000e+02,9.000182367887595092e+01,8.988466070378463257e+01,8.920253741579443840e+01
3.600000000000000000e+02,8.775301470469932497e+01,8.638678891152312644e+01,8.619287489708386829e+01
4.000000000000000000e+02,8.567150538240110791e+01,8.467163657519364506e+01,8.229326276500466975e+01
4.400000000000000000e+02,1.015142019943782827e+02,9.429468183517793989e+01,5.003545964037315485e+01
4.800000000000000000e+02,9.368643388287991058e+01,8.433111695236776484e+01,9.366664674654857947e+01
5.200000000000000000e+02,8.903508009611852003e+01,8.405009576842344643e+01,8.570222758436713661e+01
5.600000000000000000e+02,9.384951020456703930e+01,9.261322080890595032e+01,9.316653494963743753e+01
6.000000000000000000e+02,9.193766513547687680e+01,7.409019418370283461e+01,8.957969871865849143e+01
6.400000000000000000e+02,9.345964113227408632e+01,7.631697039358508050e+01,9.345243141985498880e+01
6.800000000000000000e+02,8.585262910341654674e+01,7.090440825596303398e+01,7.839041397542411005e+01
7.200000000000000000e+02,8.409272162838654197e+01,7.594964777444823767e+01,7.815420129217945089e+01
7.600000000000000000e+02,8.130217211250470655e+01,6.988498140399450165e+01,7.574314593974466447e+01
8.000000000000000000e+02,7.750685457785759525e+01,6.462288172757192228e+01,7.111753934897296858e+01
8.400000000000000000e+02,7.810098848679008654e+01,6.880357278954240030e+01,7.284370068722745373e+01
8.800000000000000000e+02,7.749590497243900700e+01,7.144760617939409997e+01,7.725630566613499184e+01
9.200000000000000000e+02,7.559159092233933563e+01,7.332728428262933562e+01,7.547010108569568843e+01
9.600000000000000000e+02,7.852463055247518753e+01,7.744966640817420966e+01,7.786328697797856080e+01
1.000000000000000000e+03,7.503264133646474932e+01,7.488323354140159438e+01,7.471252204776587291e+01
1.040000000000000000e+03,7.588237954685592968e+01,7.557035385795333582e+01,7.481734228990661961e+01
1.080000000000000000e+03,7.332855680475405791e+01,7.289192727601809452e+01,7.305989785362750411e+01
1.120000000000000000e+03,7.518044228243877569e+01,7.513356631527517493e+01,7.385205245641959948e+01
1.160000000000000000e+03,7.164957140967503335e+01,7.122912457486378912e+01,7.164180833950621263e+01
1.200000000000000000e+03,7.492177341554481984e+01,7.091054613595224509e+01,7.233987242833411813e+01
1.240000000000000000e+03,7.293882040698734670e+01,7.213760065150653134e+01,7.186724582253631866e+01
1.280000000000000000e+03,7.469920724637285048e+01,6.665918317481002475e+01,7.164263336184569653e+01
1.320000000000000000e+03,7.510879614716893116e+01,5.866117375347356244e+01,7.242807975711768620e+01
1.360000000000000000e+03,7.279300555891576607e+01,7.036386515199744451e+01,7.175149218465111289e+01
1.400000000000000000e+03,7.307513061503628649e+01,5.980756214321682052e+01,7.185555738934023395e+01
1.440000000000000000e+03,7.090995402578502649e+01,6.347555133595175647e+01,6.341697896911446009e+01
1.480000000000000000e+03,6.786489041358365171e+01,5.754968675432261449e+01,4.729018586052826123e+01
1.520000000000000000e+03,6.658515702458406338e+01,5.364642100243805345e+01,5.082329222034523752e+01
1.560000000000000000e+03,6.865027335248126406e+01,4.945075074052885356e+01,6.842991221367566368e+01
1.600000000000000000e+03,6.555879455750924478e+01,4.788472330950713030e+01,6.235185252214132845e+01
1.640000000000000000e+03,6.527482372205668071e+01,4.801935812246141211e+01,6.500985337144619791e+01
1.680000000000000000e+03,6.420282326127329497e+01,5.169258023964885496e+01,5.995167302395818609e+01
1.720000000000000000e+03,6.132876765894773285e+01,4.617430952078255046e+01,5.553871180742341096e+01
1.760000000000000000e+03,5.658059706261349220e+01,4.335914780642124100e+01,4.489544027368687296e+01
1.800000000000000000e+03,5.074670651610353644e+01,3.509067361309847399e+01,3.368073141139236526e+01
1.840000000000000000e+03,4.500180909412535613e+01,3.191793822231126043e+01,2.306924779731340891e+01
1.880000000000000000e+03,3.678474378615588591e+01,3.084257231152230005e+01,2.817448275489245546e+01
1.920000000000000000e+03,3.736263557185777273e+01,3.036143250397235960e+01,3.035305110603142253e+01
1.960000000000000000e+03,3.327359350273798810e+01,3.092938595039180072e+01,2.862527847757873189e+01
2.000000000000000000e+03,2.762222713921006800e+01,2.109929219710115689e+01,2.631264492392814347e+01
2.040000000000000000e+03,2.968130209714029988e+01,2.611579742011388205e+01,2.709566068568967978e+01
2.080000000000000000e+03,2.777187645714074193e+01,2.769870546830198776e+01,2.693368674042280730e+01
2.120000000000000000e+03,2.818933862719311634e+01,2.818844933974037303e+01,2.809184589989243008e+01
2.160000000000000000e+03,2.980245822413435164e+01,2.795950137305678140e+01,2.974852913547526967e+01
2.200000000000000000e+03,2.732952992507307144e+01,2.580608983463640271e+01,2.688506094159979654e+01
2.240000000000000000e+03,2.936715601736534254e+01,2.694215651709084725e+01,2.917470387844513624e+01
2.280000000000000000e+03,3.108496687802978897e+01,2.526773860602310151e+01,3.075323160688489210e+01
