func_calls,mean_distances,grad_c_distances,pc_c_distances
40,99.50891479612132,94.57132298533443,
80,99.12498398354893,94.91774083740854,
120,98.66350457330417,95.01007195452426,
160,97.78724861095893,94.48562838502232,
200,96.14172166313487,92.76988035355207,
240,94.54815005792805,90.77537968559649,
280,93.04977386908402,89.245858040773,
320,92.86954788565717,89.71675089816993,
360,94.0544795969637,91.78836639200466,
400,92.09466627851805,89.62562235646867,84.975949233489
440,94.90018588742979,91.51399164794607,85.14070804619257
480,94.37565177752047,90.97677657646388,86.78648562364462
520,95.63374951571886,91.73186084365295,84.23637277752312
560,96.2937927701885,92.92972731619497,86.71510306181399
600,97.05621953501958,93.42382405680188,85.36028580501733
640,97.33329570779071,94.51658986274481,85.69417773149814
680,98.40805265974127,94.90449706415038,83.49569566758717
720,98.0349356600055,95.01612897496523,85.38467800557872
760,98.10065293719028,95.30343485145647,87.0716074905268
800,97.90182528280384,94.50426076993607,84.8733708419414
840,96.40072380379614,90.1464941340451,84.45030540825937
880,98.13758708451023,93.38687986957753,82.80610780606528
920,96.34495377093917,91.6786406510982,84.47405924978926
960,97.62811874136113,90.87147629222325,86.42697598330824
1000,96.74789594460057,90.59398106697785,86.31249346910838
1040,95.87818027699373,87.65476439559693,87.54838903447607
1080,95.49001920825197,86.30824498476807,85.30340799073548
1120,95.520071799062,86.3840840101492,84.23357945430399
1160,94.79642572678617,88.33575353639644,84.01796347555899
1200,93.93658259798835,85.28561670504891,85.09104870885788
1240,92.65406848844322,85.57604510999917,80.16927961478017
1280,91.07805007103066,82.2108576321583,81.99625939473708
1320,90.6310889560476,79.69633235582543,77.70791458161776
1360,88.36798049844884,79.12478585263615,78.20801459854707
1400,86.15565375224406,75.54979104308165,71.3551549811153
1440,85.60628950386592,74.06388332925361,74.93001291885328
1480,84.59343294247026,73.87202936610066,74.08061476861462
1520,82.25124009253304,71.04228979526657,68.18360353391736
1560,81.50000137298082,69.16957059907722,70.20709048595639
1600,79.38764572520574,66.9964850671294,69.60831847075657
1640,78.13128772880331,63.758594425361814,67.98075112618423
1680,76.60215863960748,63.53463105939547,68.76182676650507
1720,74.94048477343053,64.11111195973041,64.19967700502391
1760,72.69069176294671,58.80971873530088,65.467708404217
1800,70.13787001144155,57.546574683698516,59.6274587792077
1840,68.28600287099025,56.23996501003785,57.58124923326647
1880,67.47066929676282,54.42774216548119,60.18297719092615
