func_calls,mean_distances,grad_c_distances,pc_c_distances
4.000000000000000000e+01,1.016933281003459655e+02,1.016636314479649172e+02,nan
8.000000000000000000e+01,1.019956073129889518e+02,1.019922699341853161e+02,nan
1.200000000000000000e+02,1.025659402535206794e+02,1.023465873857191468e+02,nan
1.600000000000000000e+02,1.029656295775330932e+02,1.025759275150852261e+02,nan
2.000000000000000000e+02,1.026841921823374122e+02,1.023144455906966641e+02,nan
2.400000000000000000e+02,1.036157395358605413e+02,1.032392701871493443e+02,nan
2.800000000000000000e+02,1.028302942151887720e+02,1.023209135695223466e+02,nan
3.200000000000000000e+02,1.083964651602866240e+02,1.081237451780390302e+02,9.367267841532631678e+01
3.600000000000000000e+02,1.069260359274494618e+02,1.020378441678216603e+02,9.824331214230086573e+01
4.000000000000000000e+02,1.097174472158524168e+02,1.018610803551882071e+02,9.656358494376344481e+01
4.400000000000000000e+02,1.087920920282643067e+02,1.086693946199230822e+02,1.001335971657134536e+02
4.800000000000000000e+02,1.110683862080640552e+02,1.086794859939241178e+02,1.083110915412921003e+02
5.200000000000000000e+02,1.158929047671146861e+02,1.109203971226302201e+02,6.563002425072440360e+01
5.600000000000000000e+02,1.125207388539156739e+02,1.033647969459855176e+02,1.124485992601355235e+02
6.000000000000000000e+02,1.123333118676207789e+02,1.098928851428926379e+02,1.121727580529497601e+02
6.400000000000000000e+02,1.152902196915503907e+02,1.152888946714343916e+02,1.132355703427599849e+02
6.800000000000000000e+02,1.132430653013800139e+02,1.130927993316561384e+02,1.126661238797066034e+02
7.200000000000000000e+02,1.151261330682867481e+02,1.151086009289599730e+02,1.108576939741615348e+02
7.600000000000000000e+02,1.139451331638127414e+02,1.129631160762201034e+02,1.089369726808156145e+02
8.000000000000000000e+02,1.098317536953199891e+02,1.068344109540245341e+02,1.096457275092727741e+02
8.400000000000000000e+02,1.021575816903957588e+02,9.932244064935916583e+01,8.477153100288199994e+01
8.800000000000000000e+02,1.001759177182062217e+02,9.936806670062519231e+01,9.199768042256592082e+01
9.200000000000000000e+02,1.050399693311738929e+02,1.046329244674098362e+02,1.047901368174367605e+02
9.600000000000000000e+02,1.029343525966517348e+02,9.488493234109947139e+01,1.028025342798543846e+02
1.000000000000000000e+03,1.025250533496505199e+02,9.982689628251293357e+01,1.024313011305599304e+02
1.040000000000000000e+03,1.016784956528317565e+02,9.411724769575899074e+01,1.006657679272860832e+02
1.080000000000000000e+03,1.011535734923132992e+02,8.915437042806745183e+01,1.011435023538293194e+02
