func_calls,mean_distances,grad_c_distances,pc_c_distances
8.000000000000000000e+02,4.292778776116133486e+02,3.979237196735534212e+02,nan
1.600000000000000000e+03,4.286819250401176760e+02,3.976431079222315930e+02,nan
2.400000000000000000e+03,4.276790845303796118e+02,3.970637920100903102e+02,nan
3.200000000000000000e+03,4.258754609523732029e+02,3.957381897702431388e+02,nan
4.000000000000000000e+03,4.239269316181183740e+02,3.954318412403341654e+02,nan
4.800000000000000000e+03,4.213724158563265973e+02,3.954092006858912214e+02,nan
5.600000000000000000e+03,4.164974778244904314e+02,3.931168829976173811e+02,nan
6.400000000000000000e+03,4.114578887081552807e+02,3.912754689364772958e+02,nan
7.200000000000000000e+03,4.034863148952691176e+02,3.863719171930897005e+02,nan
8.000000000000000000e+03,3.967962791135603879e+02,3.793774880391898705e+02,nan
8.800000000000000000e+03,3.990141166180362120e+02,3.817569098255416975e+02,3.968365509844493886e+02
9.600000000000000000e+03,3.927098437332573440e+02,3.746823813645523842e+02,3.923145993512720793e+02
1.040000000000000000e+04,3.926452908614509738e+02,3.763805064241536797e+02,3.912719531651709417e+02
1.120000000000000000e+04,3.873327290389009931e+02,3.724639981438542691e+02,3.863550740484353128e+02
1.200000000000000000e+04,3.844430589063093180e+02,3.693415701957748638e+02,3.829254653898949528e+02
1.280000000000000000e+04,3.880117428194657805e+02,3.745440434616974699e+02,3.836005091377852523e+02
1.360000000000000000e+04,3.839064828118681589e+02,3.719353060362308270e+02,3.791005390772278929e+02
1.440000000000000000e+04,3.842764071831832666e+02,3.759873232895412229e+02,3.776731161419366458e+02
1.520000000000000000e+04,3.931056085120636681e+02,3.842053121240015230e+02,3.823331921909503421e+02
1.600000000000000000e+04,3.936912179627345267e+02,3.852207072061353870e+02,3.821825205175883866e+02
1.680000000000000000e+04,3.949771674298005451e+02,3.885299074775564350e+02,3.818710185126296892e+02
1.760000000000000000e+04,4.026455635481275408e+02,3.947209148476749192e+02,3.836351235283400456e+02
1.840000000000000000e+04,4.115293517500197140e+02,4.056325185705615581e+02,3.849417448604140759e+02
1.920000000000000000e+04,4.054338358786097274e+02,3.990622209820670605e+02,3.818032642495700770e+02
2.000000000000000000e+04,4.094189009003296178e+02,4.020521811096417082e+02,3.816824286485360176e+02
2.080000000000000000e+04,4.060761011926904303e+02,3.973017786483890177e+02,3.788805115620396577e+02
2.160000000000000000e+04,4.042762438406217029e+02,3.968748430680194588e+02,3.778781502499690532e+02
2.240000000000000000e+04,4.066621080765525562e+02,4.000050220385924149e+02,3.756889692319708729e+02
2.320000000000000000e+04,4.087967188378689229e+02,4.036506373759688699e+02,3.751093532840924922e+02
2.400000000000000000e+04,4.070326826792738188e+02,4.018551388991463114e+02,3.723246168164355936e+02
2.480000000000000000e+04,4.020116068687983102e+02,3.973982631444636127e+02,3.697354949745918020e+02
2.560000000000000000e+04,3.989598342063548557e+02,3.929263490626470343e+02,3.679968307170776143e+02
2.640000000000000000e+04,3.983441923851402180e+02,3.932824340073202620e+02,3.669039286671832087e+02
2.720000000000000000e+04,4.121230300925528809e+02,4.056961640596285292e+02,3.694875945482942257e+02
2.800000000000000000e+04,4.108170883513330409e+02,4.060360099782005250e+02,3.699670945382729315e+02
2.880000000000000000e+04,4.104890146642395052e+02,4.061711630234350991e+02,3.693467857407510451e+02
2.960000000000000000e+04,4.125095216775410449e+02,4.077118944804357739e+02,3.693627662291653451e+02
3.040000000000000000e+04,4.118862635465272888e+02,4.071519244711203669e+02,3.684460265292833014e+02
3.120000000000000000e+04,4.141929081774400743e+02,4.101276509463595517e+02,3.683973534562269379e+02
3.200000000000000000e+04,4.177504136217207247e+02,4.115522897774088733e+02,3.684786692025988941e+02
3.280000000000000000e+04,4.112998496532829904e+02,4.062605123523753718e+02,3.676935242991360155e+02
3.360000000000000000e+04,4.105918424023290072e+02,4.051678568370683138e+02,3.675177248249566446e+02
3.440000000000000000e+04,4.142820871531700959e+02,4.091628942995146190e+02,3.676146483029577325e+02
3.520000000000000000e+04,4.124744707578739167e+02,4.079269428594279816e+02,3.678190490163717641e+02
3.600000000000000000e+04,4.188053467638425218e+02,4.132243794270824537e+02,3.672852673778443204e+02
3.680000000000000000e+04,4.185845467703241525e+02,4.134156105867344877e+02,3.682396251398799905e+02
3.760000000000000000e+04,4.171939549683162340e+02,4.100703014127606707e+02,3.683605819656372660e+02
3.840000000000000000e+04,4.191870461207372500e+02,4.106071135538602448e+02,3.674064182532120526e+02
3.920000000000000000e+04,4.222897477408813529e+02,4.163457047066084442e+02,3.674950745620564589e+02
4.000000000000000000e+04,4.208044186041922217e+02,4.153893362284896966e+02,3.683326042653262107e+02
4.080000000000000000e+04,4.206095428992541088e+02,4.158993933279749626e+02,3.686245002983139329e+02
4.160000000000000000e+04,4.243334285781155018e+02,4.201094573096228260e+02,3.682814255329330990e+02
4.240000000000000000e+04,4.260028755610256894e+02,4.218658587864249512e+02,3.679135778615274717e+02
4.320000000000000000e+04,4.298701556902194625e+02,4.254689879557274708e+02,3.674513348305763998e+02
4.400000000000000000e+04,4.328468566926576955e+02,4.283407423062085968e+02,3.671314765639617690e+02
