func_calls,mean_distances,grad_c_distances,pc_c_distances
8.000000000000000000e+02,4.293792961693655457e+02,3.982951725421284550e+02,nan
1.600000000000000000e+03,4.288216237598589942e+02,3.983478092999845330e+02,nan
2.400000000000000000e+03,4.278737913777623589e+02,3.975643975056064505e+02,nan
3.200000000000000000e+03,4.268355880320088431e+02,3.974878590843621282e+02,nan
4.000000000000000000e+03,4.249148813539419507e+02,3.966223239559021749e+02,nan
4.800000000000000000e+03,4.215434302877148980e+02,3.950561164696737251e+02,nan
5.600000000000000000e+03,4.166117170410574317e+02,3.928029671005302248e+02,nan
6.400000000000000000e+03,4.123680269810915888e+02,3.922817413470026509e+02,nan
7.200000000000000000e+03,4.072321512042976792e+02,3.900586367591266139e+02,nan
8.000000000000000000e+03,4.039334355808181840e+02,3.875177445118657147e+02,nan
8.800000000000000000e+03,4.006231332645630232e+02,3.837902198835432159e+02,nan
9.600000000000000000e+03,4.053246239889027720e+02,3.881763336221967506e+02,4.005343757470747050e+02
1.040000000000000000e+04,4.078526462032371569e+02,3.915743249266882344e+02,4.005486464789688057e+02
1.120000000000000000e+04,4.059759969488704883e+02,3.903060815661259539e+02,3.996687137441062987e+02
1.200000000000000000e+04,4.055921910180608734e+02,3.898000924032111243e+02,3.985703489602730656e+02
1.280000000000000000e+04,4.094327670313720660e+02,3.936339724940465317e+02,3.989702401489543035e+02
1.360000000000000000e+04,4.065634049053902004e+02,3.907039264704990842e+02,3.973655680747319252e+02
1.440000000000000000e+04,4.093810749765399351e+02,3.955956409882313096e+02,3.973510519406441972e+02
1.520000000000000000e+04,4.029020415768767407e+02,3.899858376617510771e+02,3.944033699511927580e+02
1.600000000000000000e+04,4.025269153154163746e+02,3.899359969512824478e+02,3.936855398123447003e+02
1.680000000000000000e+04,4.031286510022239327e+02,3.935547178001193629e+02,3.931731897195552392e+02
1.760000000000000000e+04,4.021313347938287848e+02,3.934673081191966730e+02,3.921165875608229499e+02
1.840000000000000000e+04,4.056920740543061470e+02,3.948265497150647434e+02,3.924094331033355729e+02
1.920000000000000000e+04,4.080432175178537477e+02,3.934729604810289061e+02,3.924015949898300164e+02
2.000000000000000000e+04,4.127451374094402468e+02,4.009950675110262637e+02,3.929833958430255052e+02
2.080000000000000000e+04,4.159435081727208967e+02,4.051765527703759631e+02,3.927435401672473745e+02
2.160000000000000000e+04,4.145977710008016857e+02,4.035967062908515572e+02,3.916711518261446372e+02
2.240000000000000000e+04,4.194773299904579744e+02,4.092417179832038983e+02,3.924965840094891973e+02
2.320000000000000000e+04,4.260969492618900176e+02,4.143888766705655939e+02,3.926507786737792003e+02
2.400000000000000000e+04,4.200607484759736394e+02,4.085784093107430976e+02,3.914267452312174100e+02
2.480000000000000000e+04,4.240430349883892518e+02,4.143144222432284778e+02,3.917386742564832502e+02
2.560000000000000000e+04,4.235210775722711105e+02,4.123744749038884834e+02,3.912830017709921435e+02
2.640000000000000000e+04,4.211644654120638052e+02,4.121949013121920871e+02,3.910720879554812086e+02
2.720000000000000000e+04,4.199393660113080387e+02,4.105950678876192796e+02,3.906858393864428649e+02
2.800000000000000000e+04,4.211213817123644390e+02,4.130915780772237440e+02,3.904337010703427495e+02
2.880000000000000000e+04,4.266044342340758249e+02,4.200650999483772807e+02,3.905832683409223023e+02
2.960000000000000000e+04,4.291155481178418540e+02,4.193935767039698135e+02,3.903274922630997708e+02
3.040000000000000000e+04,4.302829521327748807e+02,4.217801253863390798e+02,3.904520935485432460e+02
3.120000000000000000e+04,4.383920222994310052e+02,4.294721837234885129e+02,3.903870384706749519e+02
3.200000000000000000e+04,4.424467868672297755e+02,4.331596950956928254e+02,3.905178321442824654e+02
3.280000000000000000e+04,4.455665264480724659e+02,4.345739919038152834e+02,3.899555290958473392e+02
3.360000000000000000e+04,4.467489195921095870e+02,4.375202021465337339e+02,3.903220016349698085e+02
3.440000000000000000e+04,4.422627334016180498e+02,4.342602589885822795e+02,3.910595517121989815e+02
3.520000000000000000e+04,4.450585431653688602e+02,4.369244418664780483e+02,3.911790216844497081e+02
3.600000000000000000e+04,4.448401379206546835e+02,4.393359581604566984e+02,3.915576260761383764e+02
3.680000000000000000e+04,4.429856372007027403e+02,4.368818634652033666e+02,3.916082573773805962e+02
3.760000000000000000e+04,4.438761388701065584e+02,4.377058832168077060e+02,3.917413444795786290e+02
3.840000000000000000e+04,4.413901763550898067e+02,4.348433602817603969e+02,3.917369191383569955e+02
3.920000000000000000e+04,4.479843806589619817e+02,4.413445610597055406e+02,3.913301582676133421e+02
4.000000000000000000e+04,4.462262017698055843e+02,4.398459886883213130e+02,3.920148328211993203e+02
4.080000000000000000e+04,4.451235286664646651e+02,4.381325174549477879e+02,3.932579488470256592e+02
4.160000000000000000e+04,4.470106477073074416e+02,4.395794500671993887e+02,3.930189548831961588e+02
4.240000000000000000e+04,4.485789783125268286e+02,4.417563221457868963e+02,3.931610227985628967e+02
4.320000000000000000e+04,4.489264767606143778e+02,4.418036210401621133e+02,3.936614805737417555e+02
4.400000000000000000e+04,4.542185059023256599e+02,4.451119564965374593e+02,3.934825605198088851e+02
4.480000000000000000e+04,4.513662123962603232e+02,4.426059456410586108e+02,3.941934112213076560e+02
4.560000000000000000e+04,4.535047339074594106e+02,4.466082517373752694e+02,3.936929133516895263e+02
4.640000000000000000e+04,4.545500525629302047e+02,4.477038364838326743e+02,3.934767798117368898e+02
4.720000000000000000e+04,4.536571058902515006e+02,4.477062880500145070e+02,3.946132112210740388e+02
4.800000000000000000e+04,4.563759146836216019e+02,4.495896644512728813e+02,3.945251230571232099e+02
4.880000000000000000e+04,4.575126412545257040e+02,4.499358409988383869e+02,3.941433728539381036e+02
