func_calls,mean_distances,grad_c_distances,pc_c_distances
8.000000000000000000e+02,4.291989204178227055e+02,3.975230737776894898e+02,nan
1.600000000000000000e+03,4.286167633929044314e+02,3.975807540237033777e+02,nan
2.400000000000000000e+03,4.278750789947337125e+02,3.977375850697969781e+02,nan
3.200000000000000000e+03,4.264096513574833125e+02,3.969945226524953341e+02,nan
4.000000000000000000e+03,4.240900776743080201e+02,3.961136055436920174e+02,nan
4.800000000000000000e+03,4.207423758835396939e+02,3.948270797927312401e+02,nan
5.600000000000000000e+03,4.157403422033033280e+02,3.924572636589893477e+02,nan
6.400000000000000000e+03,4.096523138392315104e+02,3.899154155577232927e+02,nan
7.200000000000000000e+03,4.034636192527261755e+02,3.857738482955983272e+02,nan
8.000000000000000000e+03,4.005944199084693764e+02,3.839410156288510052e+02,nan
8.800000000000000000e+03,4.009373281823938555e+02,3.850357764336440027e+02,3.999343772560416141e+02
9.600000000000000000e+03,4.067183202761855227e+02,3.888220880835127105e+02,4.008499455099714055e+02
1.040000000000000000e+04,4.110483651237638583e+02,3.960672100744665727e+02,4.007439544124857775e+02
1.120000000000000000e+04,4.225731342284834682e+02,4.080496610970758979e+02,4.009072210840477055e+02
1.200000000000000000e+04,4.232971165697043148e+02,4.124268169954852397e+02,4.010086980570719106e+02
1.280000000000000000e+04,4.217323010767710230e+02,4.097252376249176677e+02,4.010359787587379969e+02
1.360000000000000000e+04,4.193420344957064003e+02,4.109437986343735929e+02,4.001194358376136506e+02
1.440000000000000000e+04,4.180555280943738126e+02,4.103560984363156763e+02,3.998284855724891713e+02
1.520000000000000000e+04,4.176556448717694252e+02,4.107643227337167104e+02,3.993184504755204216e+02
1.600000000000000000e+04,4.238094568744696744e+02,4.173732649148197424e+02,3.996917875099537127e+02
1.680000000000000000e+04,4.138020417898967480e+02,4.055682152228378072e+02,3.973981644808179112e+02
1.760000000000000000e+04,4.144066631609301794e+02,4.057535318608666444e+02,3.971220027865211932e+02
1.840000000000000000e+04,4.177994261162418184e+02,4.101419129093341098e+02,3.968951018422824291e+02
1.920000000000000000e+04,4.262077987917495534e+02,4.194176233898297141e+02,3.974427227878713325e+02
2.000000000000000000e+04,4.239796516366326955e+02,4.179351666903674527e+02,3.962634424101063360e+02
2.080000000000000000e+04,4.228225776310281958e+02,4.180915796819376169e+02,3.953693130266833577e+02
2.160000000000000000e+04,4.144359004864917893e+02,4.092799886151049691e+02,3.923768290695960559e+02
2.240000000000000000e+04,4.165367074037370685e+02,4.112205347414578114e+02,3.926960970913813753e+02
2.320000000000000000e+04,4.138248414213643969e+02,4.086821778691797817e+02,3.910787575166504553e+02
2.400000000000000000e+04,4.210166026049056427e+02,4.150530025822587277e+02,3.923697634925268858e+02
2.480000000000000000e+04,4.227978799201294464e+02,4.172102273899404281e+02,3.928869093535871002e+02
2.560000000000000000e+04,4.216947674968988622e+02,4.148520519516791296e+02,3.921764931768713041e+02
