# evals, best
4.000000000000000000e+02,4.793224027751199156e+07
8.000000000000000000e+02,3.566500583742882311e+07
1.200000000000000000e+03,3.468985769515343755e+07
1.600000000000000000e+03,2.767836380176687241e+07
2.000000000000000000e+03,2.767836380176687241e+07
2.400000000000000000e+03,2.767836380176687241e+07
2.800000000000000000e+03,2.767836380176687241e+07
3.200000000000000000e+03,2.767836380176687241e+07
3.600000000000000000e+03,2.767836380176687241e+07
4.000000000000000000e+03,2.767836380176687241e+07
4.400000000000000000e+03,2.767836380176687241e+07
4.800000000000000000e+03,2.767836380176687241e+07
5.200000000000000000e+03,2.767836380176687241e+07
5.600000000000000000e+03,2.767836380176687241e+07
6.000000000000000000e+03,2.767836380176687241e+07
6.400000000000000000e+03,2.767836380176687241e+07
6.800000000000000000e+03,2.767836380176687241e+07
7.200000000000000000e+03,2.767836380176687241e+07
7.600000000000000000e+03,2.767836380176687241e+07
8.000000000000000000e+03,2.767836380176687241e+07
8.400000000000000000e+03,2.512443737243802845e+07
8.800000000000000000e+03,2.512443737243802845e+07
9.200000000000000000e+03,2.512443737243802845e+07
9.600000000000000000e+03,2.512443737243802845e+07
1.000000000000000000e+04,2.512443737243802845e+07
1.040000000000000000e+04,2.504772889988662675e+07
1.080000000000000000e+04,2.462485858931870013e+07
1.120000000000000000e+04,2.101155909710384533e+07
1.160000000000000000e+04,2.075480153847819567e+07
1.200000000000000000e+04,2.075480153847819567e+07
1.240000000000000000e+04,2.075480153847819567e+07
1.280000000000000000e+04,1.436792679681958817e+07
1.320000000000000000e+04,1.436792679681958817e+07
1.360000000000000000e+04,1.436792679681958817e+07
1.400000000000000000e+04,1.436792679681958817e+07
1.440000000000000000e+04,1.436792679681958817e+07
1.480000000000000000e+04,1.436792679681958817e+07
1.520000000000000000e+04,1.436792679681958817e+07
1.560000000000000000e+04,1.436792679681958817e+07
1.600000000000000000e+04,1.436792679681958817e+07
1.640000000000000000e+04,1.278852305738688074e+07
1.680000000000000000e+04,1.278852305738688074e+07
1.720000000000000000e+04,1.278852305738688074e+07
1.760000000000000000e+04,1.278852305738688074e+07
1.800000000000000000e+04,1.278852305738688074e+07
1.840000000000000000e+04,1.278852305738688074e+07
1.880000000000000000e+04,1.241570242074029334e+07
1.920000000000000000e+04,1.173511160334942117e+07
1.960000000000000000e+04,8.583066206871472299e+06
2.000000000000000000e+04,8.583066206871472299e+06
2.040000000000000000e+04,8.583066206871472299e+06
2.080000000000000000e+04,8.583066206871472299e+06
2.120000000000000000e+04,8.583066206871472299e+06
2.160000000000000000e+04,8.523729892190899700e+06
2.200000000000000000e+04,8.523729892190899700e+06
2.240000000000000000e+04,8.523729892190899700e+06
2.280000000000000000e+04,8.523729892190899700e+06
2.320000000000000000e+04,8.523729892190899700e+06
2.360000000000000000e+04,7.953232399229425937e+06
2.400000000000000000e+04,6.933643404635502025e+06
2.440000000000000000e+04,6.933643404635502025e+06
2.480000000000000000e+04,6.933643404635502025e+06
2.520000000000000000e+04,5.732392380937325768e+06
2.560000000000000000e+04,5.732392380937325768e+06
2.600000000000000000e+04,5.732392380937325768e+06
2.640000000000000000e+04,5.732392380937325768e+06
2.680000000000000000e+04,5.732392380937325768e+06
2.720000000000000000e+04,5.608236149358071387e+06
2.760000000000000000e+04,4.317526111638047732e+06
2.800000000000000000e+04,4.317526111638047732e+06
2.840000000000000000e+04,4.317526111638047732e+06
2.880000000000000000e+04,4.317526111638047732e+06
2.920000000000000000e+04,4.317526111638047732e+06
2.960000000000000000e+04,4.317526111638047732e+06
3.000000000000000000e+04,4.317526111638047732e+06
3.040000000000000000e+04,4.317526111638047732e+06
3.080000000000000000e+04,4.317526111638047732e+06
3.120000000000000000e+04,4.317526111638047732e+06
3.160000000000000000e+04,4.317526111638047732e+06
3.200000000000000000e+04,4.317526111638047732e+06
3.240000000000000000e+04,3.650044003595406655e+06
3.280000000000000000e+04,3.650044003595406655e+06
3.320000000000000000e+04,2.988817366633102763e+06
