# evals, best
4.000000000000000000e+02,5.509243928016761690e+07
8.000000000000000000e+02,4.637040710930626839e+07
1.200000000000000000e+03,3.996517512695561349e+07
1.600000000000000000e+03,3.372035518257153034e+07
2.000000000000000000e+03,3.372035518257153034e+07
2.400000000000000000e+03,3.372035518257153034e+07
2.800000000000000000e+03,3.372035518257153034e+07
3.200000000000000000e+03,3.372035518257153034e+07
3.600000000000000000e+03,3.372035518257153034e+07
4.000000000000000000e+03,3.372035518257153034e+07
4.400000000000000000e+03,3.372035518257153034e+07
4.800000000000000000e+03,3.372035518257153034e+07
5.200000000000000000e+03,3.372035518257153034e+07
5.600000000000000000e+03,3.372035518257153034e+07
6.000000000000000000e+03,3.372035518257153034e+07
6.400000000000000000e+03,3.372035518257153034e+07
6.800000000000000000e+03,3.372035518257153034e+07
7.200000000000000000e+03,3.372035518257153034e+07
7.600000000000000000e+03,3.372035518257153034e+07
8.000000000000000000e+03,3.372035518257153034e+07
8.400000000000000000e+03,3.372035518257153034e+07
8.800000000000000000e+03,3.372035518257153034e+07
9.200000000000000000e+03,3.372035518257153034e+07
9.600000000000000000e+03,3.372035518257153034e+07
1.000000000000000000e+04,3.372035518257153034e+07
1.040000000000000000e+04,3.372035518257153034e+07
1.080000000000000000e+04,3.372035518257153034e+07
1.120000000000000000e+04,3.372035518257153034e+07
1.160000000000000000e+04,3.372035518257153034e+07
1.200000000000000000e+04,3.372035518257153034e+07
1.240000000000000000e+04,3.329554449906120822e+07
1.280000000000000000e+04,3.329554449906120822e+07
1.320000000000000000e+04,3.329554449906120822e+07
1.360000000000000000e+04,3.329554449906120822e+07
1.400000000000000000e+04,2.825045320139464736e+07
1.440000000000000000e+04,2.503900494138646126e+07
1.480000000000000000e+04,2.503900494138646126e+07
1.520000000000000000e+04,2.503900494138646126e+07
1.560000000000000000e+04,2.095473442411562055e+07
1.600000000000000000e+04,2.095473442411562055e+07
1.640000000000000000e+04,2.095473442411562055e+07
1.680000000000000000e+04,1.937907199793229252e+07
1.720000000000000000e+04,1.574360040328311361e+07
1.760000000000000000e+04,1.574360040328311361e+07
1.800000000000000000e+04,1.574360040328311361e+07
1.840000000000000000e+04,1.574360040328311361e+07
1.880000000000000000e+04,1.574360040328311361e+07
1.920000000000000000e+04,1.574360040328311361e+07
1.960000000000000000e+04,1.574360040328311361e+07
2.000000000000000000e+04,1.574360040328311361e+07
2.040000000000000000e+04,1.459824104199561477e+07
2.080000000000000000e+04,1.459824104199561477e+07
2.120000000000000000e+04,1.351649533750920370e+07
2.160000000000000000e+04,1.187030695647546649e+07
