# evals, best
2.200000000000000000e+01,8.977262571647802368e+06
4.400000000000000000e+01,6.686268078664438799e+06
6.600000000000000000e+01,6.614575900795824826e+06
7.700000000000000000e+01,6.575444479331437498e+06
9.900000000000000000e+01,6.554783332609684207e+06
1.100000000000000000e+02,6.515556651209240779e+06
1.430000000000000000e+02,5.057809542561857961e+06
1.540000000000000000e+02,2.822831999002828263e+06
1.760000000000000000e+02,2.472013076732286252e+06
1.870000000000000000e+02,1.814930220925498288e+06
1.980000000000000000e+02,9.688846687362503726e+05
2.090000000000000000e+02,4.454099263952712499e+04
2.200000000000000000e+02,8.311116608437552955e+00
2.310000000000000000e+02,2.768628263228627984e-01
2.420000000000000000e+02,1.877736694707758669e-01
2.530000000000000000e+02,5.093355623970388657e-02
2.640000000000000000e+02,7.124169935577835741e-09
2.750000000000000000e+02,1.002895904795089426e-10
2.860000000000000000e+02,7.075479809958632113e-11
