# evals, best
2.200000000000000000e+01,4.106973367270159535e+06
3.300000000000000000e+01,1.605631727463938296e+06
5.500000000000000000e+01,1.215388340884558391e+06
7.700000000000000000e+01,1.208972650419008685e+06
9.900000000000000000e+01,1.207614976732470095e+06
1.210000000000000000e+02,1.194795867758117849e+06
1.320000000000000000e+02,1.170843862815123750e+06
1.540000000000000000e+02,9.460355786640845472e+05
1.650000000000000000e+02,6.849306906130574644e+05
1.760000000000000000e+02,2.612706830166789296e+05
1.980000000000000000e+02,1.620067134111695341e+05
2.090000000000000000e+02,2.353740377545013689e+04
2.200000000000000000e+02,2.329720821634977845e+00
2.420000000000000000e+02,2.307290362054518779e-04
2.530000000000000000e+02,8.856176638931123768e-11
2.640000000000000000e+02,7.075464595575963569e-11
