# evals, best
2.200000000000000000e+01,2.099157684612408280e+06
4.400000000000000000e+01,1.197296961141992128e+06
5.500000000000000000e+01,6.999649732911200263e+05
7.700000000000000000e+01,5.655301116444328800e+05
9.900000000000000000e+01,5.634133638237998821e+05
1.100000000000000000e+02,5.607799861392508028e+05
1.320000000000000000e+02,5.369906884424465243e+05
1.540000000000000000e+02,3.292694022851206246e+05
1.760000000000000000e+02,2.590262737532703322e+05
1.870000000000000000e+02,1.471862350568846741e+05
1.980000000000000000e+02,3.671569913725905644e+04
2.090000000000000000e+02,3.020516926012425074e+02
2.200000000000000000e+02,1.195508649214206542e+01
2.310000000000000000e+02,7.531044421198935801e+00
2.420000000000000000e+02,1.245758218140650797e+00
2.530000000000000000e+02,6.900826753309513483e-07
2.640000000000000000e+02,1.281951010892787052e-09
2.750000000000000000e+02,7.075476505556018913e-11
