# evals, best
2.200000000000000000e+01,3.816145700942477211e+06
3.300000000000000000e+01,2.582495974793637171e+06
5.500000000000000000e+01,1.952329278285687789e+06
7.700000000000000000e+01,1.943752451843042858e+06
9.900000000000000000e+01,1.941581701140610967e+06
1.210000000000000000e+02,1.921365546175716678e+06
1.540000000000000000e+02,1.162101271829676349e+06
1.760000000000000000e+02,1.155145544359014137e+06
1.980000000000000000e+02,1.093169078411612660e+06
2.200000000000000000e+02,5.807074415646009147e+05
2.310000000000000000e+02,4.715855398595358711e+05
2.420000000000000000e+02,2.771960376961490838e+05
2.530000000000000000e+02,2.360194640956116200e+04
2.640000000000000000e+02,1.411996274786492478e+00
2.860000000000000000e+02,2.468501954945390500e-02
2.970000000000000000e+02,2.081462537699705143e-04
3.080000000000000000e+02,7.180984464179623711e-11
3.190000000000000000e+02,7.075348470775949681e-11
