# evals, best
4.020000000000000000e+02,7.241807228984081745e+07
6.030000000000000000e+02,5.872750459719791263e+07
1.005000000000000000e+03,5.278667234543359280e+07
1.407000000000000000e+03,4.974715998923355341e+07
1.809000000000000000e+03,4.846291819406235963e+07
2.010000000000000000e+03,4.782198872741532326e+07
2.211000000000000000e+03,4.722915615421605110e+07
2.412000000000000000e+03,4.691195499600134790e+07
2.613000000000000000e+03,4.662979656257586181e+07
2.814000000000000000e+03,4.640755334099995345e+07
3.015000000000000000e+03,4.626301381456167996e+07
3.216000000000000000e+03,4.613385287604927272e+07
3.417000000000000000e+03,4.608646609264229238e+07
3.618000000000000000e+03,4.602005932904987782e+07
3.819000000000000000e+03,4.595172611507286131e+07
4.020000000000000000e+03,4.590692931470288336e+07
4.221000000000000000e+03,4.586031199965412170e+07
4.422000000000000000e+03,4.581273469559100270e+07
4.623000000000000000e+03,4.578461752681726962e+07
4.824000000000000000e+03,4.575555122801113874e+07
5.025000000000000000e+03,4.573131830412931740e+07
5.226000000000000000e+03,4.570440273580773175e+07
5.427000000000000000e+03,4.568964462915096432e+07
5.628000000000000000e+03,4.567197802924239635e+07
5.829000000000000000e+03,4.565646925533071160e+07
6.030000000000000000e+03,4.563796057213627547e+07
6.231000000000000000e+03,4.562375521225355566e+07
6.432000000000000000e+03,4.560690470850319415e+07
6.633000000000000000e+03,4.559100143413791060e+07
6.834000000000000000e+03,4.557698131570536643e+07
7.035000000000000000e+03,4.556572299207720160e+07
7.236000000000000000e+03,4.555917832710719854e+07
7.437000000000000000e+03,4.555014320067617297e+07
7.638000000000000000e+03,4.554107452698324621e+07
7.839000000000000000e+03,4.553052505152208358e+07
8.040000000000000000e+03,4.552112419453440607e+07
8.241000000000000000e+03,4.551484481676609814e+07
8.442000000000000000e+03,4.550593995811269432e+07
8.643000000000000000e+03,4.549598470038722456e+07
8.844000000000000000e+03,4.548412192211870104e+07
9.045000000000000000e+03,4.547241438391382247e+07
9.246000000000000000e+03,4.546160218286985159e+07
9.447000000000000000e+03,4.544941487999025732e+07
9.648000000000000000e+03,4.543955288989881426e+07
9.849000000000000000e+03,4.542584962613703310e+07
1.005000000000000000e+04,4.541094893959922343e+07
1.025100000000000000e+04,4.539184506037206948e+07
1.045200000000000000e+04,4.537021424490305781e+07
1.065300000000000000e+04,4.534510231939649582e+07
1.085400000000000000e+04,4.531418512010785937e+07
1.105500000000000000e+04,4.527904742461208254e+07
1.125600000000000000e+04,4.523347484876068681e+07
1.145700000000000000e+04,4.517592213587853312e+07
1.165800000000000000e+04,4.511469000271447003e+07
1.185900000000000000e+04,4.504085008496776223e+07
1.206000000000000000e+04,4.495601224514594674e+07
1.226100000000000000e+04,4.485149644438894093e+07
1.246200000000000000e+04,4.473295843699911237e+07
1.266300000000000000e+04,4.459255751768836379e+07
1.286400000000000000e+04,4.442265342948259413e+07
1.306500000000000000e+04,4.420938804886231571e+07
1.326600000000000000e+04,4.394336287532380223e+07
1.346700000000000000e+04,4.368691645702920854e+07
1.366800000000000000e+04,4.338539696212319285e+07
1.386900000000000000e+04,4.299205394974360615e+07
1.407000000000000000e+04,4.247440995710565895e+07
1.427100000000000000e+04,4.186219364449672401e+07
1.447200000000000000e+04,4.099325406868980825e+07
1.467300000000000000e+04,3.997957351623614132e+07
1.487400000000000000e+04,3.877274543060223013e+07
1.507500000000000000e+04,3.712114224657394737e+07
1.527600000000000000e+04,3.589845237356765568e+07
1.547700000000000000e+04,3.417328034272234887e+07
1.567800000000000000e+04,3.261021516106769443e+07
1.587900000000000000e+04,3.091776963485417515e+07
1.608000000000000000e+04,2.887759256367304921e+07
1.628100000000000000e+04,2.611390700948450714e+07
1.648200000000000000e+04,2.421729660033008084e+07
1.668300000000000000e+04,2.186442174479468167e+07
1.688400000000000000e+04,2.013911805915995315e+07
1.708500000000000000e+04,1.794562678033227101e+07
1.728600000000000000e+04,1.607144001787745394e+07
1.748700000000000000e+04,1.411725872563664429e+07
1.768800000000000000e+04,1.223926656237396225e+07
1.788900000000000000e+04,1.078967058531261981e+07
1.809000000000000000e+04,9.107692480792511255e+06
1.829100000000000000e+04,8.366844041621527635e+06
1.849200000000000000e+04,7.507039877320894971e+06
1.869300000000000000e+04,6.926194289609833620e+06
1.889400000000000000e+04,6.274730855264263228e+06
1.909500000000000000e+04,5.742435104866437614e+06
1.929600000000000000e+04,5.283665064909257926e+06
1.949700000000000000e+04,4.882980518570672721e+06
1.969800000000000000e+04,4.512185633640726097e+06
1.989900000000000000e+04,4.207516659132103436e+06
2.010000000000000000e+04,3.890901469340372831e+06
2.030100000000000000e+04,3.722530790682935156e+06
2.050200000000000000e+04,3.529709160958271939e+06
2.070300000000000000e+04,3.418935600894923788e+06
2.090400000000000000e+04,3.289034931036038790e+06
2.110500000000000000e+04,3.218445994539644569e+06
2.130600000000000000e+04,3.125346370749702211e+06
2.150700000000000000e+04,3.062280765442729928e+06
2.170800000000000000e+04,2.996865464409499429e+06
2.190900000000000000e+04,2.935154844503656495e+06
2.211000000000000000e+04,2.879912721700114198e+06
2.231100000000000000e+04,2.831278329959861469e+06
2.251200000000000000e+04,2.778257842528669629e+06
2.271300000000000000e+04,2.740173005980949849e+06
2.291400000000000000e+04,2.706781931798201520e+06
2.311500000000000000e+04,2.667581937552036718e+06
2.331600000000000000e+04,2.626758083257094026e+06
2.351700000000000000e+04,2.574634264508901630e+06
2.371800000000000000e+04,2.514049629262621514e+06
2.391900000000000000e+04,2.457801826129855122e+06
2.412000000000000000e+04,2.391494344300865661e+06
2.432100000000000000e+04,2.303803908146390691e+06
2.452200000000000000e+04,2.192579425830625463e+06
2.472300000000000000e+04,2.064823401879607933e+06
2.492400000000000000e+04,1.947747789809129201e+06
2.512500000000000000e+04,1.781350589904566761e+06
2.532600000000000000e+04,1.616554928310364485e+06
2.552700000000000000e+04,1.385575939065646380e+06
2.572800000000000000e+04,1.153516731874734629e+06
2.592900000000000000e+04,9.823507025137655437e+05
2.613000000000000000e+04,7.908128393485295819e+05
2.633100000000000000e+04,6.792751523944744840e+05
2.653200000000000000e+04,5.351138617964519653e+05
2.673300000000000000e+04,4.363945472691171453e+05
2.693400000000000000e+04,3.511115518081022310e+05
2.713500000000000000e+04,3.382247510900486959e+05
2.733600000000000000e+04,3.157081154787900741e+05
2.753700000000000000e+04,2.794177128939366667e+05
2.773800000000000000e+04,2.492373868254756962e+05
2.793900000000000000e+04,2.432356862157601863e+05
2.814000000000000000e+04,2.328291111574749229e+05
2.834100000000000000e+04,2.219780275116474077e+05
2.854200000000000000e+04,2.100231115739586530e+05
2.874300000000000000e+04,1.960708569779708050e+05
2.894400000000000000e+04,1.835852455098050414e+05
2.914500000000000000e+04,1.729298457162143022e+05
2.934600000000000000e+04,1.568164199890671298e+05
2.954700000000000000e+04,1.379681998213586921e+05
2.974800000000000000e+04,1.141487029262903234e+05
2.994900000000000000e+04,9.242613628431282996e+04
3.015000000000000000e+04,7.203052314283496526e+04
3.035100000000000000e+04,5.274877817347624659e+04
3.055200000000000000e+04,3.730815488782001194e+04
3.075300000000000000e+04,2.498501264427486967e+04
3.095400000000000000e+04,1.998818776306100335e+04
3.115500000000000000e+04,1.448974889053424522e+04
3.135600000000000000e+04,1.275130775796030866e+04
3.155700000000000000e+04,1.078857321170048453e+04
3.175800000000000000e+04,9.566857597823052856e+03
3.195900000000000000e+04,8.232365859050027211e+03
3.216000000000000000e+04,6.986823668450094374e+03
3.236100000000000000e+04,5.646559936448787084e+03
3.256200000000000000e+04,4.826861363732708924e+03
3.276300000000000000e+04,3.712219459138112143e+03
3.296400000000000000e+04,2.736973107908637758e+03
3.316500000000000000e+04,1.861934723199876998e+03
3.336600000000000000e+04,1.646871757692969368e+03
3.356700000000000000e+04,1.296139605579481895e+03
3.376800000000000000e+04,9.053446757465004566e+02
3.396900000000000000e+04,8.058203509267385698e+02
3.417000000000000000e+04,6.677607950450110366e+02
3.437100000000000000e+04,4.993231127702935623e+02
3.457200000000000000e+04,3.774286973706769004e+02
3.477300000000000000e+04,2.830998454842750789e+02
3.497400000000000000e+04,1.728927624090008521e+02
3.517500000000000000e+04,8.667622330594859648e+01
3.557700000000000000e+04,4.667034692909082594e+01
3.577800000000000000e+04,3.727128990090017879e+01
3.597900000000000000e+04,2.603293117689009151e+01
3.618000000000000000e+04,2.386254092080475075e+01
3.638100000000000000e+04,2.022235449862090562e+01
3.658200000000000000e+04,1.470131108559936095e+01
3.678300000000000000e+04,8.857890317079641918e+00
3.698400000000000000e+04,5.828972258509289794e+00
3.718500000000000000e+04,3.173579357812403856e+00
3.738600000000000000e+04,2.621380662097170244e+00
3.758700000000000000e+04,1.832491386562453695e+00
3.778800000000000000e+04,1.109503164088668115e+00
3.798900000000000000e+04,5.606322416697975264e-01
3.819000000000000000e+04,3.490029123203794992e-01
3.839100000000000000e+04,2.181173989770685828e-01
3.859200000000000000e+04,1.298876804027779552e-01
3.879300000000000000e+04,6.352035210928688724e-02
3.899400000000000000e+04,5.566693865840648819e-02
3.919500000000000000e+04,4.209890562811156867e-02
3.939600000000000000e+04,2.299186967666173864e-02
3.959700000000000000e+04,1.303987526979736959e-02
3.979800000000000000e+04,6.373900952224917892e-03
