# evals, best
1.020000000000000000e+02,3.561930439742527902e+07
2.040000000000000000e+02,3.164595945211454108e+07
2.550000000000000000e+02,3.043018692491531745e+07
3.060000000000000000e+02,2.945881985695943236e+07
3.570000000000000000e+02,2.935471179677007347e+07
4.080000000000000000e+02,2.921106245364542305e+07
4.590000000000000000e+02,2.905590461456376314e+07
5.610000000000000000e+02,2.899754095461893827e+07
6.120000000000000000e+02,2.893487054683657363e+07
6.630000000000000000e+02,2.892588613990611583e+07
7.140000000000000000e+02,2.891207004465866089e+07
7.650000000000000000e+02,2.890592194305938855e+07
8.160000000000000000e+02,2.889779559226077050e+07
8.670000000000000000e+02,2.888428857257738709e+07
9.180000000000000000e+02,2.886748301176878065e+07
9.690000000000000000e+02,2.885060936191138625e+07
1.020000000000000000e+03,2.884470499994595721e+07
1.071000000000000000e+03,2.883399229752986133e+07
1.122000000000000000e+03,2.881889599925700203e+07
1.173000000000000000e+03,2.879206867084260285e+07
1.224000000000000000e+03,2.874679246807832271e+07
1.275000000000000000e+03,2.866632972072006762e+07
1.326000000000000000e+03,2.851957858083355799e+07
1.377000000000000000e+03,2.828317031502729654e+07
1.428000000000000000e+03,2.785762478197158128e+07
1.479000000000000000e+03,2.705862639861661196e+07
1.530000000000000000e+03,2.555524013009963557e+07
1.581000000000000000e+03,2.286901483251903206e+07
1.632000000000000000e+03,1.883091815336761624e+07
1.734000000000000000e+03,1.684860057980071753e+07
1.785000000000000000e+03,1.509647358884324506e+07
1.836000000000000000e+03,1.371075677547019161e+07
1.887000000000000000e+03,1.351732814037875831e+07
1.938000000000000000e+03,1.321015952248983458e+07
1.989000000000000000e+03,1.285359045338736475e+07
2.040000000000000000e+03,1.222818963861414604e+07
2.091000000000000000e+03,1.107486174793230183e+07
2.142000000000000000e+03,9.143535352171160281e+06
2.193000000000000000e+03,6.713688663680293597e+06
2.244000000000000000e+03,4.861922863023730926e+06
2.346000000000000000e+03,4.200608581912936643e+06
2.397000000000000000e+03,3.397947637166069821e+06
2.448000000000000000e+03,2.476346154840589967e+06
2.499000000000000000e+03,1.212561363112371881e+06
2.550000000000000000e+03,3.884564127763640136e+05
2.652000000000000000e+03,2.444691634171597543e+05
2.703000000000000000e+03,6.450835538059000828e+04
2.805000000000000000e+03,9.323080412333543791e+03
2.907000000000000000e+03,4.682341704888424829e+03
3.009000000000000000e+03,2.352375439566380919e+03
3.060000000000000000e+03,5.037842656160401020e+02
3.162000000000000000e+03,6.051298337960436413e+01
3.264000000000000000e+03,1.804358201618055801e+01
3.315000000000000000e+03,1.283639127455425566e+01
3.366000000000000000e+03,4.630440501234200035e+00
3.417000000000000000e+03,1.580993400085614287e+00
3.468000000000000000e+03,2.404823287429708190e-01
3.519000000000000000e+03,3.188559979443150814e-03
3.570000000000000000e+03,2.932604133863011704e-05
3.621000000000000000e+03,3.771796802348157731e-06
3.672000000000000000e+03,9.105892304373949125e-07
3.723000000000000000e+03,3.383690848604692085e-09
3.774000000000000000e+03,2.481424424091997703e-10
3.825000000000000000e+03,2.259398377234616765e-10
