# evals, best
1.020000000000000000e+02,2.921547621322386712e+07
1.530000000000000000e+02,2.352854985725107044e+07
2.550000000000000000e+02,2.219483567399670556e+07
3.570000000000000000e+02,2.168046581414733082e+07
4.590000000000000000e+02,2.146207206959767267e+07
5.100000000000000000e+02,2.124163832394040748e+07
5.610000000000000000e+02,2.114640806174651161e+07
6.630000000000000000e+02,2.110336950003799051e+07
7.140000000000000000e+02,2.106516202040180936e+07
7.650000000000000000e+02,2.104211075536549091e+07
8.160000000000000000e+02,2.102266706213849783e+07
8.670000000000000000e+02,2.099968169800565019e+07
9.180000000000000000e+02,2.099081048487387225e+07
9.690000000000000000e+02,2.097872029782223701e+07
1.020000000000000000e+03,2.096464620398542657e+07
1.071000000000000000e+03,2.095585865769330040e+07
1.122000000000000000e+03,2.094824191028952971e+07
1.173000000000000000e+03,2.093629813103686273e+07
1.224000000000000000e+03,2.091973636200439930e+07
1.275000000000000000e+03,2.089404445629601181e+07
1.326000000000000000e+03,2.085470676390282810e+07
1.377000000000000000e+03,2.079033131064593047e+07
1.428000000000000000e+03,2.068842543771155924e+07
1.479000000000000000e+03,2.051521463851003349e+07
1.530000000000000000e+03,2.021559781357220560e+07
1.581000000000000000e+03,1.969365570568081364e+07
1.632000000000000000e+03,1.880878975926718116e+07
1.683000000000000000e+03,1.717731704486016184e+07
1.734000000000000000e+03,1.447751386985657364e+07
1.785000000000000000e+03,1.072025232786692865e+07
1.887000000000000000e+03,9.437865648087313399e+06
1.938000000000000000e+03,8.737153909044209868e+06
1.989000000000000000e+03,8.114183119054064155e+06
2.091000000000000000e+03,7.786011044195037335e+06
2.142000000000000000e+03,7.595193956836048514e+06
2.193000000000000000e+03,7.328264558185869828e+06
2.244000000000000000e+03,6.876881775011455640e+06
2.295000000000000000e+03,6.053545757109487429e+06
2.346000000000000000e+03,4.637305134704315104e+06
2.397000000000000000e+03,3.413167324491610751e+06
2.499000000000000000e+03,2.867569222230048850e+06
2.550000000000000000e+03,2.680391521131864749e+06
2.601000000000000000e+03,2.351891156919739209e+06
2.652000000000000000e+03,1.763702742082767421e+06
2.703000000000000000e+03,1.110749656903616153e+06
2.805000000000000000e+03,8.608570215166774578e+05
2.856000000000000000e+03,4.557853388513706159e+05
2.907000000000000000e+03,1.985789935349333391e+05
3.009000000000000000e+03,1.084405608081144746e+05
3.060000000000000000e+03,3.267442253859154152e+04
3.162000000000000000e+03,4.466888365118325964e+03
3.264000000000000000e+03,1.197848162971375586e+03
3.315000000000000000e+03,3.489505157188927456e+02
3.417000000000000000e+03,6.770335477322781514e+01
3.468000000000000000e+03,4.115000532266822830e+00
3.519000000000000000e+03,1.127687185698728278e+00
3.570000000000000000e+03,5.124160762282558013e-01
3.621000000000000000e+03,2.525723691544760809e-03
3.672000000000000000e+03,8.781511523557737240e-05
3.723000000000000000e+03,3.117168628966947937e-05
3.774000000000000000e+03,6.160878325968922895e-07
3.825000000000000000e+03,1.027625739055859671e-08
3.876000000000000000e+03,2.348723066988462408e-10
3.927000000000000000e+03,2.260550384902904841e-10
3.978000000000000000e+03,2.259402207847674387e-10
