# evals, best
1.020000000000000000e+02,5.286342478688450158e+07
1.530000000000000000e+02,4.360222546884096414e+07
2.550000000000000000e+02,4.015835282187636942e+07
3.570000000000000000e+02,3.885741195683480799e+07
4.590000000000000000e+02,3.819911696285900474e+07
5.610000000000000000e+02,3.790932805251881480e+07
6.120000000000000000e+02,3.782545930779127777e+07
6.630000000000000000e+02,3.773584557521857321e+07
7.140000000000000000e+02,3.772556142286022007e+07
7.650000000000000000e+02,3.770852014348287880e+07
8.160000000000000000e+02,3.768358520750935376e+07
8.670000000000000000e+02,3.765842520435310900e+07
9.180000000000000000e+02,3.763276187199328840e+07
9.690000000000000000e+02,3.760935487494679540e+07
1.020000000000000000e+03,3.759604512278339267e+07
1.071000000000000000e+03,3.758350230988939852e+07
1.122000000000000000e+03,3.757064899250711501e+07
1.173000000000000000e+03,3.755016209024538100e+07
1.224000000000000000e+03,3.751641742630326748e+07
1.275000000000000000e+03,3.745720748707506806e+07
1.326000000000000000e+03,3.736267584876592457e+07
1.377000000000000000e+03,3.720681121077698469e+07
1.479000000000000000e+03,3.593733416844384372e+07
1.530000000000000000e+03,3.482785370487665385e+07
1.581000000000000000e+03,3.332948825717553496e+07
1.632000000000000000e+03,3.093413231689340249e+07
1.683000000000000000e+03,2.674892308169561625e+07
1.734000000000000000e+03,2.134892259140601754e+07
1.785000000000000000e+03,1.367341884154510126e+07
1.887000000000000000e+03,1.037639813569155894e+07
1.989000000000000000e+03,9.722568989885013551e+06
2.040000000000000000e+03,9.212600136028595269e+06
2.091000000000000000e+03,9.044936273000093177e+06
2.142000000000000000e+03,9.003009541686240584e+06
2.193000000000000000e+03,8.923638059539113194e+06
2.244000000000000000e+03,8.780058117475021631e+06
2.295000000000000000e+03,8.509056564542317763e+06
2.397000000000000000e+03,6.388547873525192961e+06
2.448000000000000000e+03,4.205172702156896703e+06
2.499000000000000000e+03,2.123484346461810172e+06
2.601000000000000000e+03,1.608654143501961837e+06
2.703000000000000000e+03,1.433128721756065730e+06
2.754000000000000000e+03,1.163948290442291182e+06
2.805000000000000000e+03,7.337637498586722650e+05
2.856000000000000000e+03,3.817175442434714641e+05
2.958000000000000000e+03,2.228136347427632718e+05
3.060000000000000000e+03,1.442912547804861679e+05
3.111000000000000000e+03,3.679544422521205706e+04
3.213000000000000000e+03,9.163873715122928843e+03
3.315000000000000000e+03,3.490560336971226207e+03
3.366000000000000000e+03,2.502837865172276906e+03
3.417000000000000000e+03,1.602179523447188558e+03
3.468000000000000000e+03,3.459603754041563093e+02
3.570000000000000000e+03,8.508806708800787533e+01
3.621000000000000000e+03,1.201423593696038417e+01
3.672000000000000000e+03,3.781634104219004922e+00
3.723000000000000000e+03,1.256178284143687929e+00
3.774000000000000000e+03,1.750205158962059651e-02
3.825000000000000000e+03,6.154527968944945894e-03
3.876000000000000000e+03,2.301228385422779356e-04
3.927000000000000000e+03,9.467960442446166235e-06
3.978000000000000000e+03,1.311846560797751505e-08
4.029000000000000000e+03,2.497698253939360326e-10
4.080000000000000000e+03,2.258909067617460775e-10
