# evals, best
4.000000000000000000e+01,3.006533111927748658e+06
8.000000000000000000e+01,1.306478263829292962e+06
1.200000000000000000e+02,4.437652972201339435e+05
1.600000000000000000e+02,3.607559556370804785e+05
2.000000000000000000e+02,3.090521633336581872e+05
2.400000000000000000e+02,2.973708683250314789e+05
2.800000000000000000e+02,2.973708683250314789e+05
3.200000000000000000e+02,2.790636136257744511e+05
3.600000000000000000e+02,1.771787434177405376e+05
4.000000000000000000e+02,1.370546753261155391e+05
4.400000000000000000e+02,3.516253753090957616e+04
4.800000000000000000e+02,3.516253753090957616e+04
5.200000000000000000e+02,3.516253753090957616e+04
5.600000000000000000e+02,3.119805217503399035e+04
6.000000000000000000e+02,2.542056100009796137e+04
6.400000000000000000e+02,2.542056100009796137e+04
6.800000000000000000e+02,2.542056100009796137e+04
7.200000000000000000e+02,2.283526819427865121e+04
7.600000000000000000e+02,2.283526819427865121e+04
8.000000000000000000e+02,9.603338598623869984e+03
8.400000000000000000e+02,9.603338598623869984e+03
8.800000000000000000e+02,5.760422608772103558e+03
9.200000000000000000e+02,5.760422608772103558e+03
9.600000000000000000e+02,4.161632692255032453e+03
1.000000000000000000e+03,4.161632692255032453e+03
1.040000000000000000e+03,4.161632692255032453e+03
1.080000000000000000e+03,4.161632692255032453e+03
1.120000000000000000e+03,4.161632692255032453e+03
1.160000000000000000e+03,4.161632692255032453e+03
1.200000000000000000e+03,3.417577707836205718e+03
1.240000000000000000e+03,2.590211925383809103e+03
1.280000000000000000e+03,2.590211925383809103e+03
1.320000000000000000e+03,2.590211925383809103e+03
1.360000000000000000e+03,2.074423461047623277e+03
1.400000000000000000e+03,2.074423461047623277e+03
1.440000000000000000e+03,2.074423461047623277e+03
1.480000000000000000e+03,1.789128961931354752e+03
1.520000000000000000e+03,1.710633431130324425e+03
1.560000000000000000e+03,8.459192987835747317e+02
1.600000000000000000e+03,8.459192987835747317e+02
1.640000000000000000e+03,8.459192987835747317e+02
1.680000000000000000e+03,7.644800257876571550e+02
1.720000000000000000e+03,7.644800257876571550e+02
1.760000000000000000e+03,4.807567282034004847e+02
1.800000000000000000e+03,4.807567282034004847e+02
1.840000000000000000e+03,4.807567282034004847e+02
1.880000000000000000e+03,4.807567282034004847e+02
1.920000000000000000e+03,3.379570340508856816e+02
1.960000000000000000e+03,2.706853312828370122e+02
2.000000000000000000e+03,2.706853312828370122e+02
2.040000000000000000e+03,7.748928229383729160e+01
2.080000000000000000e+03,6.548689590996428933e+01
2.120000000000000000e+03,6.548689590996428933e+01
2.160000000000000000e+03,6.548689590996428933e+01
2.200000000000000000e+03,2.153043132309903385e+01
2.240000000000000000e+03,2.153043132309903385e+01
2.280000000000000000e+03,2.153043132309903385e+01
2.320000000000000000e+03,2.153043132309903385e+01
2.360000000000000000e+03,2.153043132309903385e+01
2.400000000000000000e+03,2.153043132309903385e+01
2.440000000000000000e+03,2.153043132309903385e+01
2.480000000000000000e+03,1.542742316500070032e+01
2.520000000000000000e+03,1.457739086266483142e+01
2.560000000000000000e+03,9.380480589104402966e+00
2.600000000000000000e+03,9.179938549689618199e+00
2.640000000000000000e+03,6.283908911089358007e+00
2.680000000000000000e+03,6.283908911089358007e+00
2.720000000000000000e+03,5.889716658978069397e+00
2.760000000000000000e+03,5.889716658978069397e+00
2.800000000000000000e+03,5.065014840467225277e+00
2.840000000000000000e+03,4.664633656994117139e+00
2.880000000000000000e+03,4.592628378204108408e+00
2.920000000000000000e+03,4.592628378204108408e+00
2.960000000000000000e+03,4.154337148637798016e+00
3.000000000000000000e+03,3.282561027575675805e+00
3.040000000000000000e+03,3.282561027575675805e+00
3.080000000000000000e+03,3.282561027575675805e+00
3.120000000000000000e+03,3.282561027575675805e+00
3.160000000000000000e+03,3.282561027575675805e+00
3.200000000000000000e+03,3.282561027575675805e+00
3.240000000000000000e+03,3.282561027575675805e+00
3.280000000000000000e+03,2.343448699457136630e+00
3.320000000000000000e+03,1.319428690429055973e+00
3.360000000000000000e+03,1.300165203398059743e+00
3.400000000000000000e+03,1.300165203398059743e+00
3.440000000000000000e+03,1.300165203398059743e+00
3.480000000000000000e+03,1.300165203398059743e+00
3.520000000000000000e+03,1.300165203398059743e+00
3.560000000000000000e+03,9.514199463719837935e-01
3.600000000000000000e+03,5.153837089866497578e-01
3.640000000000000000e+03,4.448861323461576478e-01
3.680000000000000000e+03,4.257572236599524995e-01
3.720000000000000000e+03,3.682436341692002513e-01
3.760000000000000000e+03,2.386526574419819413e-01
3.800000000000000000e+03,2.386526574419819413e-01
