# evals, best
4.000000000000000000e+01,2.499918422792068450e+05
8.000000000000000000e+01,1.355985049726472935e+05
1.200000000000000000e+02,1.355985049726472935e+05
1.600000000000000000e+02,1.355985049726472935e+05
2.000000000000000000e+02,1.229600313571158913e+05
2.400000000000000000e+02,1.229600313571158913e+05
2.800000000000000000e+02,1.091404303788833349e+05
3.200000000000000000e+02,1.010306473731657316e+05
3.600000000000000000e+02,9.562148204990381782e+04
4.000000000000000000e+02,4.208465674932971888e+04
4.400000000000000000e+02,3.309606952741857822e+04
4.800000000000000000e+02,3.309606952741857822e+04
5.200000000000000000e+02,2.138710984419316810e+04
5.600000000000000000e+02,2.138710984419316810e+04
6.000000000000000000e+02,2.138710984419316810e+04
6.400000000000000000e+02,2.138710984419316810e+04
6.800000000000000000e+02,2.138710984419316810e+04
7.200000000000000000e+02,2.138710984419316810e+04
7.600000000000000000e+02,1.798656023461230143e+04
8.000000000000000000e+02,1.798656023461230143e+04
8.400000000000000000e+02,1.798656023461230143e+04
8.800000000000000000e+02,9.698361853442087522e+03
9.200000000000000000e+02,9.698361853442087522e+03
9.600000000000000000e+02,9.698361853442087522e+03
1.000000000000000000e+03,6.737481847550917337e+03
1.040000000000000000e+03,6.232294909204359101e+03
1.080000000000000000e+03,5.462704805764958110e+03
1.120000000000000000e+03,5.462704805764958110e+03
1.160000000000000000e+03,4.037355492834753932e+03
1.200000000000000000e+03,4.037355492834753932e+03
1.240000000000000000e+03,4.037355492834753932e+03
1.280000000000000000e+03,2.072664912643161642e+03
1.320000000000000000e+03,2.072664912643161642e+03
1.360000000000000000e+03,1.778238112439305041e+03
1.400000000000000000e+03,1.778238112439305041e+03
1.440000000000000000e+03,1.240549463247134554e+03
1.480000000000000000e+03,8.931059343977124172e+02
1.520000000000000000e+03,8.931059343977124172e+02
1.560000000000000000e+03,8.931059343977124172e+02
1.600000000000000000e+03,8.888888028987594225e+02
1.640000000000000000e+03,8.888888028987594225e+02
1.680000000000000000e+03,5.914210018072420780e+02
1.720000000000000000e+03,5.590365124296959038e+02
1.760000000000000000e+03,5.534643676015490428e+02
1.800000000000000000e+03,4.449980071162568720e+02
1.840000000000000000e+03,3.939443817575318008e+02
1.880000000000000000e+03,3.386972928092140478e+02
1.920000000000000000e+03,3.311058539763637896e+02
1.960000000000000000e+03,2.935830812631834306e+02
2.000000000000000000e+03,2.935830812631834306e+02
2.040000000000000000e+03,2.888684969283451096e+02
2.080000000000000000e+03,2.765736719151432226e+02
2.120000000000000000e+03,2.213506266380879595e+02
2.160000000000000000e+03,2.213506266380879595e+02
2.200000000000000000e+03,2.086507789490925404e+02
2.240000000000000000e+03,1.811206616154694018e+02
2.280000000000000000e+03,1.586483685233768881e+02
2.320000000000000000e+03,1.034893071744086228e+02
2.360000000000000000e+03,1.034893071744086228e+02
2.400000000000000000e+03,1.034893071744086228e+02
2.440000000000000000e+03,1.034893071744086228e+02
2.480000000000000000e+03,1.034893071744086228e+02
2.520000000000000000e+03,1.034893071744086228e+02
2.560000000000000000e+03,8.982765544524733059e+01
2.600000000000000000e+03,6.089490884969231388e+01
2.640000000000000000e+03,3.689541148971142803e+01
2.680000000000000000e+03,3.689541148971142803e+01
2.720000000000000000e+03,2.380036664609120223e+01
2.760000000000000000e+03,2.380036664609120223e+01
2.800000000000000000e+03,1.174798560021930882e+01
2.840000000000000000e+03,1.174798560021930882e+01
2.880000000000000000e+03,1.174798560021930882e+01
2.920000000000000000e+03,1.079607630367271298e+01
2.960000000000000000e+03,1.079607630367271298e+01
3.000000000000000000e+03,1.079607630367271298e+01
3.040000000000000000e+03,7.249771750025888473e+00
3.080000000000000000e+03,4.735954223420224096e+00
3.120000000000000000e+03,4.115529194109842415e+00
3.160000000000000000e+03,4.115529194109842415e+00
3.200000000000000000e+03,3.919087204919676104e+00
3.240000000000000000e+03,2.654811251622410939e+00
3.280000000000000000e+03,2.563797189358626216e+00
3.320000000000000000e+03,2.484314732354541810e+00
3.360000000000000000e+03,2.484314732354541810e+00
3.400000000000000000e+03,1.874232405394208767e+00
3.440000000000000000e+03,1.331776955767382198e+00
3.480000000000000000e+03,1.056187321820888592e+00
3.520000000000000000e+03,1.000916300074474075e+00
3.560000000000000000e+03,7.339549209481412984e-01
3.600000000000000000e+03,7.339549209481412984e-01
3.640000000000000000e+03,4.788921663351741742e-01
3.680000000000000000e+03,4.788921663351741742e-01
3.720000000000000000e+03,4.788921663351741742e-01
3.760000000000000000e+03,1.815321441880106135e-01
3.800000000000000000e+03,1.815321441880106135e-01
3.840000000000000000e+03,1.815321441880106135e-01
3.880000000000000000e+03,1.724163675379499494e-01
3.920000000000000000e+03,1.374235120302332025e-01
3.960000000000000000e+03,1.162408542661538952e-01
4.000000000000000000e+03,7.887047944010590339e-02
4.040000000000000000e+03,7.887047944010590339e-02
4.080000000000000000e+03,3.959827502202803440e-02
4.120000000000000000e+03,3.959827502202803440e-02
4.160000000000000000e+03,3.959827502202803440e-02
4.200000000000000000e+03,3.959827502202803440e-02
4.240000000000000000e+03,3.106510949087662107e-02
4.280000000000000000e+03,1.558573875680680301e-02
4.320000000000000000e+03,1.543486105927230519e-02
4.360000000000000000e+03,1.332261390202322225e-02
4.400000000000000000e+03,7.414691176861358188e-03
4.440000000000000000e+03,7.414691176861358188e-03
4.480000000000000000e+03,5.253926532310909669e-03
4.520000000000000000e+03,3.622153952905433297e-03
4.560000000000000000e+03,3.622153952905433297e-03
4.600000000000000000e+03,1.837607661800543836e-03
4.640000000000000000e+03,1.837607661800543836e-03
4.680000000000000000e+03,1.837607661800543836e-03
4.720000000000000000e+03,8.674144612007838890e-04
4.760000000000000000e+03,5.323263136274958935e-04
4.800000000000000000e+03,5.323263136274958935e-04
4.840000000000000000e+03,5.323263136274958935e-04
4.880000000000000000e+03,4.083214349896328106e-04
4.920000000000000000e+03,3.724151211388434949e-04
4.960000000000000000e+03,2.331767155414553295e-04
5.000000000000000000e+03,2.121755706071742431e-04
5.040000000000000000e+03,1.835032667024426095e-04
5.080000000000000000e+03,1.180457497370208378e-04
5.120000000000000000e+03,8.594311680948385230e-05
5.160000000000000000e+03,3.676685992854073545e-05
5.200000000000000000e+03,3.676685992854073545e-05
5.240000000000000000e+03,1.683879858850724991e-05
5.280000000000000000e+03,1.683879858850724991e-05
5.320000000000000000e+03,1.650529404227061639e-05
5.360000000000000000e+03,1.650529404227061639e-05
5.400000000000000000e+03,1.650529404227061639e-05
5.440000000000000000e+03,7.921479654047020049e-06
5.480000000000000000e+03,5.432940284593400069e-06
5.520000000000000000e+03,5.432940284593400069e-06
5.560000000000000000e+03,5.432940284593400069e-06
5.600000000000000000e+03,2.157650715801012536e-06
5.640000000000000000e+03,2.157650715801012536e-06
5.680000000000000000e+03,1.850362174535305452e-06
5.720000000000000000e+03,1.850362174535305452e-06
5.760000000000000000e+03,1.421580917137974248e-06
5.800000000000000000e+03,5.931948946077844661e-07
5.840000000000000000e+03,5.931948946077844661e-07
5.880000000000000000e+03,5.568714176925985002e-07
5.920000000000000000e+03,4.432965951203122841e-07
5.960000000000000000e+03,7.154013495405908102e-08
6.000000000000000000e+03,7.154013495405908102e-08
6.040000000000000000e+03,7.154013495405908102e-08
6.080000000000000000e+03,7.154013495405908102e-08
6.120000000000000000e+03,7.154013495405908102e-08
6.160000000000000000e+03,3.884135047472068988e-08
6.200000000000000000e+03,3.884135047472068988e-08
6.240000000000000000e+03,3.884135047472068988e-08
6.280000000000000000e+03,3.884135047472068988e-08
6.320000000000000000e+03,1.627027326525014135e-08
6.360000000000000000e+03,1.463383188673140249e-08
6.400000000000000000e+03,1.463383188673140249e-08
6.440000000000000000e+03,1.463383188673140249e-08
6.480000000000000000e+03,8.628848490026385956e-09
6.520000000000000000e+03,6.013901735052042544e-09
6.560000000000000000e+03,5.027767690832875076e-09
6.600000000000000000e+03,4.149013122088290422e-09
6.640000000000000000e+03,2.637238399315292760e-09
6.680000000000000000e+03,2.637238399315292760e-09
6.720000000000000000e+03,1.250100643227374833e-09
6.760000000000000000e+03,8.375187921093133598e-10
6.800000000000000000e+03,8.346799780663680936e-10
6.840000000000000000e+03,7.227384089213393979e-10
6.880000000000000000e+03,4.264311517472835408e-10
6.920000000000000000e+03,4.264311517472835408e-10
6.960000000000000000e+03,4.264311517472835408e-10
7.000000000000000000e+03,3.461958297775107369e-10
7.040000000000000000e+03,1.464978485534258963e-10
7.080000000000000000e+03,1.464978485534258963e-10
7.120000000000000000e+03,1.361080090729095248e-10
7.160000000000000000e+03,6.838367474884944092e-11
7.200000000000000000e+03,6.838367474884944092e-11
7.240000000000000000e+03,5.623925460078051653e-11
7.280000000000000000e+03,5.541822170589520504e-11
7.320000000000000000e+03,3.288345264874390838e-11
7.360000000000000000e+03,2.380837126468584676e-11
7.400000000000000000e+03,1.232246848806690108e-11
7.440000000000000000e+03,8.937520700425155152e-12
7.480000000000000000e+03,4.034988609390314616e-12
7.520000000000000000e+03,4.034988609390314616e-12
7.560000000000000000e+03,2.125531877347189615e-12
7.600000000000000000e+03,2.125531877347189615e-12
7.640000000000000000e+03,2.125531877347189615e-12
7.680000000000000000e+03,8.650333264914016982e-13
7.720000000000000000e+03,8.650333264914016982e-13
7.760000000000000000e+03,8.650333264914016982e-13
7.800000000000000000e+03,6.076715227982360976e-13
7.840000000000000000e+03,5.304739544507354746e-13
7.880000000000000000e+03,4.005022654266275641e-13
7.920000000000000000e+03,4.005022654266275641e-13
7.960000000000000000e+03,1.190334533503000860e-13
8.000000000000000000e+03,1.096071288989245700e-13
8.040000000000000000e+03,1.053481343796383849e-13
8.080000000000000000e+03,1.053481343796383849e-13
8.120000000000000000e+03,5.282563100582325591e-14
8.160000000000000000e+03,2.086585604377633566e-14
8.200000000000000000e+03,2.086585604377633566e-14
8.240000000000000000e+03,1.884182706037421438e-14
8.280000000000000000e+03,1.884182706037421438e-14
8.320000000000000000e+03,1.354463418057323702e-14
8.360000000000000000e+03,1.354463418057323702e-14
8.400000000000000000e+03,1.210596258554601355e-14
8.440000000000000000e+03,7.564715942160765283e-15
8.480000000000000000e+03,7.292466763189934731e-15
8.520000000000000000e+03,3.209853927924842981e-15
8.560000000000000000e+03,3.209853927924842981e-15
8.600000000000000000e+03,3.209853927924842981e-15
8.640000000000000000e+03,2.296939267223735725e-15
8.680000000000000000e+03,2.193309750654953919e-15
8.720000000000000000e+03,1.097724750624422800e-15
8.760000000000000000e+03,1.097724750624422800e-15
8.800000000000000000e+03,1.020452336318445930e-15
8.840000000000000000e+03,1.015408513002841771e-15
8.880000000000000000e+03,4.800715564518806925e-16
8.920000000000000000e+03,4.800715564518806925e-16
8.960000000000000000e+03,1.979073856815195150e-16
9.000000000000000000e+03,1.535267850483899743e-16
9.040000000000000000e+03,1.535267850483899743e-16
9.080000000000000000e+03,1.315880544727388453e-16
9.120000000000000000e+03,6.357607988878044152e-17
