# evals, best
2.020000000000000000e+02,6.215033898992249370e+07
3.030000000000000000e+02,5.600178676548112184e+07
5.050000000000000000e+02,5.291948643541666865e+07
6.060000000000000000e+02,5.228057623326518387e+07
7.070000000000000000e+02,5.156581360041178763e+07
8.080000000000000000e+02,5.096450623226823658e+07
9.090000000000000000e+02,5.080785254479290545e+07
1.010000000000000000e+03,5.059055183953040093e+07
1.111000000000000000e+03,5.039968387370765209e+07
1.212000000000000000e+03,5.025073745518045872e+07
1.313000000000000000e+03,5.020038183762724698e+07
1.414000000000000000e+03,5.013440242424486578e+07
1.515000000000000000e+03,5.005622928895098716e+07
1.616000000000000000e+03,5.003579474794426560e+07
1.717000000000000000e+03,5.000567675538911670e+07
1.818000000000000000e+03,4.997392691586091369e+07
1.919000000000000000e+03,4.993736896390828490e+07
2.020000000000000000e+03,4.993143262035918981e+07
2.121000000000000000e+03,4.992107065196381509e+07
2.222000000000000000e+03,4.990651139187328517e+07
2.323000000000000000e+03,4.989342112973944843e+07
2.424000000000000000e+03,4.987916538616715372e+07
2.525000000000000000e+03,4.986570074850805104e+07
2.626000000000000000e+03,4.985292173664911091e+07
2.727000000000000000e+03,4.984363298030877858e+07
2.828000000000000000e+03,4.983239903018209338e+07
2.929000000000000000e+03,4.981840582941493392e+07
3.030000000000000000e+03,4.979966442269136012e+07
3.131000000000000000e+03,4.977577931585127115e+07
3.232000000000000000e+03,4.975178800604274124e+07
3.333000000000000000e+03,4.972337452347716689e+07
3.434000000000000000e+03,4.968374014643061161e+07
3.535000000000000000e+03,4.963181070617091656e+07
3.636000000000000000e+03,4.955640344746951759e+07
3.737000000000000000e+03,4.943872322145760059e+07
3.838000000000000000e+03,4.926355305090303719e+07
3.939000000000000000e+03,4.899280596436811984e+07
4.040000000000000000e+03,4.861576495675539970e+07
4.141000000000000000e+03,4.809895888664505631e+07
4.242000000000000000e+03,4.728259043165685236e+07
4.343000000000000000e+03,4.597928464412600547e+07
4.444000000000000000e+03,4.426423118990243971e+07
4.545000000000000000e+03,4.223709850621554255e+07
4.646000000000000000e+03,3.965967547667407990e+07
4.747000000000000000e+03,3.619048801880094409e+07
4.848000000000000000e+03,3.147406074265278876e+07
4.949000000000000000e+03,2.598044899045893177e+07
5.050000000000000000e+03,2.176809085613431409e+07
5.151000000000000000e+03,2.000503164174975082e+07
5.252000000000000000e+03,1.713932694785384089e+07
5.353000000000000000e+03,1.406230451883947663e+07
5.454000000000000000e+03,1.179652510381268337e+07
5.555000000000000000e+03,1.080524206578155980e+07
5.656000000000000000e+03,9.393450555310484022e+06
5.757000000000000000e+03,8.382965809778911062e+06
5.959000000000000000e+03,7.879881917447617278e+06
6.060000000000000000e+03,7.774452662831659429e+06
6.161000000000000000e+03,7.590202163607385010e+06
6.262000000000000000e+03,7.359841978487977758e+06
6.363000000000000000e+03,7.159510414291990921e+06
6.464000000000000000e+03,7.017924478950899094e+06
6.565000000000000000e+03,6.845311039286049083e+06
6.666000000000000000e+03,6.684057703632434830e+06
6.767000000000000000e+03,6.487863516327523626e+06
6.868000000000000000e+03,6.211561667328010313e+06
6.969000000000000000e+03,5.835181590776098892e+06
7.070000000000000000e+03,5.372160713860933669e+06
7.171000000000000000e+03,4.614019750107368454e+06
7.272000000000000000e+03,3.567992107172989286e+06
7.373000000000000000e+03,2.515333054343393072e+06
7.474000000000000000e+03,1.682254246461559320e+06
7.676000000000000000e+03,1.303667647721267538e+06
7.777000000000000000e+03,9.559544951386115281e+05
7.979000000000000000e+03,7.783653695067620138e+05
8.181000000000000000e+03,6.871396753307117615e+05
8.282000000000000000e+03,6.684270914721584413e+05
8.383000000000000000e+03,6.357494333994593471e+05
8.484000000000000000e+03,5.835686871132919332e+05
8.585000000000000000e+03,5.007626023326500435e+05
8.686000000000000000e+03,3.802001843908203882e+05
8.787000000000000000e+03,2.427133679407635354e+05
8.888000000000000000e+03,1.563169599260596442e+05
8.989000000000000000e+03,1.130830138972551067e+05
9.090000000000000000e+03,9.021014892485053861e+04
9.191000000000000000e+03,7.403601687522607972e+04
9.292000000000000000e+03,6.064619720458601660e+04
9.393000000000000000e+03,4.403061175718011509e+04
9.494000000000000000e+03,2.239958662957909473e+04
9.595000000000000000e+03,1.878532999857264076e+04
9.696000000000000000e+03,1.307527928363107458e+04
9.797000000000000000e+03,1.024144665614981568e+04
9.898000000000000000e+03,6.202003527769447828e+03
9.999000000000000000e+03,1.788388211394876407e+03
1.020100000000000000e+04,6.226696893128747661e+02
1.040300000000000000e+04,3.422758895421196144e+02
1.050400000000000000e+04,2.891024025891719020e+02
1.060500000000000000e+04,1.973510922304172084e+02
1.070600000000000000e+04,9.072823467380402462e+01
1.090800000000000000e+04,3.668823363896687795e+01
1.111000000000000000e+04,8.046824460805316548e+00
1.131200000000000000e+04,1.467368213205969329e+00
1.151400000000000000e+04,1.530433084394468568e-01
1.171600000000000000e+04,3.493885811900378918e-02
1.181700000000000000e+04,1.133697847137940355e-02
1.191800000000000000e+04,6.432230617763824189e-03
1.201900000000000000e+04,6.248749444167154936e-04
1.212000000000000000e+04,3.547593134923099746e-04
1.222100000000000000e+04,4.996197860437387808e-05
1.242300000000000000e+04,4.013554509918360786e-06
1.252400000000000000e+04,1.220691884173265260e-06
1.262500000000000000e+04,1.579837206549076475e-07
1.272600000000000000e+04,3.178206465605027154e-08
1.282700000000000000e+04,5.463819860301798144e-10
1.292800000000000000e+04,4.269908621105077468e-10
