F15: Hybrid Function 6,23621,CMAVariation.PC_C,3, 1.0103149489015014e+29
F15: Hybrid Function 6,23661,CMAVariation.PC_C,3, 1.0103152084268698e+29
F15: Hybrid Function 6,23701,CMAVariation.PC_C,3, 1.0103159269953259e+29
F18: Hybrid Function 9,22346,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1639893140629996e+45
F18: Hybrid Function 9,22386,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1639546559545263e+45
F18: Hybrid Function 9,22426,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1638831692706718e+45
F18: Hybrid Function 9,22466,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1639608063367674e+45
F18: Hybrid Function 9,22506,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1638873823465222e+45
F18: Hybrid Function 9,22546,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1638818586449708e+45
F18: Hybrid Function 9,22586,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1638973864932522e+45
F18: Hybrid Function 9,22626,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1639621424331175e+45
F18: Hybrid Function 9,22666,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1640633068059396e+45
F18: Hybrid Function 9,22706,CMAVariation.FORWARD_DIFFERENCE_C,1, 1.1640210781032053e+45
F19: Hybrid Function 10,23416,CMAVariation.PC_C,1, 4.346238048606781e+22
F19: Hybrid Function 10,23456,CMAVariation.PC_C,1, 4.34623804860392e+22
F19: Hybrid Function 10,23496,CMAVariation.PC_C,1, 4.34623804860475e+22
F19: Hybrid Function 10,23536,CMAVariation.PC_C,1, 4.346238048607429e+22
F19: Hybrid Function 10,23576,CMAVariation.PC_C,1, 4.346238048606627e+22
F19: Hybrid Function 10,23616,CMAVariation.PC_C,1, 4.346238048609409e+22
F19: Hybrid Function 10,23656,CMAVariation.PC_C,1, 4.346238048608011e+22
F19: Hybrid Function 10,23696,CMAVariation.PC_C,1, 4.346238048608256e+22
F19: Hybrid Function 10,23736,CMAVariation.PC_C,1, 4.3462380486062615e+22
F19: Hybrid Function 10,23776,CMAVariation.PC_C,1, 4.346238048603843e+22
F28: Composition Function 9,26236,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26276,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26316,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26356,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26396,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26436,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26476,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26516,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26556,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26596,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26646,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26686,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26726,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26766,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26806,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26846,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26886,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26926,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,26966,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27006,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27056,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27096,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27136,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27176,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27216,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27256,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27296,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27336,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27376,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27416,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27466,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27506,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27546,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27586,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27626,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27666,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27706,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27746,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27786,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27826,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27876,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27916,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27956,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,27996,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28036,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28076,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28116,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28156,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28196,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28236,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28286,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28326,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28366,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28406,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28446,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28486,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28526,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28566,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28606,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28646,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28696,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28736,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28776,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28816,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28856,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28896,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28936,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,28976,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29016,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29056,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29106,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29146,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29186,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29226,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29266,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29306,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29346,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29386,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29426,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29466,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29516,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29556,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29596,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29636,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29676,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29716,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29756,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,29796,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
