# evals, best
4.000000000000000000e+02,8.404583625179100037e+07
8.000000000000000000e+02,5.930796387287559360e+07
1.200000000000000000e+03,4.542326085855401307e+07
1.600000000000000000e+03,3.407986416563049704e+07
2.000000000000000000e+03,3.407986416563049704e+07
2.400000000000000000e+03,3.407986416563049704e+07
2.800000000000000000e+03,3.407986416563049704e+07
3.200000000000000000e+03,3.407986416563049704e+07
3.600000000000000000e+03,3.407986416563049704e+07
4.000000000000000000e+03,3.407986416563049704e+07
4.400000000000000000e+03,3.407986416563049704e+07
4.800000000000000000e+03,3.407986416563049704e+07
5.200000000000000000e+03,3.407986416563049704e+07
5.600000000000000000e+03,3.407986416563049704e+07
6.000000000000000000e+03,3.407986416563049704e+07
6.400000000000000000e+03,3.407986416563049704e+07
6.800000000000000000e+03,3.407986416563049704e+07
7.200000000000000000e+03,3.407986416563049704e+07
7.600000000000000000e+03,3.407986416563049704e+07
8.000000000000000000e+03,3.407986416563049704e+07
8.400000000000000000e+03,3.407986416563049704e+07
8.800000000000000000e+03,3.407986416563049704e+07
9.200000000000000000e+03,3.407986416563049704e+07
9.600000000000000000e+03,3.407986416563049704e+07
1.000000000000000000e+04,3.407986416563049704e+07
1.040000000000000000e+04,3.407986416563049704e+07
1.080000000000000000e+04,3.407986416563049704e+07
1.120000000000000000e+04,3.407986416563049704e+07
1.160000000000000000e+04,3.407986416563049704e+07
1.200000000000000000e+04,3.407986416563049704e+07
1.240000000000000000e+04,3.407986416563049704e+07
1.280000000000000000e+04,3.407986416563049704e+07
1.320000000000000000e+04,3.407986416563049704e+07
1.360000000000000000e+04,3.407986416563049704e+07
1.400000000000000000e+04,3.407986416563049704e+07
1.440000000000000000e+04,3.407986416563049704e+07
1.480000000000000000e+04,3.407986416563049704e+07
1.520000000000000000e+04,3.407986416563049704e+07
1.560000000000000000e+04,2.981460126768901572e+07
1.600000000000000000e+04,2.604297301110984758e+07
1.640000000000000000e+04,2.604297301110984758e+07
1.680000000000000000e+04,2.593849007083955407e+07
1.720000000000000000e+04,2.593849007083955407e+07
1.760000000000000000e+04,2.593849007083955407e+07
1.800000000000000000e+04,2.593849007083955407e+07
1.840000000000000000e+04,2.593849007083955407e+07
1.880000000000000000e+04,2.404319413883317634e+07
1.920000000000000000e+04,2.404319413883317634e+07
1.960000000000000000e+04,2.404319413883317634e+07
2.000000000000000000e+04,2.404319413883317634e+07
2.040000000000000000e+04,2.404319413883317634e+07
2.080000000000000000e+04,1.747272358087529242e+07
2.120000000000000000e+04,1.747272358087529242e+07
2.160000000000000000e+04,1.747272358087529242e+07
2.200000000000000000e+04,1.660646591023400612e+07
2.240000000000000000e+04,1.363906138801481761e+07
2.280000000000000000e+04,1.363906138801481761e+07
2.320000000000000000e+04,1.363906138801481761e+07
2.360000000000000000e+04,1.363906138801481761e+07
2.400000000000000000e+04,1.297777808582576178e+07
2.440000000000000000e+04,1.297777808582576178e+07
2.480000000000000000e+04,1.297777808582576178e+07
2.520000000000000000e+04,1.035880010844079591e+07
2.560000000000000000e+04,1.035880010844079591e+07
2.600000000000000000e+04,1.035880010844079591e+07
2.640000000000000000e+04,1.035880010844079591e+07
2.680000000000000000e+04,1.035880010844079591e+07
2.720000000000000000e+04,1.035880010844079591e+07
2.760000000000000000e+04,1.035880010844079591e+07
2.800000000000000000e+04,1.035880010844079591e+07
2.840000000000000000e+04,9.663214426968740299e+06
2.880000000000000000e+04,9.663214426968740299e+06
2.920000000000000000e+04,9.663214426968740299e+06
2.960000000000000000e+04,9.663214426968740299e+06
3.000000000000000000e+04,7.492983293188885786e+06
3.040000000000000000e+04,7.492983293188885786e+06
3.080000000000000000e+04,7.492983293188885786e+06
3.120000000000000000e+04,7.492983293188885786e+06
3.160000000000000000e+04,6.078006461979146115e+06
3.200000000000000000e+04,6.078006461979146115e+06
3.240000000000000000e+04,6.078006461979146115e+06
3.280000000000000000e+04,6.078006461979146115e+06
3.320000000000000000e+04,6.078006461979146115e+06
3.360000000000000000e+04,5.885009604990172200e+06
3.400000000000000000e+04,5.832477637203569524e+06
3.440000000000000000e+04,5.446690685968164355e+06
3.480000000000000000e+04,4.781086823821159080e+06
3.520000000000000000e+04,4.781086823821159080e+06
3.560000000000000000e+04,4.760743529470137320e+06
3.600000000000000000e+04,3.940087901983326301e+06
3.640000000000000000e+04,3.769872110046929214e+06
3.680000000000000000e+04,3.769872110046929214e+06
3.720000000000000000e+04,3.769872110046929214e+06
3.760000000000000000e+04,3.769872110046929214e+06
3.800000000000000000e+04,3.769872110046929214e+06
3.840000000000000000e+04,3.769872110046929214e+06
3.880000000000000000e+04,3.769872110046929214e+06
3.920000000000000000e+04,3.769872110046929214e+06
3.960000000000000000e+04,3.769872110046929214e+06
4.000000000000000000e+04,3.099222436443085317e+06
4.040000000000000000e+04,3.099222436443085317e+06
4.080000000000000000e+04,2.770744647955702618e+06
4.120000000000000000e+04,2.770744647955702618e+06
4.160000000000000000e+04,2.770744647955702618e+06
4.200000000000000000e+04,2.372581193028622773e+06
4.240000000000000000e+04,2.044818509114379063e+06
4.280000000000000000e+04,2.044818509114379063e+06
4.320000000000000000e+04,2.044818509114379063e+06
4.360000000000000000e+04,1.780224835491060512e+06
4.400000000000000000e+04,1.780224835491060512e+06
4.440000000000000000e+04,1.780224835491060512e+06
4.480000000000000000e+04,1.780224835491060512e+06
4.520000000000000000e+04,1.780224835491060512e+06
4.560000000000000000e+04,1.780224835491060512e+06
4.600000000000000000e+04,1.780224835491060512e+06
4.640000000000000000e+04,1.780224835491060512e+06
4.680000000000000000e+04,1.780224835491060512e+06
4.720000000000000000e+04,1.780224835491060512e+06
4.760000000000000000e+04,1.648477847114436096e+06
4.800000000000000000e+04,1.648477847114436096e+06
4.840000000000000000e+04,1.648477847114436096e+06
4.880000000000000000e+04,1.648477847114436096e+06
4.920000000000000000e+04,1.648477847114436096e+06
4.960000000000000000e+04,1.648477847114436096e+06
5.000000000000000000e+04,1.648477847114436096e+06
5.040000000000000000e+04,1.083866123173392145e+06
5.080000000000000000e+04,1.083866123173392145e+06
5.120000000000000000e+04,1.083866123173392145e+06
5.160000000000000000e+04,1.083866123173392145e+06
5.200000000000000000e+04,1.083866123173392145e+06
5.240000000000000000e+04,1.083866123173392145e+06
5.280000000000000000e+04,1.083866123173392145e+06
5.320000000000000000e+04,1.083866123173392145e+06
5.360000000000000000e+04,1.083866123173392145e+06
5.400000000000000000e+04,1.083866123173392145e+06
5.440000000000000000e+04,1.083866123173392145e+06
5.480000000000000000e+04,1.083866123173392145e+06
5.520000000000000000e+04,1.083866123173392145e+06
5.560000000000000000e+04,1.083866123173392145e+06
5.600000000000000000e+04,1.083866123173392145e+06
5.640000000000000000e+04,1.083866123173392145e+06
5.680000000000000000e+04,1.083866123173392145e+06
5.720000000000000000e+04,1.083866123173392145e+06
5.760000000000000000e+04,1.083866123173392145e+06
5.800000000000000000e+04,1.083866123173392145e+06
5.840000000000000000e+04,9.314584008574982872e+05
5.880000000000000000e+04,8.620172670592322247e+05
5.920000000000000000e+04,8.620172670592322247e+05
5.960000000000000000e+04,6.702145626399676548e+05
6.000000000000000000e+04,6.702145626399676548e+05
6.040000000000000000e+04,6.702145626399676548e+05
6.080000000000000000e+04,6.581483387098552193e+05
6.120000000000000000e+04,6.581483387098552193e+05
6.160000000000000000e+04,6.527651656543933786e+05
6.200000000000000000e+04,5.536989183433250291e+05
6.240000000000000000e+04,5.536989183433250291e+05
6.280000000000000000e+04,3.901780853295727284e+05
6.320000000000000000e+04,3.901780853295727284e+05
6.360000000000000000e+04,3.901780853295727284e+05
6.400000000000000000e+04,3.901780853295727284e+05
6.440000000000000000e+04,3.901780853295727284e+05
6.480000000000000000e+04,3.901780853295727284e+05
6.520000000000000000e+04,3.901780853295727284e+05
6.560000000000000000e+04,3.901780853295727284e+05
6.600000000000000000e+04,3.901780853295727284e+05
6.640000000000000000e+04,3.901780853295727284e+05
6.680000000000000000e+04,3.901780853295727284e+05
6.720000000000000000e+04,3.901780853295727284e+05
6.760000000000000000e+04,3.901780853295727284e+05
6.800000000000000000e+04,3.306455872816771735e+05
6.840000000000000000e+04,3.306455872816771735e+05
6.880000000000000000e+04,3.306455872816771735e+05
6.920000000000000000e+04,3.306455872816771735e+05
6.960000000000000000e+04,3.306455872816771735e+05
7.000000000000000000e+04,3.116502921015684842e+05
7.040000000000000000e+04,2.619988096334147267e+05
7.080000000000000000e+04,2.619988096334147267e+05
7.120000000000000000e+04,2.367085383971313422e+05
7.160000000000000000e+04,2.367085383971313422e+05
7.200000000000000000e+04,2.367085383971313422e+05
7.240000000000000000e+04,2.367085383971313422e+05
7.280000000000000000e+04,2.367085383971313422e+05
7.320000000000000000e+04,2.286829550209904846e+05
7.360000000000000000e+04,2.286829550209904846e+05
7.400000000000000000e+04,2.286829550209904846e+05
7.440000000000000000e+04,2.187456579534730990e+05
7.480000000000000000e+04,2.029562117553715652e+05
7.520000000000000000e+04,2.029562117553715652e+05
7.560000000000000000e+04,1.859861591051178984e+05
7.600000000000000000e+04,1.698492454496974824e+05
7.640000000000000000e+04,1.698492454496974824e+05
7.680000000000000000e+04,1.698492454496974824e+05
7.720000000000000000e+04,1.673416616827193939e+05
7.760000000000000000e+04,1.673416616827193939e+05
7.800000000000000000e+04,1.673416616827193939e+05
7.840000000000000000e+04,1.673416616827193939e+05
7.880000000000000000e+04,1.673416616827193939e+05
7.920000000000000000e+04,1.673416616827193939e+05
7.960000000000000000e+04,1.673416616827193939e+05
8.000000000000000000e+04,1.673416616827193939e+05
8.040000000000000000e+04,1.673416616827193939e+05
8.080000000000000000e+04,1.673416616827193939e+05
8.120000000000000000e+04,1.673416616827193939e+05
8.160000000000000000e+04,1.673416616827193939e+05
8.200000000000000000e+04,1.673416616827193939e+05
8.240000000000000000e+04,1.673416616827193939e+05
8.280000000000000000e+04,1.665305958656585135e+05
8.320000000000000000e+04,1.665305958656585135e+05
8.360000000000000000e+04,1.665305958656585135e+05
8.400000000000000000e+04,1.665305958656585135e+05
8.440000000000000000e+04,1.665305958656585135e+05
8.480000000000000000e+04,1.665305958656585135e+05
8.520000000000000000e+04,1.369564048095445905e+05
8.560000000000000000e+04,1.369564048095445905e+05
8.600000000000000000e+04,1.369564048095445905e+05
8.640000000000000000e+04,1.237926676932696428e+05
8.680000000000000000e+04,1.237926676932696428e+05
8.720000000000000000e+04,1.237926676932696428e+05
8.760000000000000000e+04,1.237926676932696428e+05
8.800000000000000000e+04,1.237926676932696428e+05
8.840000000000000000e+04,1.237926676932696428e+05
8.880000000000000000e+04,1.153918829079745192e+05
8.920000000000000000e+04,1.153918829079745192e+05
8.960000000000000000e+04,1.153918829079745192e+05
9.000000000000000000e+04,1.153918829079745192e+05
9.040000000000000000e+04,1.146086087530943332e+05
9.080000000000000000e+04,1.146086087530943332e+05
9.120000000000000000e+04,1.146086087530943332e+05
9.160000000000000000e+04,1.138188275950106909e+05
9.200000000000000000e+04,8.965658223580295453e+04
9.240000000000000000e+04,8.965658223580295453e+04
9.280000000000000000e+04,8.965658223580295453e+04
9.320000000000000000e+04,8.965658223580295453e+04
9.360000000000000000e+04,8.965658223580295453e+04
9.400000000000000000e+04,8.965658223580295453e+04
