# evals, best
4.000000000000000000e+02,7.972537516797164083e+07
8.000000000000000000e+02,5.268360251074101031e+07
1.200000000000000000e+03,4.643605613037347049e+07
1.600000000000000000e+03,4.153954841396140307e+07
2.000000000000000000e+03,3.376955851631691307e+07
2.400000000000000000e+03,3.376955851631691307e+07
2.800000000000000000e+03,3.376955851631691307e+07
3.200000000000000000e+03,3.376955851631691307e+07
3.600000000000000000e+03,3.376955851631691307e+07
4.000000000000000000e+03,3.376955851631691307e+07
4.400000000000000000e+03,3.376955851631691307e+07
4.800000000000000000e+03,3.376955851631691307e+07
5.200000000000000000e+03,3.376955851631691307e+07
5.600000000000000000e+03,3.376955851631691307e+07
6.000000000000000000e+03,3.376955851631691307e+07
6.400000000000000000e+03,3.376955851631691307e+07
6.800000000000000000e+03,3.376955851631691307e+07
7.200000000000000000e+03,3.376955851631691307e+07
7.600000000000000000e+03,3.376955851631691307e+07
8.000000000000000000e+03,3.376955851631691307e+07
8.400000000000000000e+03,3.376955851631691307e+07
8.800000000000000000e+03,3.376955851631691307e+07
9.200000000000000000e+03,3.376955851631691307e+07
9.600000000000000000e+03,3.376955851631691307e+07
1.000000000000000000e+04,3.376955851631691307e+07
1.040000000000000000e+04,3.376955851631691307e+07
1.080000000000000000e+04,3.376955851631691307e+07
1.120000000000000000e+04,3.376955851631691307e+07
1.160000000000000000e+04,2.834025227180241793e+07
1.200000000000000000e+04,2.834025227180241793e+07
1.240000000000000000e+04,2.834025227180241793e+07
1.280000000000000000e+04,2.697511270352223888e+07
1.320000000000000000e+04,2.566490208987854421e+07
1.360000000000000000e+04,2.566490208987854421e+07
1.400000000000000000e+04,2.566490208987854421e+07
1.440000000000000000e+04,2.566490208987854421e+07
1.480000000000000000e+04,2.335398163379028812e+07
1.520000000000000000e+04,2.191580356942896172e+07
1.560000000000000000e+04,2.191580356942896172e+07
1.600000000000000000e+04,1.948361914440041408e+07
1.640000000000000000e+04,1.948361914440041408e+07
1.680000000000000000e+04,1.948361914440041408e+07
1.720000000000000000e+04,1.948361914440041408e+07
1.760000000000000000e+04,1.683780168683805689e+07
1.800000000000000000e+04,1.548304572390164062e+07
1.840000000000000000e+04,1.314803438660495356e+07
1.880000000000000000e+04,1.314803438660495356e+07
1.920000000000000000e+04,1.314803438660495356e+07
1.960000000000000000e+04,1.314803438660495356e+07
2.000000000000000000e+04,1.197361108465679176e+07
2.040000000000000000e+04,1.020495324770762213e+07
2.080000000000000000e+04,1.020495324770762213e+07
2.120000000000000000e+04,1.020495324770762213e+07
2.160000000000000000e+04,1.020495324770762213e+07
2.200000000000000000e+04,1.020495324770762213e+07
2.240000000000000000e+04,8.585118432886453345e+06
2.280000000000000000e+04,8.585118432886453345e+06
2.320000000000000000e+04,8.585118432886453345e+06
2.360000000000000000e+04,8.287648979369450361e+06
2.400000000000000000e+04,8.287648979369450361e+06
2.440000000000000000e+04,8.287648979369450361e+06
2.480000000000000000e+04,7.970733637176626362e+06
2.520000000000000000e+04,7.970733637176626362e+06
2.560000000000000000e+04,7.541735671225824393e+06
2.600000000000000000e+04,7.541735671225824393e+06
2.640000000000000000e+04,6.806953558973666281e+06
2.680000000000000000e+04,6.806953558973666281e+06
2.720000000000000000e+04,6.806953558973666281e+06
2.760000000000000000e+04,6.806953558973666281e+06
2.800000000000000000e+04,5.551355200800652616e+06
2.840000000000000000e+04,5.194368925430912524e+06
2.880000000000000000e+04,4.735418985837017186e+06
2.920000000000000000e+04,4.735418985837017186e+06
2.960000000000000000e+04,4.735418985837017186e+06
3.000000000000000000e+04,4.735418985837017186e+06
3.040000000000000000e+04,3.834528548121009953e+06
3.080000000000000000e+04,3.418733338274294976e+06
3.120000000000000000e+04,3.418733338274294976e+06
3.160000000000000000e+04,3.418733338274294976e+06
3.200000000000000000e+04,3.176248312183686532e+06
3.240000000000000000e+04,2.882354274451925885e+06
3.280000000000000000e+04,2.882354274451925885e+06
3.320000000000000000e+04,2.882354274451925885e+06
3.360000000000000000e+04,2.278655365973937325e+06
3.400000000000000000e+04,2.278655365973937325e+06
3.440000000000000000e+04,2.278655365973937325e+06
3.480000000000000000e+04,2.278655365973937325e+06
3.520000000000000000e+04,2.278655365973937325e+06
3.560000000000000000e+04,2.077371910619820235e+06
3.600000000000000000e+04,2.077371910619820235e+06
3.640000000000000000e+04,1.999898288191091735e+06
3.680000000000000000e+04,1.999898288191091735e+06
3.720000000000000000e+04,1.999898288191091735e+06
3.760000000000000000e+04,1.999898288191091735e+06
3.800000000000000000e+04,1.999898288191091735e+06
3.840000000000000000e+04,1.999898288191091735e+06
3.880000000000000000e+04,1.999898288191091735e+06
3.920000000000000000e+04,1.999898288191091735e+06
3.960000000000000000e+04,1.999898288191091735e+06
4.000000000000000000e+04,1.887350626231584931e+06
4.040000000000000000e+04,1.671849418051555753e+06
4.080000000000000000e+04,1.671849418051555753e+06
4.120000000000000000e+04,1.671849418051555753e+06
