# evals, best
4.000000000000000000e+02,7.898033456896205246e+07
8.000000000000000000e+02,5.135978212521015853e+07
1.200000000000000000e+03,4.397304777043449134e+07
1.600000000000000000e+03,3.396943899892894924e+07
2.000000000000000000e+03,3.313003605420568585e+07
2.400000000000000000e+03,3.313003605420568585e+07
2.800000000000000000e+03,3.313003605420568585e+07
3.200000000000000000e+03,3.313003605420568585e+07
3.600000000000000000e+03,3.313003605420568585e+07
4.000000000000000000e+03,3.313003605420568585e+07
4.400000000000000000e+03,3.313003605420568585e+07
4.800000000000000000e+03,3.313003605420568585e+07
5.200000000000000000e+03,3.313003605420568585e+07
5.600000000000000000e+03,3.313003605420568585e+07
6.000000000000000000e+03,3.313003605420568585e+07
6.400000000000000000e+03,3.313003605420568585e+07
6.800000000000000000e+03,3.313003605420568585e+07
7.200000000000000000e+03,3.313003605420568585e+07
7.600000000000000000e+03,3.313003605420568585e+07
8.000000000000000000e+03,3.313003605420568585e+07
8.400000000000000000e+03,3.313003605420568585e+07
8.800000000000000000e+03,3.313003605420568585e+07
9.200000000000000000e+03,3.313003605420568585e+07
9.600000000000000000e+03,3.313003605420568585e+07
1.000000000000000000e+04,3.313003605420568585e+07
1.040000000000000000e+04,3.313003605420568585e+07
1.080000000000000000e+04,3.313003605420568585e+07
1.120000000000000000e+04,3.313003605420568585e+07
1.160000000000000000e+04,3.313003605420568585e+07
1.200000000000000000e+04,3.313003605420568585e+07
1.240000000000000000e+04,3.313003605420568585e+07
1.280000000000000000e+04,3.313003605420568585e+07
1.320000000000000000e+04,3.313003605420568585e+07
1.360000000000000000e+04,3.313003605420568585e+07
1.400000000000000000e+04,3.313003605420568585e+07
1.440000000000000000e+04,2.084150182115562260e+07
1.480000000000000000e+04,2.084150182115562260e+07
1.520000000000000000e+04,2.084150182115562260e+07
1.560000000000000000e+04,2.084150182115562260e+07
1.600000000000000000e+04,1.963025560577967018e+07
1.640000000000000000e+04,1.963025560577967018e+07
1.680000000000000000e+04,1.963025560577967018e+07
1.720000000000000000e+04,1.963025560577967018e+07
1.760000000000000000e+04,1.963025560577967018e+07
1.800000000000000000e+04,1.963025560577967018e+07
1.840000000000000000e+04,1.733529630289039388e+07
1.880000000000000000e+04,1.733529630289039388e+07
1.920000000000000000e+04,1.396479011570453644e+07
1.960000000000000000e+04,1.396479011570453644e+07
2.000000000000000000e+04,1.396479011570453644e+07
2.040000000000000000e+04,1.248728654052798823e+07
2.080000000000000000e+04,1.230368141122135147e+07
2.120000000000000000e+04,1.230368141122135147e+07
2.160000000000000000e+04,1.177008760782490112e+07
2.200000000000000000e+04,1.058100101668396406e+07
2.240000000000000000e+04,1.031727900248558819e+07
2.280000000000000000e+04,7.217626803912459873e+06
2.320000000000000000e+04,7.217626803912459873e+06
2.360000000000000000e+04,7.212190350004009902e+06
2.400000000000000000e+04,7.212190350004009902e+06
2.440000000000000000e+04,6.227978633225624450e+06
2.480000000000000000e+04,5.530715096700846218e+06
2.520000000000000000e+04,5.474457461076301523e+06
2.560000000000000000e+04,5.370580401824527420e+06
2.600000000000000000e+04,5.370580401824527420e+06
2.640000000000000000e+04,5.370580401824527420e+06
2.680000000000000000e+04,5.197863794509683736e+06
2.720000000000000000e+04,5.197863794509683736e+06
2.760000000000000000e+04,5.197863794509683736e+06
2.800000000000000000e+04,5.197863794509683736e+06
2.840000000000000000e+04,5.197863794509683736e+06
2.880000000000000000e+04,5.197863794509683736e+06
2.920000000000000000e+04,5.197863794509683736e+06
2.960000000000000000e+04,5.197863794509683736e+06
3.000000000000000000e+04,4.833628053576542065e+06
3.040000000000000000e+04,4.573524219554255717e+06
3.080000000000000000e+04,4.573524219554255717e+06
3.120000000000000000e+04,4.573524219554255717e+06
3.160000000000000000e+04,4.483868088739553466e+06
3.200000000000000000e+04,4.483868088739553466e+06
3.240000000000000000e+04,3.545216974762508180e+06
3.280000000000000000e+04,3.545216974762508180e+06
3.320000000000000000e+04,3.545216974762508180e+06
3.360000000000000000e+04,3.545216974762508180e+06
3.400000000000000000e+04,3.197069357906060293e+06
3.440000000000000000e+04,3.197069357906060293e+06
3.480000000000000000e+04,3.197069357906060293e+06
3.520000000000000000e+04,3.197069357906060293e+06
3.560000000000000000e+04,3.197069357906060293e+06
3.600000000000000000e+04,3.197069357906060293e+06
3.640000000000000000e+04,3.197069357906060293e+06
3.680000000000000000e+04,2.897093791120735928e+06
3.720000000000000000e+04,2.897093791120735928e+06
3.760000000000000000e+04,2.846387434213137720e+06
3.800000000000000000e+04,2.769034457534273155e+06
3.840000000000000000e+04,2.702023972420465667e+06
3.880000000000000000e+04,2.243301802799690980e+06
3.920000000000000000e+04,2.243301802799690980e+06
3.960000000000000000e+04,2.243301802799690980e+06
4.000000000000000000e+04,2.243301802799690980e+06
4.040000000000000000e+04,2.073660218167700339e+06
4.080000000000000000e+04,2.073660218167700339e+06
4.120000000000000000e+04,2.073660218167700339e+06
4.160000000000000000e+04,2.073660218167700339e+06
4.200000000000000000e+04,2.065973515805647010e+06
4.240000000000000000e+04,2.057222638114002533e+06
4.280000000000000000e+04,1.992098363134428626e+06
4.320000000000000000e+04,1.652616519913198892e+06
4.360000000000000000e+04,1.652616519913198892e+06
4.400000000000000000e+04,1.652616519913198892e+06
4.440000000000000000e+04,1.387570336059442721e+06
4.480000000000000000e+04,1.260339126875413582e+06
4.520000000000000000e+04,1.260339126875413582e+06
4.560000000000000000e+04,1.260339126875413582e+06
4.600000000000000000e+04,1.260339126875413582e+06
4.640000000000000000e+04,1.260339126875413582e+06
4.680000000000000000e+04,1.260339126875413582e+06
4.720000000000000000e+04,1.260339126875413582e+06
4.760000000000000000e+04,1.097960984273755224e+06
4.800000000000000000e+04,1.097960984273755224e+06
4.840000000000000000e+04,1.097960984273755224e+06
4.880000000000000000e+04,1.097960984273755224e+06
4.920000000000000000e+04,1.090190923790911445e+06
4.960000000000000000e+04,1.090190923790911445e+06
5.000000000000000000e+04,9.993097924127840670e+05
5.040000000000000000e+04,8.128383651223068591e+05
5.080000000000000000e+04,8.128383651223068591e+05
5.120000000000000000e+04,8.128383651223068591e+05
5.160000000000000000e+04,8.128383651223068591e+05
5.200000000000000000e+04,8.128383651223068591e+05
5.240000000000000000e+04,8.128383651223068591e+05
5.280000000000000000e+04,8.128383651223068591e+05
5.320000000000000000e+04,8.128383651223068591e+05
5.360000000000000000e+04,7.438331929002489196e+05
5.400000000000000000e+04,6.959015311225048499e+05
5.440000000000000000e+04,6.735801506593544036e+05
5.480000000000000000e+04,6.539871213711963501e+05
5.520000000000000000e+04,6.539871213711963501e+05
5.560000000000000000e+04,6.308398280266601359e+05
5.600000000000000000e+04,6.308398280266601359e+05
5.640000000000000000e+04,6.063286319820426870e+05
5.680000000000000000e+04,5.951268340540580684e+05
5.720000000000000000e+04,5.951268340540580684e+05
5.760000000000000000e+04,4.977269546555897105e+05
5.800000000000000000e+04,4.977269546555897105e+05
5.840000000000000000e+04,4.977269546555897105e+05
5.880000000000000000e+04,4.977269546555897105e+05
5.920000000000000000e+04,4.977269546555897105e+05
5.960000000000000000e+04,4.977269546555897105e+05
6.000000000000000000e+04,4.977269546555897105e+05
6.040000000000000000e+04,4.851266474436364952e+05
6.080000000000000000e+04,4.851266474436364952e+05
6.120000000000000000e+04,4.851266474436364952e+05
6.160000000000000000e+04,4.851266474436364952e+05
6.200000000000000000e+04,4.851266474436364952e+05
6.240000000000000000e+04,4.326922856168562430e+05
6.280000000000000000e+04,4.117604632173303980e+05
6.320000000000000000e+04,3.971232786777084693e+05
6.360000000000000000e+04,3.971232786777084693e+05
6.400000000000000000e+04,3.971232786777084693e+05
6.440000000000000000e+04,3.941906025737454765e+05
6.480000000000000000e+04,3.913437882248323294e+05
6.520000000000000000e+04,3.157921439358291100e+05
6.560000000000000000e+04,3.157921439358291100e+05
6.600000000000000000e+04,3.157921439358291100e+05
6.640000000000000000e+04,3.157921439358291100e+05
6.680000000000000000e+04,3.157921439358291100e+05
6.720000000000000000e+04,3.157921439358291100e+05
6.760000000000000000e+04,3.157921439358291100e+05
6.800000000000000000e+04,3.148681416610690649e+05
6.840000000000000000e+04,2.738637201793843415e+05
6.880000000000000000e+04,2.738637201793843415e+05
6.920000000000000000e+04,2.738637201793843415e+05
6.960000000000000000e+04,2.738637201793843415e+05
7.000000000000000000e+04,2.738637201793843415e+05
7.040000000000000000e+04,2.565161913668516499e+05
7.080000000000000000e+04,2.565161913668516499e+05
7.120000000000000000e+04,2.565161913668516499e+05
7.160000000000000000e+04,2.514273463649660116e+05
